epoch,loss,num_batches,batch_size
1,14.286788940429688,32,32
2,-6.39114236831665,32,32
3,-7.470603942871094,32,32
4,-7.613339424133301,32,32
5,-7.887776851654053,32,32
6,-8.032257080078125,32,32
7,-8.064070701599121,32,32
8,-8.163941383361816,32,32
9,-8.25861930847168,32,32
10,-8.41161060333252,32,32
11,-8.482748985290527,32,32
12,-8.62065315246582,32,32
13,-8.50886344909668,32,32
14,-8.6579008102417,32,32
15,-8.649935722351074,32,32
16,-8.743091583251953,32,32
17,-8.756484985351562,32,32
18,-8.824907302856445,32,32
19,-8.807938575744629,32,32
20,-8.927458763122559,32,32
21,-8.88864517211914,32,32
22,-8.934030532836914,32,32
23,-9.037710189819336,32,32
24,-9.096811294555664,32,32
25,-9.15338134765625,32,32
26,-9.050148963928223,32,32
27,-9.143099784851074,32,32
28,-9.108888626098633,32,32
29,-9.238033294677734,32,32
30,-9.107324600219727,32,32
31,-9.33144760131836,32,32
32,-9.31295108795166,32,32
33,-9.40495777130127,32,32
34,-9.362174987792969,32,32
35,-9.370065689086914,32,32
36,-9.385039329528809,32,32
37,-9.424421310424805,32,32
38,-9.421302795410156,32,32
39,-9.530760765075684,32,32
40,-9.371378898620605,32,32
41,-9.540488243103027,32,32
42,-9.412348747253418,32,32
43,-9.552865028381348,32,32
44,-9.495686531066895,32,32
45,-9.590062141418457,32,32
46,-9.612274169921875,32,32
47,-9.564895629882812,32,32
48,-9.58348560333252,32,32
49,-9.63748550415039,32,32
50,-9.450736999511719,32,32
51,-9.660615921020508,32,32
52,-9.51136302947998,32,32
53,-9.598912239074707,32,32
54,-9.589064598083496,32,32
55,-9.663093566894531,32,32
56,-9.585052490234375,32,32
57,-9.623574256896973,32,32
58,-9.654844284057617,32,32
59,-9.67676830291748,32,32
60,-9.597457885742188,32,32
61,-9.6046781539917,32,32
62,-9.653032302856445,32,32
63,-9.720809936523438,32,32
64,-9.642637252807617,32,32
65,-9.68095588684082,32,32
66,-9.600101470947266,32,32
67,-9.484891891479492,32,32
68,-9.694770812988281,32,32
69,-9.672550201416016,32,32
70,-9.681131362915039,32,32
71,-9.60596752166748,32,32
72,-9.606478691101074,32,32
73,-9.630643844604492,32,32
74,-9.553902626037598,32,32
75,-9.590624809265137,32,32
76,-9.569334030151367,32,32
77,-9.689423561096191,32,32
78,-9.726675033569336,32,32
79,-9.67519474029541,32,32
80,-9.65215015411377,32,32
81,-9.772621154785156,32,32
82,-9.70346736907959,32,32
83,-9.649227142333984,32,32
84,-9.636293411254883,32,32
85,-9.703714370727539,32,32
86,-9.685247421264648,32,32
87,-9.645676612854004,32,32
88,-9.678807258605957,32,32
89,-9.673188209533691,32,32
90,-9.749838829040527,32,32
91,-9.477790832519531,32,32
92,-9.665619850158691,32,32
93,-9.71236515045166,32,32
94,-9.769346237182617,32,32
95,-9.738492012023926,32,32
96,-9.708477973937988,32,32
97,-9.678038597106934,32,32
98,-9.627766609191895,32,32
99,-9.592414855957031,32,32
100,-9.716123580932617,32,32
