corr,epoch,lr-Adam,step,train_loss,val_loss
,,0.004738291353430291,9,,
,0,,9,0.6383112668991089,
,,0.0072612652676067035,19,,
,0,,19,0.2700944244861603,
,,0.011482300025506945,29,,
,0,,29,0.09021509438753128,
,,0.01724118604844578,39,,
,0,,39,0.0322185643017292,
,,0.024319344538486373,49,,
,0,,49,0.03078865259885788,
0.17698048055171967,0,,53,,0.025399034842848778
,,0.03244812364730308,59,,
,1,,59,0.03316214680671692,
,,0.04131899517009691,69,,
,1,,69,0.025867369025945663,
,,0.050595264748552596,79,,
,1,,79,0.019251897931098938,
,,0.05992485112151644,89,,
,1,,89,0.025112874805927277,
,,0.0689536493863167,99,,
,1,,99,0.031252406537532806,
0.40653955936431885,1,,107,,0.023052673786878586
,,0.07733897106749596,109,,
,2,,109,0.028430109843611717,
,,0.08476255087449538,119,,
,2,,119,0.024216346442699432,
,,0.0909426264761734,129,,
,2,,129,0.01923307217657566,
,,0.09564463280373148,139,,
,2,,139,0.02831285074353218,
,,0.09869010497926176,149,,
,2,,149,0.01527307741343975,
,,0.09996345195883216,159,,
,2,,159,0.014770589768886566,
0.3711429238319397,2,,161,,0.022938936948776245
,,0.09988952235883158,169,,
,3,,169,0.026074927300214767,
,,0.09944154354509119,179,,
,3,,179,0.022533493116497993,
,,0.09865224892001707,189,,
,3,,189,0.02530478686094284,
,,0.09752708733908166,199,,
,3,,199,0.02697349525988102,
,,0.09607382629827801,209,,
,3,,209,0.03494098410010338,
0.5484615564346313,3,,215,,0.021863674744963646
,,0.09430249831160464,219,,
,4,,219,0.020168237388134003,
,,0.09222533165211319,229,,
,4,,229,0.02603869140148163,
,,0.08985666593464468,239,,
,4,,239,0.026262864470481873,
,,0.08721285312302468,249,,
,4,,249,0.016574310138821602,
,,0.08431214464510911,259,,
,4,,259,0.023632707074284554,
,,0.0811745653949763,269,,
,4,,269,0.015535666607320309,
0.41330018639564514,4,,269,,0.02252339757978916
,,0.07782177549208494,279,,
,5,,279,0.02413368970155716,
,,0.07427692075173617,289,,
,5,,289,0.03328341618180275,
,,0.07056447289910997,299,,
,5,,299,0.01562938652932644,
,,0.06671006062994951,309,,
,5,,309,0.02897532656788826,
,,0.06274029268415816,319,,
,5,,319,0.026600103825330734,
0.38326403498649597,5,,323,,0.023209616541862488
,,0.058682574153711,329,,
,6,,329,0.020431306213140488,
,,0.05456491729299021,339,,
,6,,339,0.01934727653861046,
,,0.05041574813760566,349,,
,6,,349,0.023249275982379913,
,,0.046263710266697504,359,,
,6,,359,0.03009948320686817,
,,0.042137467063438294,369,,
,6,,369,0.025767574086785316,
0.5136138200759888,6,,377,,0.021966984495520592
,,0.038065503838818716,379,,
,7,,379,0.027488302439451218,
,,0.034075931184745833,389,,
,7,,389,0.02216879278421402,
,,0.03019629091399537,399,,
,7,,399,0.020605575293302536,
,,0.026453365926702055,409,,
,7,,409,0.016180245205760002,
,,0.02287299531596481,419,,
,7,,419,0.024727346375584602,
,,0.01947989598897622,429,,
,7,,429,0.03010554052889347,
0.5608856678009033,7,,431,,0.02213558740913868
,,0.016297492035105336,439,,
,8,,439,0.02204810455441475,
,,0.01334775301888306,449,,
,8,,449,0.021806782111525536,
,,0.010651042314225891,459,,
,8,,459,0.018321568146348,
,,0.008225976526915469,469,,
,8,,469,0.020839979872107506,
,,0.006089296975803242,479,,
,8,,479,0.021010231226682663,
0.5225001573562622,8,,485,,0.02174607291817665
,,0.004255754119963707,489,,
,9,,489,0.021921033039689064,
,,0.0027380057296470376,499,,
,9,,499,0.02001817151904106,
,,0.0015465295040033534,509,,
,9,,509,0.020617296919226646,
,,0.0006895507388171068,519,,
,9,,519,0.02783743105828762,
,,0.00017298554359429017,529,,
,9,,529,0.0270073339343071,
,,4e-07,539,,
,9,,539,0.007635712157934904,
0.5210458040237427,9,,539,,0.021569985896348953
