corr,epoch,lr-Adam,step,train_loss,val_loss
,,0.004738291353430291,9,,
,0,,9,0.6631751656532288,
,,0.0072612652676067035,19,,
,0,,19,0.2600211203098297,
,,0.011482300025506945,29,,
,0,,29,0.08459337800741196,
,,0.01724118604844578,39,,
,0,,39,0.030458902940154076,
,,0.024319344538486373,49,,
,0,,49,0.017015628516674042,
-0.019380351528525352,0,,53,,0.01194588840007782
,,0.03244812364730308,59,,
,1,,59,0.016117816790938377,
,,0.04131899517009691,69,,
,1,,69,0.012611101381480694,
,,0.050595264748552596,79,,
,1,,79,0.014504178427159786,
,,0.05992485112151644,89,,
,1,,89,0.014948638156056404,
,,0.0689536493863167,99,,
,1,,99,0.011761870235204697,
0.07381032407283783,1,,107,,0.011513277888298035
,,0.07733897106749596,109,,
,2,,109,0.009597397409379482,
,,0.08476255087449538,119,,
,2,,119,0.008591517806053162,
,,0.0909426264761734,129,,
,2,,129,0.007702618837356567,
,,0.09564463280373148,139,,
,2,,139,0.007570273242890835,
,,0.09869010497926176,149,,
,2,,149,0.007928794249892235,
,,0.09996345195883216,159,,
,2,,159,0.008867357857525349,
0.7366037964820862,2,,161,,0.006258703302592039
,,0.09988952235883158,169,,
,3,,169,0.00845399871468544,
,,0.09944154354509119,179,,
,3,,179,0.005544322542846203,
,,0.09865224892001707,189,,
,3,,189,0.007227953523397446,
,,0.09752708733908166,199,,
,3,,199,0.007767504081130028,
,,0.09607382629827801,209,,
,3,,209,0.012902718037366867,
0.5671654939651489,3,,215,,0.0075977095402777195
,,0.09430249831160464,219,,
,4,,219,0.006734843831509352,
,,0.09222533165211319,229,,
,4,,229,0.010039977729320526,
,,0.08985666593464468,239,,
,4,,239,0.007490442134439945,
,,0.08721285312302468,249,,
,4,,249,0.009941690601408482,
,,0.08431214464510911,259,,
,4,,259,0.007750608958303928,
,,0.0811745653949763,269,,
,4,,269,0.002667343011125922,
0.6465538144111633,4,,269,,0.0066534169018268585
,,0.07782177549208494,279,,
,5,,279,0.009731542319059372,
,,0.07427692075173617,289,,
,5,,289,0.008468096144497395,
,,0.07056447289910997,299,,
,5,,299,0.00789546687155962,
,,0.06671006062994951,309,,
,5,,309,0.006159639451652765,
,,0.06274029268415816,319,,
,5,,319,0.008300003595650196,
0.7081310153007507,5,,323,,0.005189838353544474
,,0.058682574153711,329,,
,6,,329,0.006273419596254826,
,,0.05456491729299021,339,,
,6,,339,0.008501013740897179,
,,0.05041574813760566,349,,
,6,,349,0.006315587088465691,
,,0.046263710266697504,359,,
,6,,359,0.007254497613757849,
,,0.042137467063438294,369,,
,6,,369,0.007696592714637518,
0.7500548362731934,6,,377,,0.00606699800118804
,,0.038065503838818716,379,,
,7,,379,0.008168167434632778,
,,0.034075931184745833,389,,
,7,,389,0.006453118287026882,
,,0.03019629091399537,399,,
,7,,399,0.004932700656354427,
,,0.026453365926702055,409,,
,7,,409,0.005084980744868517,
,,0.02287299531596481,419,,
,7,,419,0.007220585364848375,
,,0.01947989598897622,429,,
,7,,429,0.008401663973927498,
0.8427531123161316,7,,431,,0.005325691774487495
,,0.016297492035105336,439,,
,8,,439,0.005982507485896349,
,,0.01334775301888306,449,,
,8,,449,0.007673562504351139,
,,0.010651042314225891,459,,
,8,,459,0.008954528719186783,
,,0.008225976526915469,469,,
,8,,469,0.005286462604999542,
,,0.006089296975803242,479,,
,8,,479,0.007174557074904442,
0.8779752850532532,8,,485,,0.0050990101881325245
,,0.004255754119963707,489,,
,9,,489,0.005345496814697981,
,,0.0027380057296470376,499,,
,9,,499,0.005842004902660847,
,,0.0015465295040033534,509,,
,9,,509,0.009078179486095905,
,,0.0006895507388171068,519,,
,9,,519,0.007366142235696316,
,,0.00017298554359429017,529,,
,9,,529,0.008294760249555111,
,,4e-07,539,,
,9,,539,0.00907028466463089,
0.8634670972824097,9,,539,,0.004991199821233749
