corr,epoch,lr-Adam,step,train_loss,val_loss
,,0.004738291353430291,9,,
,0,,9,0.4976100027561188,
,,0.0072612652676067035,19,,
,0,,19,0.22836139798164368,
,,0.011482300025506945,29,,
,0,,29,0.13749755918979645,
,,0.01724118604844578,39,,
,0,,39,0.1189376637339592,
,,0.024319344538486373,49,,
,0,,49,0.11391066759824753,
0.038633719086647034,0,,53,,0.1520117074251175
,,0.03244812364730308,59,,
,1,,59,0.12985357642173767,
,,0.04131899517009691,69,,
,1,,69,0.10223991423845291,
,,0.050595264748552596,79,,
,1,,79,0.12135343253612518,
,,0.05992485112151644,89,,
,1,,89,0.10893303900957108,
,,0.0689536493863167,99,,
,1,,99,0.1290012001991272,
0.09853154420852661,1,,107,,0.13503064215183258
,,0.07733897106749596,109,,
,2,,109,0.1165890321135521,
,,0.08476255087449538,119,,
,2,,119,0.11163774132728577,
,,0.0909426264761734,129,,
,2,,129,0.09853813797235489,
,,0.09564463280373148,139,,
,2,,139,0.1194768026471138,
,,0.09869010497926176,149,,
,2,,149,0.1323118805885315,
,,0.09996345195883216,159,,
,2,,159,0.11743143945932388,
0.04044763743877411,2,,161,,0.13058660924434662
,,0.09988952235883158,169,,
,3,,169,0.12240338325500488,
,,0.09944154354509119,179,,
,3,,179,0.10425090044736862,
,,0.09865224892001707,189,,
,3,,189,0.09861492365598679,
,,0.09752708733908166,199,,
,3,,199,0.10321270674467087,
,,0.09607382629827801,209,,
,3,,209,0.11065785586833954,
0.06796541810035706,3,,215,,0.12111862748861313
,,0.09430249831160464,219,,
,4,,219,0.09855062514543533,
,,0.09222533165211319,229,,
,4,,229,0.12928521633148193,
,,0.08985666593464468,239,,
,4,,239,0.09128782898187637,
,,0.08721285312302468,249,,
,4,,249,0.11051338911056519,
,,0.08431214464510911,259,,
,4,,259,0.1076291874051094,
,,0.0811745653949763,269,,
,4,,269,0.1193106472492218,
0.19109436869621277,4,,269,,0.11702382564544678
,,0.07782177549208494,279,,
,5,,279,0.11184611916542053,
,,0.07427692075173617,289,,
,5,,289,0.11883065849542618,
,,0.07056447289910997,299,,
,5,,299,0.11703572422266006,
,,0.06671006062994951,309,,
,5,,309,0.09092076122760773,
,,0.06274029268415816,319,,
,5,,319,0.10223904252052307,
0.2810405194759369,5,,323,,0.11653028428554535
,,0.058682574153711,329,,
,6,,329,0.08766763657331467,
,,0.05456491729299021,339,,
,6,,339,0.11166289448738098,
,,0.05041574813760566,349,,
,6,,349,0.12105237692594528,
,,0.046263710266697504,359,,
,6,,359,0.10360639542341232,
,,0.042137467063438294,369,,
,6,,369,0.10556797683238983,
0.26110127568244934,6,,377,,0.11701533943414688
,,0.038065503838818716,379,,
,7,,379,0.10352592170238495,
,,0.034075931184745833,389,,
,7,,389,0.10909492522478104,
,,0.03019629091399537,399,,
,7,,399,0.09589475393295288,
,,0.026453365926702055,409,,
,7,,409,0.10069925338029861,
,,0.02287299531596481,419,,
,7,,419,0.10377202928066254,
,,0.01947989598897622,429,,
,7,,429,0.10122223943471909,
0.27615779638290405,7,,431,,0.11573813110589981
,,0.016297492035105336,439,,
,8,,439,0.11657775938510895,
,,0.01334775301888306,449,,
,8,,449,0.10171353071928024,
,,0.010651042314225891,459,,
,8,,459,0.09654838591814041,
,,0.008225976526915469,469,,
,8,,469,0.09456481784582138,
,,0.006089296975803242,479,,
,8,,479,0.10052552819252014,
0.3057764768600464,8,,485,,0.11505098640918732
,,0.004255754119963707,489,,
,9,,489,0.0979878231883049,
,,0.0027380057296470376,499,,
,9,,499,0.10429351776838303,
,,0.0015465295040033534,509,,
,9,,509,0.10462024807929993,
,,0.0006895507388171068,519,,
,9,,519,0.11683668196201324,
,,0.00017298554359429017,529,,
,9,,529,0.10027699172496796,
,,4e-07,539,,
,9,,539,0.11083980649709702,
0.2536536753177643,9,,539,,0.11505533754825592
