epoch,lr-Adam,step,train_loss,val_loss
,0.00400461481818476,9,,
0,,9,1.1387124061584473,
,0.004020566136879497,19,,
0,,19,0.9699536561965942,
,0.004047907143416157,29,,
0,,29,0.8426388502120972,
,0.0040866313473986865,39,,
0,,39,0.7478862404823303,
,0.00413672955620932,49,,
0,,49,0.667184054851532,
,0.004198189877190853,59,,
0,,59,0.5972739458084106,
,0.0042709977204697935,69,,
0,,69,0.5326045155525208,
,0.004355135802419807,79,,
0,,79,0.4755108058452606,
,0.004450584149764569,89,,
0,,89,0.4228232204914093,
,0.004557320104319237,99,,
0,,99,0.3756071925163269,
,0.004675318328369191,109,,
0,,109,0.3312241733074188,
,0.004804550810684816,119,,
0,,119,0.2897031903266907,
,0.004944986873171062,129,,
0,,129,0.2568199932575226,
0,,135,,0.2031136453151703
,0.005096593178150005,139,,
1,,139,0.22211205959320068,
,0.005259333736274754,149,,
1,,149,0.1940641701221466,
,0.00543316991507288,159,,
1,,159,0.16804681718349457,
,0.005618060448117218,169,,
1,,169,0.14543099701404572,
,0.005813961444822047,179,,
1,,179,0.1213032454252243,
,0.006020826400862017,189,,
1,,189,0.10530772805213928,
,0.006238606209211822,199,,
1,,199,0.0917760506272316,
,0.006467249171803427,209,,
1,,209,0.08619999140501022,
,0.0067067010117985715,219,,
1,,219,0.06556430459022522,
,0.0069569048864733946,229,,
1,,229,0.05865996703505516,
,0.007217801400712126,239,,
1,,239,0.04780935123562813,
,0.007489328621106656,249,,
1,,249,0.05035765469074249,
,0.007771422090658869,259,,
1,,259,0.045156460255384445,
,0.008064014844081688,269,,
1,,269,0.037350770086050034,
1,,271,,0.05683862045407295
,0.008367037423695906,279,,
2,,279,0.03462950885295868,
,0.008680417895918474,289,,
2,,289,0.034428615123033524,
,0.009004081868338579,299,,
2,,299,0.037258174270391464,
,0.009337952507377428,309,,
2,,309,0.03143743425607681,
,0.009681950556527583,319,,
2,,319,0.04117877408862114,
,0.010035994355167305,329,,
2,,329,0.020632779225707054,
,0.010399999857945846,339,,
2,,339,0.03085409291088581,
,0.010773880654734627,349,,
2,,349,0.027796324342489243,
,0.011157547991139868,359,,
2,,359,0.049616727977991104,
,0.011550910789571767,369,,
2,,369,0.02798999845981598,
,0.011953875670865102,379,,
2,,379,0.024986660107970238,
,0.01236634697644616,389,,
2,,389,0.014727731235325336,
,0.012788226791040955,399,,
2,,399,0.016699593514204025,
2,,407,,0.04775233566761017
,0.013219414965918885,409,,
3,,409,0.015722131356596947,
,0.013659809142666818,419,,
3,,419,0.025032194331288338,
,0.014109304777487647,429,,
3,,429,0.01039832178503275,
,0.014567795166017528,439,,
3,,439,0.019953956827521324,
,0.015035171468656156,449,,
3,,449,0.017573563382029533,
,0.015511322736403904,459,,
3,,459,0.01465775165706873,
,0.015996135937199507,469,,
3,,469,0.029578186571598053,
,0.016489495982752594,479,,
3,,479,0.025395333766937256,
,0.01699128575586395,489,,
3,,489,0.010750873014330864,
