epoch,lr-Adam,step,train_loss,val_loss
,0.00400461481818476,9,,
0,,9,0.9590226411819458,
,0.004020566136879497,19,,
0,,19,0.8330647349357605,
,0.004047907143416157,29,,
0,,29,0.7452213764190674,
,0.0040866313473986865,39,,
0,,39,0.6775341629981995,
,0.00413672955620932,49,,
0,,49,0.6157892942428589,
,0.004198189877190853,59,,
0,,59,0.5593124032020569,
,0.0042709977204697935,69,,
0,,69,0.5083956718444824,
,0.004355135802419807,79,,
0,,79,0.4591856896877289,
,0.004450584149764569,89,,
0,,89,0.4110855162143707,
,0.004557320104319237,99,,
0,,99,0.362499862909317,
,0.004675318328369191,109,,
0,,109,0.3117946684360504,
,0.004804550810684816,119,,
0,,119,0.26275134086608887,
,0.004944986873171062,129,,
0,,129,0.20799259841442108,
0,,135,,0.1280331313610077
,0.005096593178150005,139,,
1,,139,0.17728191614151,
,0.005259333736274754,149,,
1,,149,0.14797189831733704,
,0.00543316991507288,159,,
1,,159,0.12300386279821396,
,0.005618060448117218,169,,
1,,169,0.10310828685760498,
,0.005813961444822047,179,,
1,,179,0.08733242750167847,
,0.006020826400862017,189,,
1,,189,0.07445229589939117,
,0.006238606209211822,199,,
1,,199,0.06365258246660233,
,0.006467249171803427,209,,
1,,209,0.054640740156173706,
,0.0067067010117985715,219,,
1,,219,0.047181710600852966,
,0.0069569048864733946,229,,
1,,229,0.04101165384054184,
,0.007217801400712126,239,,
1,,239,0.03586043789982796,
,0.007489328621106656,249,,
1,,249,0.031510885804891586,
,0.007771422090658869,259,,
1,,259,0.02781887911260128,
,0.008064014844081688,269,,
1,,269,0.024673016741871834,
1,,271,,0.024998823180794716
,0.008367037423695906,279,,
2,,279,0.021974889561533928,
,0.008680417895918474,289,,
2,,289,0.019646726548671722,
,0.009004081868338579,299,,
2,,299,0.017628606408834457,
,0.009337952507377428,309,,
2,,309,0.015873990952968597,
,0.009681950556527583,319,,
2,,319,0.01433456502854824,
,0.010035994355167305,329,,
2,,329,0.012984434142708778,
,0.010399999857945846,339,,
2,,339,0.011789673939347267,
,0.010773880654734627,349,,
2,,349,0.010731342248618603,
,0.011157547991139868,359,,
2,,359,0.009792579337954521,
,0.011550910789571767,369,,
2,,369,0.008954867720603943,
,0.011953875670865102,379,,
2,,379,0.008206370286643505,
,0.01236634697644616,389,,
2,,389,0.007535202894359827,
,0.012788226791040955,399,,
2,,399,0.006929339841008186,
2,,407,,0.0069264196790754795
,0.013219414965918885,409,,
3,,409,0.006386730819940567,
,0.013659809142666818,419,,
3,,419,0.005895825568586588,
,0.014109304777487647,429,,
3,,429,0.005452156998217106,
,0.014567795166017528,439,,
3,,439,0.005048612132668495,
,0.015035171468656156,449,,
3,,449,0.004683548118919134,
,0.015511322736403904,459,,
3,,459,0.004349404480308294,
,0.015996135937199507,469,,
3,,469,0.004045772831887007,
,0.016489495982752594,479,,
3,,479,0.003769030561670661,
,0.01699128575586395,489,,
3,,489,0.0035151969641447067,
,0.01750138613822773,499,,
3,,499,0.0032829418778419495,
,0.018019676038708507,509,,
3,,509,0.0030702173244208097,
,0.01854603242208676,519,,
3,,519,0.00287340278737247,
,0.01908033033826577,529,,
3,,529,0.002692800248041749,
,0.01962244295193326,539,,
3,,539,0.0025266099255532026,
3,,543,,0.002684063510969281
,0.02017224157267021,549,,
4,,549,0.002372866030782461,
,0.020729595685500535,559,,
4,,559,0.0022310123313218355,
,0.021294372981873394,569,,
4,,569,0.00210007606074214,
,0.02186643939107165,579,,
4,,579,0.0019789254292845726,
,0.022445659112038496,589,,
4,,589,0.001866535865701735,
,0.023031894645614726,599,,
4,,599,0.001762354513630271,
,0.023625006827179343,609,,
4,,609,0.0016652613412588835,
,0.024224854859685382,619,,
4,,619,0.0015752770705148578,
,0.024831296347083254,629,,
4,,629,0.0014915310312062502,
,0.02544418732812377,639,,
4,,639,0.001413121004588902,
,0.026063382310532554,649,,
4,,649,0.0013408476952463388,
,0.02668873430554805,659,,
4,,659,0.0012724237749353051,
,0.027320094862814767,669,,
4,,669,0.0012094596168026328,
,0.027957314105623354,679,,
4,,679,0.0011498952517285943,
4,,679,,0.0012638951884582639
,0.02860024076648944,689,,
5,,689,0.0010947129921987653,
,0.029248722223062518,699,,
5,,699,0.0010429741814732552,
,0.02990260453435646,709,,
5,,709,0.0009942688047885895,
,0.03056173247729317,719,,
5,,719,0.0009486714843660593,
,0.03122594958355039,729,,
5,,729,0.000906159810256213,
,0.03189509817670534,739,,
5,,739,0.0008660363382659853,
,0.032569019409664945,749,,
5,,749,0.0008287416421808302,
,0.03324755330237411,759,,
5,,759,0.000793161045294255,
,0.03393053877979285,769,,
5,,769,0.0007601056131534278,
,0.034617813710133366,779,,
5,,779,0.0007286530453711748,
,0.0353092149433481,789,,
5,,789,0.0006991257541812956,
,0.03600457834985929,799,,
5,,799,0.0006713289767503738,
,0.03670373885952129,809,,
5,,809,0.0006452456000261009,
5,,815,,0.0006720677483826876
,0.03740653050080599,819,,
6,,819,0.0006204195669852197,
,0.03811278644020224,829,,
6,,829,0.0005969398771412671,
,0.03882233902182009,839,,
6,,839,0.0005747281829826534,
,0.03953501980718992,849,,
6,,849,0.0005539577687159181,
,0.04025065961524762,859,,
6,,859,0.0005339920171536505,
,0.040969088562495926,869,,
6,,869,0.0005153686506673694,
,0.041690136103332553,879,,
6,,879,0.0004988549626432359,
,0.04241363107053547,889,,
6,,889,0.0004814990679733455,
,0.04313940171589573,899,,
6,,899,0.00046491945977322757,
,0.04386727575098828,909,,
6,,909,0.00044949655421078205,
,0.044597080388070955,919,,
6,,919,0.00043502991320565343,
,0.04532864238110199,929,,
6,,929,0.0004213509091641754,
,0.04606178806686642,939,,
6,,939,0.00040825631003826857,
,0.0467963434062014,949,,
6,,949,0.00039595694397576153,
6,,951,,0.00040126300882548094
,0.04753213402531082,959,,
7,,959,0.0003840703284367919,
,0.048268985257159364,969,,
7,,969,0.0003728847950696945,
,0.049006722182936176,979,,
7,,979,0.0003620607021730393,
,0.0497451696735783,989,,
7,,989,0.0003518788143992424,
,0.05048415243134399,999,,
7,,999,0.0003420358116272837,
,0.05122349503142614,1009,,
7,,1009,0.0003399968263693154,
,0.05196302196359574,1019,,
7,,1019,0.0003238931531086564,
,0.052702557673865835,1029,,
7,,1029,0.0003153336583636701,
,0.053441926606165625,1039,,
7,,1039,0.0003067652287427336,
,0.054180953244015215,1049,,
7,,1049,0.00029895908664911985,
,0.054919462152190915,1059,,
7,,1059,0.00029134372016415,
,0.05565727801837128,1069,,
7,,1069,0.00028388702776283026,
,0.056394225694753906,1079,,
7,,1079,0.0002768264967016876,
7,,1087,,0.00035017519257962704
,0.0571301302396333,1089,,
8,,1089,0.00027974051772616804,
,0.057864816958929664,1099,,
8,,1099,0.0002666494983714074,
,0.058598111447659,1109,,
8,,1109,0.0002582182933110744,
,0.05932983963133461,1119,,
8,,1119,0.00025235835346393287,
,0.06005982780729003,1129,,
8,,1129,0.00024670851416885853,
,0.06078790268591379,1139,,
8,,1139,0.0002416066563455388,
,0.061513891431786094,1149,,
8,,1149,0.00023667681671213359,
,0.062237621704707695,1159,,
8,,1159,0.00023201700241770595,
,0.06295892170061115,1169,,
8,,1169,0.00022750817879568785,
,0.06367762019234492,1179,,
8,,1179,0.00022440899920184165,
,0.0643935465703204,1189,,
8,,1189,0.0002715365553740412,
,0.06510653088301235,1199,,
8,,1199,0.00023573182988911867,
,0.06581640387730332,1209,,
8,,1209,0.0002259518369100988,
,0.06652299703866191,1219,,
8,,1219,0.00021693765302188694,
8,,1223,,0.00032966790604405105
,0.06722614263114607,1229,,
9,,1229,0.00021014755475334823,
,0.0679256737372213,1239,,
9,,1239,0.00020585238235071301,
,0.0686214242973848,1249,,
9,,1249,0.0002019641106016934,
,0.06931322914958565,1259,,
9,,1259,0.00019822923059109598,
,0.07000092406843231,1269,,
9,,1269,0.00019478642207104713,
,0.07068434580417741,1279,,
9,,1279,0.00019149406580254436,
,0.0713633321214712,1289,,
9,,1289,0.00018820779223460704,
,0.07203772183787399,1299,,
9,,1299,0.00018465032917447388,
,0.0727073548621189,1309,,
9,,1309,0.00018097540305461735,
,0.07337207223211528,1319,,
9,,1319,0.0002676023286767304,
,0.07403171615268428,1329,,
9,,1329,0.00020663261238951236,
,0.07468613003301733,1339,,
9,,1339,0.0001946623669937253,
,0.0753351585238488,1349,,
9,,1349,0.00018698108033277094,
,0.07597864755433385,1359,,
9,,1359,0.00018104483024217188,
9,,1359,,0.0003775539807975292
,0.07661644436862279,1369,,
10,,1369,0.00017717810987960547,
,0.07724839756212336,1379,,
10,,1379,0.0001731005177134648,
,0.07787435711744213,1389,,
10,,1389,0.0001697969128144905,
,0.07849417443999679,1399,,
10,,1399,0.0001663136063143611,
,0.07910770239329037,1409,,
10,,1409,0.00016259621770586818,
,0.0797147953338397,1419,,
10,,1419,0.0001778535224730149,
,0.08031530914574911,1429,,
10,,1429,0.00026009813882410526,
,0.08090910127492174,1439,,
10,,1439,0.00020890757150482386,
,0.08149603076289999,1449,,
10,,1449,0.00018261086370330304,
,0.08207595828032718,1459,,
10,,1459,0.00017498404486104846,
,0.08264874616002256,1469,,
10,,1469,0.00017129645857494324,
,0.08321425842966165,1479,,
10,,1479,0.00016730579955037683,
,0.08377236084405429,1489,,
10,,1489,0.0001635610533412546,
10,,1495,,0.00017827672127168626
,0.08432292091701274,1499,,
11,,1499,0.00016020730254240334,
,0.08486580795280207,1509,,
11,,1509,0.00015728299331385642,
,0.08540089307716571,1519,,
11,,1519,0.00015505334886256605,
,0.08592804926791839,1529,,
11,,1529,0.00015337705553974956,
,0.08644715138509969,1539,,
11,,1539,0.0001519181823823601,
,0.08695807620068047,1549,,
11,,1549,0.000150568041135557,
,0.0874607024278157,1559,,
11,,1559,0.00014913210179656744,
,0.08795491074963631,1569,,
11,,1569,0.00014734844444319606,
,0.08844058384757345,1579,,
11,,1579,0.00014565029414370656,
,0.08891760642920843,1589,,
11,,1589,0.00014291064871940762,
,0.08938586525564153,1599,,
11,,1599,0.00015014006930869073,
,0.08984524916837354,1609,,
11,,1609,0.00021353032207116485,
,0.09029564911569324,1619,,
11,,1619,0.00018345836724620312,
,0.09073695817856489,1629,,
11,,1629,0.00016611932369414717,
11,,1631,,0.00021027313778176904
,0.09116907159600941,1639,,
12,,1639,0.00016057500033639371,
,0.09159188678997321,1649,,
12,,1649,0.00015852038632147014,
,0.09200530338967895,1659,,
12,,1659,0.00015649393026251346,
,0.09240922325545217,1669,,
12,,1669,0.00015451091167051345,
,0.09280355050201841,1679,,
12,,1679,0.00015869393246248364,
,0.09318819152126513,1689,,
12,,1689,0.00015340978279709816,
,0.09356305500446295,1699,,
12,,1699,0.00015182376955635846,
,0.09392805196394129,1709,,
12,,1709,0.00015039641584735364,
,0.09428309575421273,1719,,
12,,1719,0.00015495037951041013,
,0.09462810209254165,1729,,
12,,1729,0.00014813727466389537,
,0.09496298907895169,1739,,
12,,1739,0.0001463686494389549,
,0.09528767721566789,1749,,
12,,1749,0.00014399139035958797,
,0.09560208942598829,1759,,
12,,1759,0.00014135059609543532,
12,,1767,,0.0001961381349246949
,0.095906151072581,1769,,
13,,1769,0.00013959038187749684,
,0.09619978997520211,1779,,
13,,1779,0.0001429254625691101,
,0.0964829364278303,1789,,
13,,1789,0.00014038864173926413,
,0.09675552321521419,1799,,
13,,1799,0.0001390007819281891,
,0.0970174856288283,1809,,
13,,1809,0.00013859730097465217,
,0.09726876148223404,1819,,
13,,1819,0.00013825260975863785,
,0.09750929112584196,1829,,
13,,1829,0.00013805829803459346,
,0.09773901746107175,1839,,
13,,1839,0.00015206584066618234,
,0.0979578859539067,1849,,
13,,1849,0.0001367406512144953,
,0.09816584464783941,1859,,
13,,1859,0.00013448781101033092,
,0.09836284417620549,1869,,
13,,1869,0.0001333940017502755,
,0.09854883777390265,1879,,
13,,1879,0.00013256905367597938,
,0.09872378128849206,1889,,
13,,1889,0.00013190544268582016,
,0.0988876331906796,1899,,
13,,1899,0.0001313118264079094,
13,,1903,,0.00014123335131444037
,0.09904035458417433,1909,,
14,,1909,0.00013087166007608175,
,0.099181909214922,1919,,
14,,1919,0.00013007744564674795,
,0.09931226347971124,1929,,
14,,1929,0.00012955111742485315,
,0.09943138643415056,1939,,
14,,1939,0.00012888731725979596,
,0.09953924980001416,1949,,
14,,1949,0.00012827839236706495,
,0.09963582797195472,1959,,
14,,1959,0.00012762325059156865,
,0.09972109802358188,1969,,
14,,1969,0.00012735946802422404,
,0.0997950397129046,1979,,
14,,1979,0.00012656094622798264,
,0.09985763548713636,1989,,
14,,1989,0.00012596003944054246,
,0.09990887048686196,1999,,
14,,1999,0.00012541332398541272,
,0.09994873254956496,2009,,
14,,2009,0.0001259335840586573,
,0.09997721221251489,2019,,
