corr,epoch,lr-Adam,step,train_loss,val_loss
,,0.004738291353430291,9,,
,0,,9,0.41094836592674255,
,,0.0072612652676067035,19,,
,0,,19,0.1471811681985855,
,,0.011482300025506945,29,,
,0,,29,0.036694593727588654,
,,0.01724118604844578,39,,
,0,,39,0.006727069616317749,
,,0.024319344538486373,49,,
,0,,49,0.004828249104321003,
0.01058219000697136,0,,53,,0.003288411535322666
,,0.03244812364730308,59,,
,1,,59,0.002206792589277029,
,,0.04131899517009691,69,,
,1,,69,0.001426488277502358,
,,0.050595264748552596,79,,
,1,,79,0.0035442416556179523,
,,0.05992485112151644,89,,
,1,,89,0.0026319283060729504,
,,0.0689536493863167,99,,
,1,,99,0.002482058946043253,
0.08029290288686752,1,,107,,0.003207132685929537
,,0.07733897106749596,109,,
,2,,109,0.0024956553243100643,
,,0.08476255087449538,119,,
,2,,119,0.0007791083189658821,
,,0.0909426264761734,129,,
,2,,129,0.00034005381166934967,
,,0.09564463280373148,139,,
,2,,139,0.0015832734061405063,
,,0.09869010497926176,149,,
,2,,149,0.0008306154632009566,
,,0.09996345195883216,159,,
,2,,159,0.0032895009499043226,
0.05697014182806015,2,,161,,0.003167800372466445
,,0.09988952235883158,169,,
,3,,169,0.001415710081346333,
,,0.09944154354509119,179,,
,3,,179,0.002171389991417527,
,,0.09865224892001707,189,,
,3,,189,0.00519974622875452,
,,0.09752708733908166,199,,
,3,,199,0.00261143920943141,
,,0.09607382629827801,209,,
,3,,209,0.005009922664612532,
0.02288767509162426,3,,215,,0.0033059436827898026
,,0.09430249831160464,219,,
,4,,219,0.004037473816424608,
,,0.09222533165211319,229,,
,4,,229,0.003561637131497264,
,,0.08985666593464468,239,,
,4,,239,0.0015744802076369524,
,,0.08721285312302468,249,,
,4,,249,0.003897698363289237,
,,0.08431214464510911,259,,
,4,,259,0.0012858767295256257,
,,0.0811745653949763,269,,
,4,,269,0.00478461105376482,
0.07857044786214828,4,,269,,0.0034523392096161842
,,0.07782177549208494,279,,
,5,,279,0.004345808178186417,
,,0.07427692075173617,289,,
,5,,289,0.0042484519071877,
,,0.07056447289910997,299,,
,5,,299,0.003773691365495324,
,,0.06671006062994951,309,,
,5,,309,0.000913529540412128,
,,0.06274029268415816,319,,
,5,,319,0.002708802465349436,
0.048002585768699646,5,,323,,0.003217952325940132
,,0.058682574153711,329,,
,6,,329,0.0035735266283154488,
,,0.05456491729299021,339,,
,6,,339,0.0009475276456214488,
,,0.05041574813760566,349,,
,6,,349,0.004978974815458059,
,,0.046263710266697504,359,,
,6,,359,0.0014388206182047725,
,,0.042137467063438294,369,,
,6,,369,0.000960176344960928,
0.01901891827583313,6,,377,,0.0030795473139733076
,,0.038065503838818716,379,,
,7,,379,0.00410138675943017,
,,0.034075931184745833,389,,
,7,,389,0.0022079136688262224,
,,0.03019629091399537,399,,
,7,,399,0.0011756602907553315,
,,0.026453365926702055,409,,
,7,,409,0.0023306705988943577,
,,0.02287299531596481,419,,
,7,,419,0.0017849364085122943,
,,0.01947989598897622,429,,
,7,,429,0.0015787066658958793,
0.00899373646825552,7,,431,,0.0031243658158928156
,,0.016297492035105336,439,,
,8,,439,0.0038667109329253435,
,,0.01334775301888306,449,,
,8,,449,0.0029852145817130804,
,,0.010651042314225891,459,,
,8,,459,0.0024851702619343996,
,,0.008225976526915469,469,,
,8,,469,0.0012217969633638859,
,,0.006089296975803242,479,,
,8,,479,0.002296061720699072,
0.05286683514714241,8,,485,,0.0030540472362190485
,,0.004255754119963707,489,,
,9,,489,0.0015565624926239252,
,,0.0027380057296470376,499,,
,9,,499,0.00174137472640723,
,,0.0015465295040033534,509,,
,9,,509,0.0004701303842011839,
,,0.0006895507388171068,519,,
,9,,519,0.0032411841675639153,
,,0.00017298554359429017,529,,
,9,,529,0.002062717219814658,
,,4e-07,539,,
,9,,539,0.005104509647935629,
0.1115942895412445,9,,539,,0.003069685772061348
