epoch,lr-Adam,step,train_loss,val_loss
,0.00400461481818476,9,,
0,,9,0.5264063477516174,
,0.004020566136879497,19,,
0,,19,0.46714845299720764,
,0.004047907143416157,29,,
0,,29,0.4121205806732178,
,0.0040866313473986865,39,,
0,,39,0.3599865734577179,
,0.00413672955620932,49,,
0,,49,0.3121631145477295,
,0.004198189877190853,59,,
0,,59,0.263752281665802,
,0.0042709977204697935,69,,
0,,69,0.22410397231578827,
,0.004355135802419807,79,,
0,,79,0.1880800575017929,
,0.004450584149764569,89,,
0,,89,0.15372703969478607,
,0.004557320104319237,99,,
0,,99,0.1359850913286209,
,0.004675318328369191,109,,
0,,109,0.11346732079982758,
,0.004804550810684816,119,,
0,,119,0.08855907618999481,
,0.004944986873171062,129,,
0,,129,0.07590370625257492,
0,,135,,0.06871085613965988
,0.005096593178150005,139,,
1,,139,0.059122681617736816,
,0.005259333736274754,149,,
1,,149,0.05327080190181732,
,0.00543316991507288,159,,
1,,159,0.04140308126807213,
,0.005618060448117218,169,,
1,,169,0.035061269998550415,
,0.005813961444822047,179,,
1,,179,0.034353069961071014,
,0.006020826400862017,189,,
1,,189,0.025708137080073357,
,0.006238606209211822,199,,
1,,199,0.03026779182255268,
,0.006467249171803427,209,,
1,,209,0.02611161209642887,
,0.0067067010117985715,219,,
1,,219,0.02048739604651928,
,0.0069569048864733946,229,,
1,,229,0.02645971067249775,
,0.007217801400712126,239,,
1,,239,0.036694854497909546,
,0.007489328621106656,249,,
1,,249,0.012627464719116688,
,0.007771422090658869,259,,
1,,259,0.02554010972380638,
,0.008064014844081688,269,,
1,,269,0.010420877486467361,
1,,271,,0.01640085130929947
,0.008367037423695906,279,,
2,,279,0.008775613270699978,
,0.008680417895918474,289,,
2,,289,0.008156047202646732,
,0.009004081868338579,299,,
2,,299,0.007302950602024794,
,0.009337952507377428,309,,
2,,309,0.012806447222828865,
,0.009681950556527583,319,,
2,,319,0.006072002463042736,
,0.010035994355167305,329,,
2,,329,0.009975163266062737,
,0.010399999857945846,339,,
2,,339,0.005425833165645599,
,0.010773880654734627,349,,
2,,349,0.021838903427124023,
,0.011157547991139868,359,,
2,,359,0.0150900948792696,
,0.011550910789571767,369,,
2,,369,0.004669296555221081,
,0.011953875670865102,379,,
2,,379,0.01459934376180172,
,0.01236634697644616,389,,
2,,389,0.0037062354385852814,
,0.012788226791040955,399,,
2,,399,0.01068117469549179,
2,,407,,0.01320875808596611
,0.013219414965918885,409,,
3,,409,0.003378826892003417,
,0.013659809142666818,419,,
3,,419,0.01674959436058998,
,0.014109304777487647,429,,
3,,429,0.021779218688607216,
,0.014567795166017528,439,,
3,,439,0.0140927629545331,
,0.015035171468656156,449,,
3,,449,0.007706596981734037,
,0.015511322736403904,459,,
3,,459,0.0070298765785992146,
,0.015996135937199507,469,,
3,,469,0.0027461766730993986,
,0.016489495982752594,479,,
3,,479,0.011129440739750862,
,0.01699128575586395,489,,
3,,489,0.0022893166169524193,
,0.01750138613822773,499,,
3,,499,0.0031366064213216305,
,0.018019676038708507,509,,
3,,509,0.0060821762308478355,
,0.01854603242208676,519,,
3,,519,0.0023291148245334625,
,0.01908033033826577,529,,
3,,529,0.002025785157456994,
,0.01962244295193326,539,,
3,,539,0.006003142334520817,
3,,543,,0.009149755351245403
,0.02017224157267021,549,,
4,,549,0.0022167330607771873,
,0.020729595685500535,559,,
4,,559,0.001528142369352281,
,0.021294372981873394,569,,
4,,569,0.007471153512597084,
,0.02186643939107165,579,,
4,,579,0.00569514324888587,
,0.022445659112038496,589,,
4,,589,0.022572865709662437,
,0.023031894645614726,599,,
4,,599,0.006046269088983536,
,0.023625006827179343,609,,
4,,609,0.0020608659833669662,
,0.024224854859685382,619,,
4,,619,0.0017780009657144547,
,0.024831296347083254,629,,
4,,629,0.005982712842524052,
,0.02544418732812377,639,,
4,,639,0.005040846299380064,
,0.026063382310532554,649,,
4,,649,0.0014405646361410618,
,0.02668873430554805,659,,
4,,659,0.0013651435729116201,
,0.027320094862814767,669,,
4,,669,0.005765766836702824,
,0.027957314105623354,679,,
4,,679,0.0010181135730817914,
4,,679,,0.009214771911501884
,0.02860024076648944,689,,
5,,689,0.010250593535602093,
,0.029248722223062518,699,,
5,,699,0.021165918558835983,
,0.02990260453435646,709,,
5,,709,0.0026305667124688625,
,0.03056173247729317,719,,
5,,719,0.05096415802836418,
,0.03122594958355039,729,,
5,,729,0.0016173032345250249,
,0.03189509817670534,739,,
5,,739,0.005378036759793758,
,0.032569019409664945,749,,
5,,749,0.027754859998822212,
,0.03324755330237411,759,,
5,,759,0.0038204293232411146,
,0.03393053877979285,769,,
5,,769,0.0013511579018086195,
,0.034617813710133366,779,,
5,,779,0.001075849635526538,
,0.0353092149433481,789,,
5,,789,0.009163148701190948,
,0.03600457834985929,799,,
5,,799,0.008426710031926632,
,0.03670373885952129,809,,
5,,809,0.009496746584773064,
5,,815,,0.008962541818618774
,0.03740653050080599,819,,
6,,819,0.006378748919814825,
,0.03811278644020224,829,,
6,,829,0.0232700165361166,
,0.03882233902182009,839,,
6,,839,0.025234512984752655,
,0.03953501980718992,849,,
6,,849,0.00497322017326951,
,0.04025065961524762,859,,
6,,859,0.0009518219740130007,
