step,mean,std,stderr,count,ess
1,0.20210338,0.46713218,0.014772016600980918,1000,1.0
2,0.43534267,0.7655927,0.0242101667391777,1000,1.0
3,0.5951984,1.1592358,0.03665825584125505,1000,1.0
4,0.80731785,1.3041241,0.04124002560952043,1000,1.0
5,0.9735002,1.3871034,0.04386406215523536,1000,1.0
6,1.142773,1.4705364,0.046502442518776735,1000,1.0
7,1.3107643,1.6018994,0.05065650640453171,1000,1.0
8,1.5303291,1.6485472,0.05213163895477185,1000,1.0
9,1.6991888,1.724984,0.054548785248200164,1000,1.0
10,1.9206372,1.8314699,0.05791616329345307,1000,1.0
11,2.098502,1.9133905,0.06050672087829636,1000,1.0
12,2.2912235,1.956744,0.06187767697501912,1000,1.0
13,2.3660831,2.1120603,0.06678921130360076,1000,1.0
14,2.5589306,2.2534702,0.07126098415718607,1000,1.0
15,2.7812374,2.4327142,0.07692917843691693,1000,1.0
16,2.969949,2.499579,0.07904362682232696,1000,1.0
17,3.2493885,2.6979845,0.08531775975903184,1000,1.0
18,3.5016255,2.8346534,0.08963961050093319,1000,1.0
19,3.5981202,2.910383,0.09203439099379271,1000,1.0
20,3.869108,3.014324,0.09532129287006827,1000,1.0
21,4.0608635,3.045828,0.09631754170052817,1000,1.0
22,4.264187,3.0739238,0.09720600644707386,1000,1.0
23,4.439855,3.130832,0.09900559954930392,1000,1.0
24,4.644455,3.158221,0.09987171734392448,1000,1.0
25,4.8266788,3.209501,0.10149333401324473,1000,1.0
26,5.014107,3.243792,0.10257771156200857,1000,1.0
27,5.239124,3.3298588,0.10529938031216159,1000,1.0
28,5.427288,3.4680264,0.10966862408368554,1000,1.0
29,5.6576552,3.6056993,0.11402222348097041,1000,1.0
30,5.8934555,3.648107,0.11536327431965976,1000,1.0
31,5.7696996,3.8621416,0.12213164131154283,1000,1.0
32,6.1868196,3.8878639,0.12294505075902826,1000,1.0
33,6.413168,3.9431207,0.12469242557885835,1000,1.0
34,6.571298,3.9927838,0.12626290964765355,1000,1.0
35,6.7622275,4.0502214,0.1280792478849125,1000,1.0
36,6.9671187,4.0859118,0.1292078745095362,1000,1.0
37,7.1121845,4.1282005,0.1305451631589507,1000,1.0
38,7.2745934,4.224131,0.13357875434332997,1000,1.0
39,7.4209294,4.3207197,0.1366331544303116,1000,1.0
40,7.6059346,4.3659463,0.13806334427460515,1000,1.0
41,7.7704234,4.405316,0.13930831980682284,1000,1.0
42,7.9274325,4.4425497,0.14048575687907247,1000,1.0
43,8.108969,4.4834776,0.14178001030527893,1000,1.0
44,8.323143,4.5093164,0.14259710654746455,1000,1.0
45,8.543452,4.5418863,0.1436270567527913,1000,1.0
46,8.654564,4.615056,0.1459408860908532,1000,1.0
47,8.817292,4.6682777,0.1476239041017653,1000,1.0
48,9.010348,4.7115893,0.14899353702370302,1000,1.0
49,9.140827,4.7312202,0.14961432087242488,1000,1.0
50,9.368885,4.823177,0.15252224437978384,1000,1.0
