step,mean,std,stderr,count,ess
1,4.724744,3.3521621,0.10600467393960436,1000,1.0
2,9.753001,6.399285,0.2023631548941654,1000,1.0
3,13.718189,9.78828,0.30953257699910647,1000,1.0
4,18.863314,11.39012,0.36018720607872945,1000,1.0
5,23.719326,12.043373,0.38084489732216914,1000,1.0
6,28.407633,12.63084,0.3994222411463112,1000,1.0
7,33.090878,12.973089,0.4102451021789428,1000,1.0
8,37.353905,14.263914,0.45106456931162925,1000,1.0
9,42.093204,14.92685,0.47202845300162205,1000,1.0
10,47.219177,15.9846525,0.5054790956710282,1000,1.0
11,52.485374,16.715235,0.5285821345485425,1000,1.0
12,57.327137,17.799133,0.5628580160741962,1000,1.0
13,62.20686,18.284359,0.5782021992748705,1000,1.0
14,67.05522,18.78965,0.5941809032157672,1000,1.0
15,71.92047,20.025185,0.6332519400045786,1000,1.0
16,76.756004,20.592285,0.651185233214263,1000,1.0
17,81.8615,20.892027,0.6606638994544425,1000,1.0
18,87.05321,21.745056,0.6876390528966362,1000,1.0
19,92.03875,22.27543,0.7044109680784706,1000,1.0
20,97.00582,22.902565,0.7242426966777462,1000,1.0
21,102.13865,23.393284,0.7397605889784055,1000,1.0
22,107.24277,24.54367,0.7761390140861324,1000,1.0
23,112.030045,25.351353,0.8016801627185555,1000,1.0
24,116.882904,25.992393,0.8219516527928274,1000,1.0
25,121.23686,26.766426,0.846428712556524,1000,1.0
26,122.52638,26.94789,0.8521670841063355,1000,1.0
27,124.092026,27.14044,0.8582560705860817,1000,1.0
28,125.531204,27.157124,0.8587836516616258,1000,1.0
29,127.592125,27.439312,0.8677072328854302,1000,1.0
30,129.38417,27.78964,0.8787855910526228,1000,1.0
31,131.06137,27.86869,0.881285373569592,1000,1.0
32,133.0105,28.154953,0.8903377890425518,1000,1.0
33,135.52847,28.590256,0.9041032701657945,1000,1.0
34,137.82788,29.23685,0.9245503994411622,1000,1.0
35,139.21954,29.79782,0.9422897778048567,1000,1.0
36,141.42746,30.207705,0.9552514924467113,1000,1.0
37,143.6255,30.492191,0.9642477540404745,1000,1.0
38,146.01718,30.381657,0.9607523409285574,1000,1.0
39,148.1949,30.742765,0.9721716032044703,1000,1.0
40,150.30452,31.2377,0.987822793113104,1000,1.0
41,152.68747,31.410917,0.9933004200659591,1000,1.0
42,155.28877,31.814917,1.0060760005819271,1000,1.0
43,157.6795,32.114872,1.0155614221759948,1000,1.0
44,160.0647,32.542126,1.029072371215232,1000,1.0
45,162.20833,32.70424,1.034198840397215,1000,1.0
46,165.16963,33.00835,1.043815689813806,1000,1.0
47,168.12245,33.229107,1.0507966242694466,1000,1.0
48,170.56592,33.245136,1.051303517073708,1000,1.0
49,172.88771,33.307796,1.0532850071267295,1000,1.0
50,175.04146,33.495674,1.059226220240169,1000,1.0
