step,mean,std,stderr,count,ess
1,14.938847,7.472319,0.2362954784220712,1000,1.0
2,18.09829,7.494875,0.23700875633496898,1000,1.0
3,23.826021,8.884229,0.28094397965948414,1000,1.0
4,28.850494,11.318807,0.35793209403540205,1000,1.0
5,36.451584,17.696888,0.559624734819409,1000,1.0
6,45.04244,22.630167,0.7156287157352691,1000,1.0
7,54.716705,31.336641,0.9909516076452614,1000,1.0
8,64.08845,40.744053,1.288440082291617,1000,1.0
9,73.62062,45.39722,1.4355861657371047,1000,1.0
10,80.39944,49.401134,1.562201039877579,1000,1.0
11,87.04391,53.37297,1.6878015252529337,1000,1.0
12,94.420204,59.191597,1.8718026481492316,1000,1.0
13,99.21498,63.902378,2.0207706264121295,1000,1.0
14,106.20711,68.49911,2.1661319694865924,1000,1.0
15,110.317444,74.57849,2.358378966854115,1000,1.0
16,116.63696,79.28692,2.507272515592922,1000,1.0
17,122.18099,82.77377,2.617536538172046,1000,1.0
18,128.63124,86.33969,2.7303007654777574,1000,1.0
19,134.47903,88.866905,2.8102182908148086,1000,1.0
20,139.62433,90.69802,2.868123254244198,1000,1.0
21,145.54248,93.48465,2.956244191828033,1000,1.0
22,151.67044,97.24717,3.075225516074729,1000,1.0
23,158.26675,100.70297,3.184507599713661,1000,1.0
24,164.7694,103.43081,3.2707693674023806,1000,1.0
25,170.29463,105.9693,3.351043478919678,1000,1.0
26,176.06319,108.3239,3.4255024370523444,1000,1.0
27,180.08522,109.67365,3.4681854168076462,1000,1.0
28,184.78358,111.70993,3.53257817385883,1000,1.0
29,191.19589,113.84668,3.6001481186012647,1000,1.0
30,198.29945,118.01873,3.732079938777108,1000,1.0
31,203.14159,121.5415,3.8434795845973833,1000,1.0
32,210.31636,123.68203,3.911169195608696,1000,1.0
33,216.90042,126.44103,3.9984165211771905,1000,1.0
34,223.38179,128.00603,4.047906002500231,1000,1.0
35,229.5783,129.39148,4.091717850142795,1000,1.0
36,235.54568,131.31549,4.152560427463039,1000,1.0
37,240.23856,132.70296,4.196435968442264,1000,1.0
38,246.05836,136.32433,4.310953692607267,1000,1.0
39,251.58867,139.17949,4.401241892476052,1000,1.0
40,256.63266,140.04321,4.428555235822278,1000,1.0
41,261.95947,142.39441,4.50290659081801,1000,1.0
42,269.0081,144.87793,4.581442405022265,1000,1.0
43,275.04425,145.86333,4.6126034049331555,1000,1.0
44,280.42752,147.60912,4.667810087009447,1000,1.0
45,286.52176,150.54175,4.760548067713295,1000,1.0
46,291.39877,151.18993,4.781045258986229,1000,1.0
47,296.91028,153.09412,4.841261035970694,1000,1.0
48,302.71796,155.92516,4.930786363375378,1000,1.0
49,307.35056,157.63687,4.984915566506486,1000,1.0
50,312.95126,162.56058,5.140616823126227,1000,1.0
