step,mean,std,stderr,count,ess
1,62.231678,11.078817,0.3503429666250055,1000,1.0
2,265.30258,55.22461,1.7463554851808776,1000,1.0
3,337.53928,50.419857,1.5944158749950446,1000,1.0
4,436.56393,63.440475,2.006163983098474,1000,1.0
5,511.3581,67.61772,2.138260103131387,1000,1.0
6,570.7282,77.64086,2.4552196187319106,1000,1.0
7,655.3075,86.02261,2.7202738902064105,1000,1.0
8,718.88947,94.92911,3.0019219647196005,1000,1.0
9,803.24084,103.48034,3.2723356444539102,1000,1.0
10,868.4683,112.62147,3.5614035101628416,1000,1.0
11,952.4896,120.86984,3.822240028184654,1000,1.0
12,1018.5678,129.30386,4.088947189998037,1000,1.0
13,1101.8457,138.14185,4.368428726014194,1000,1.0
14,1168.2593,146.24774,4.62475966425515,1000,1.0
15,1250.7789,154.82706,4.896061431763132,1000,1.0
16,1317.9238,163.07147,5.156772734475372,1000,1.0
17,1400.378,170.88527,5.403866691324635,1000,1.0
18,1469.5538,179.74913,5.684166590211831,1000,1.0
19,1550.5608,188.81781,5.970943425902074,1000,1.0
20,1618.8936,196.70926,6.220492953889733,1000,1.0
21,1700.0566,206.19862,6.520573011487147,1000,1.0
22,1768.8489,215.1266,6.802900481591388,1000,1.0
23,1848.8489,224.86368,7.110813854547564,1000,1.0
24,1918.9608,232.9584,7.366791584285217,1000,1.0
25,1998.9664,241.66524,7.642125815539235,1000,1.0
26,2069.0322,250.1463,7.910320602783878,1000,1.0
27,2149.4243,259.08615,8.193023477554199,1000,1.0
28,2218.624,267.1878,8.449220273767944,1000,1.0
29,2298.5857,276.86728,8.755312113800667,1000,1.0
30,2368.9954,284.73077,9.003977655479513,1000,1.0
31,2448.6597,295.13815,9.333087881361338,1000,1.0
32,2518.4897,303.3967,9.59424600248076,1000,1.0
33,2598.7012,312.16748,9.87160249717377,1000,1.0
34,2668.5898,321.32486,10.16118425230349,1000,1.0
35,2747.4158,331.64734,10.487609707539994,1000,1.0
36,2818.2908,340.2094,10.758366221484135,1000,1.0
37,2897.9558,349.96393,11.066831120832761,1000,1.0
38,2969.12,358.59854,11.339881559947257,1000,1.0
39,3049.1328,368.3956,11.64969173977021,1000,1.0
40,3120.9072,376.40576,11.902995314418654,1000,1.0
41,3199.575,387.1303,12.24213531072349,1000,1.0
42,3271.177,394.42255,12.47273607105447,1000,1.0
43,3350.8247,404.9592,12.80593425108927,1000,1.0
44,3421.6067,412.38217,13.04066928799989,1000,1.0
45,3501.3022,424.1745,13.413575438190113,1000,1.0
46,3571.599,431.8561,13.656489278558352,1000,1.0
47,3651.8494,442.49283,13.992851859364544,1000,1.0
48,3723.258,450.54013,14.247329900538993,1000,1.0
49,3802.4915,461.7306,14.601203323674213,1000,1.0
50,3874.8628,468.67075,14.82067029574672,1000,1.0
