step,mean,std,stderr,count,ess
1,0.18217173,0.47251257,0.014942159537584989,1000,1.0
2,0.43912283,0.75102746,0.023749573743206624,1000,1.0
3,0.6247883,1.1440383,0.036177668204087805,1000,1.0
4,0.8493379,1.2812084,0.04051536688557979,1000,1.0
5,1.0219989,1.366501,0.04321255501734519,1000,1.0
6,1.2019857,1.4548087,0.046005090897936904,1000,1.0
7,1.3108473,1.5875527,0.05020282332132696,1000,1.0
8,1.5529977,1.6304325,0.051558802285796256,1000,1.0
9,1.740188,1.7106297,0.054094860902356545,1000,1.0
10,1.9896977,1.8197883,0.057546760035516564,1000,1.0
11,2.19344,1.9035901,0.060196803939755704,1000,1.0
12,2.3734324,1.9520695,0.06172985837196779,1000,1.0
13,2.49373,2.1111264,0.06675967924871185,1000,1.0
14,2.7249312,2.2703013,0.0717932321569009,1000,1.0
15,3.0024335,2.4652922,0.0779593849837975,1000,1.0
16,3.2144961,2.529662,0.07999493294684028,1000,1.0
17,3.3847365,2.7441697,0.08677826576179062,1000,1.0
18,3.6221478,2.9069073,0.09192448078287348,1000,1.0
19,3.7821863,2.9728065,0.0940083943655518,1000,1.0
20,4.084525,3.0835645,0.09751087194911323,1000,1.0
21,4.3015056,3.1149263,0.09850261972346674,1000,1.0
22,4.519085,3.1394365,0.09927769856920203,1000,1.0
23,4.7070374,3.20102,0.10122514043231327,1000,1.0
24,4.92934,3.2268496,0.10204194263565777,1000,1.0
25,5.1394978,3.276808,0.10362176809225163,1000,1.0
26,5.342578,3.2992828,0.10433248258961145,1000,1.0
27,5.5870214,3.3958845,0.10738729734675362,1000,1.0
28,5.6732593,3.5407014,0.11196680904750834,1000,1.0
29,5.916218,3.676796,0.11627049723637743,1000,1.0
30,6.1341124,3.7177987,0.11756711805222778,1000,1.0
31,5.9779015,3.8823962,0.12277214838099212,1000,1.0
32,6.4214325,3.9035153,0.12343999352320813,1000,1.0
33,6.603687,3.946603,0.12480254689458659,1000,1.0
34,6.762205,3.9978611,0.1264234699338201,1000,1.0
35,6.967655,4.0519195,0.12813294390097552,1000,1.0
36,7.1744933,4.080519,0.12903734706060144,1000,1.0
37,7.321588,4.118563,0.13024040320931585,1000,1.0
38,7.4656916,4.202953,0.13290903941566273,1000,1.0
39,7.690517,4.2873416,0.13557764546417977,1000,1.0
40,7.895628,4.3360987,0.1371194795946094,1000,1.0
41,8.044546,4.3753877,0.13836190679020408,1000,1.0
42,8.219596,4.413829,0.13957752367505455,1000,1.0
43,8.4146185,4.446461,0.14060944921823704,1000,1.0
44,8.629852,4.458684,0.14099596704461823,1000,1.0
45,8.83929,4.4856863,0.14184985583923118,1000,1.0
46,8.925093,4.5569587,0.14410368617478964,1000,1.0
47,9.106785,4.6079297,0.14571553170723572,1000,1.0
48,9.282828,4.6452203,0.14689476317036193,1000,1.0
49,9.413359,4.668274,0.14762378347044586,1000,1.0
50,9.606104,4.743295,0.149996164235178,1000,1.0
