epoch,lr-Adam,step,train_loss,val_loss
,0.00400461481818476,9,,
0,,9,1.1810009479522705,
,0.004020566136879497,19,,
0,,19,1.0057635307312012,
,0.004047907143416157,29,,
0,,29,0.8596209287643433,
,0.0040866313473986865,39,,
0,,39,0.727475643157959,
,0.00413672955620932,49,,
0,,49,0.6168402433395386,
,0.004198189877190853,59,,
0,,59,0.5194326043128967,
,0.0042709977204697935,69,,
0,,69,0.4427153468132019,
,0.004355135802419807,79,,
0,,79,0.37015682458877563,
,0.004450584149764569,89,,
0,,89,0.31168732047080994,
,0.004557320104319237,99,,
0,,99,0.2626594007015228,
,0.004675318328369191,109,,
0,,109,0.22216671705245972,
,0.004804550810684816,119,,
0,,119,0.18777644634246826,
,0.004944986873171062,129,,
0,,129,0.16238895058631897,
0,,135,,0.1690719723701477
,0.005096593178150005,139,,
1,,139,0.13696041703224182,
,0.005259333736274754,149,,
1,,149,0.11649703234434128,
,0.00543316991507288,159,,
1,,159,0.11238563060760498,
,0.005618060448117218,169,,
1,,169,0.09017344564199448,
,0.005813961444822047,179,,
1,,179,0.08739794045686722,
,0.006020826400862017,189,,
1,,189,0.07987090945243835,
,0.006238606209211822,199,,
1,,199,0.059257905930280685,
,0.006467249171803427,209,,
1,,209,0.05387366935610771,
,0.0067067010117985715,219,,
1,,219,0.058264315128326416,
,0.0069569048864733946,229,,
1,,229,0.0506056547164917,
,0.007217801400712126,239,,
1,,239,0.04705386236310005,
,0.007489328621106656,249,,
1,,249,0.04102907329797745,
,0.007771422090658869,259,,
1,,259,0.03583315387368202,
,0.008064014844081688,269,,
1,,269,0.03059833124279976,
1,,271,,0.058588627725839615
,0.008367037423695906,279,,
2,,279,0.028094995766878128,
,0.008680417895918474,289,,
2,,289,0.04130964353680611,
,0.009004081868338579,299,,
2,,299,0.029489286243915558,
,0.009337952507377428,309,,
2,,309,0.022228816524147987,
,0.009681950556527583,319,,
2,,319,0.0209690909832716,
,0.010035994355167305,329,,
2,,329,0.025170931592583656,
,0.010399999857945846,339,,
2,,339,0.020801518112421036,
,0.010773880654734627,349,,
2,,349,0.017517492175102234,
,0.011157547991139868,359,,
2,,359,0.014594044536352158,
,0.011550910789571767,369,,
2,,369,0.02293206751346588,
,0.011953875670865102,379,,
2,,379,0.028407549485564232,
,0.01236634697644616,389,,
2,,389,0.0121479956433177,
,0.012788226791040955,399,,
2,,399,0.02336804009974003,
2,,407,,0.0472145639359951
,0.013219414965918885,409,,
3,,409,0.026769258081912994,
,0.013659809142666818,419,,
3,,419,0.012568012811243534,
,0.014109304777487647,429,,
3,,429,0.011739455163478851,
,0.014567795166017528,439,,
3,,439,0.017365457490086555,
,0.015035171468656156,449,,
3,,449,0.02486705221235752,
,0.015511322736403904,459,,
3,,459,0.010427722707390785,
,0.015996135937199507,469,,
3,,469,0.012334289960563183,
,0.016489495982752594,479,,
3,,479,0.02489427477121353,
,0.01699128575586395,489,,
3,,489,0.017033129930496216,
,0.01750138613822773,499,,
3,,499,0.013424375094473362,
,0.018019676038708507,509,,
3,,509,0.011996503919363022,
,0.01854603242208676,519,,
3,,519,0.01668984442949295,
,0.01908033033826577,529,,
3,,529,0.010359739884734154,
,0.01962244295193326,539,,
3,,539,0.00870884396135807,
3,,543,,0.03663996607065201
,0.02017224157267021,549,,
4,,549,0.006988811306655407,
,0.020729595685500535,559,,
4,,559,0.010973562486469746,
,0.021294372981873394,569,,
4,,569,0.008446214720606804,
,0.02186643939107165,579,,
4,,579,0.020499631762504578,
,0.022445659112038496,589,,
4,,589,0.011029192246496677,
,0.023031894645614726,599,,
4,,599,0.016318032518029213,
,0.023625006827179343,609,,
4,,609,0.022517099976539612,
,0.024224854859685382,619,,
4,,619,0.007415128406137228,
,0.024831296347083254,629,,
4,,629,0.012278865091502666,
,0.02544418732812377,639,,
4,,639,0.01680018939077854,
,0.026063382310532554,649,,
4,,649,0.011530661024153233,
,0.02668873430554805,659,,
4,,659,0.010163797065615654,
,0.027320094862814767,669,,
4,,669,0.010372074320912361,
,0.027957314105623354,679,,
4,,679,0.011688775382936,
4,,679,,0.035720761865377426
,0.02860024076648944,689,,
5,,689,0.00827888585627079,
,0.029248722223062518,699,,
5,,699,0.0062035671435296535,
,0.02990260453435646,709,,
5,,709,0.005877369549125433,
,0.03056173247729317,719,,
5,,719,0.01674571819603443,
,0.03122594958355039,729,,
5,,729,0.006836884655058384,
,0.03189509817670534,739,,
5,,739,0.011096625588834286,
,0.032569019409664945,749,,
5,,749,0.028566496446728706,
,0.03324755330237411,759,,
5,,759,0.013377567753195763,
,0.03393053877979285,769,,
5,,769,0.017652250826358795,
,0.034617813710133366,779,,
5,,779,0.005528634879738092,
,0.0353092149433481,789,,
5,,789,0.007175775710493326,
,0.03600457834985929,799,,
5,,799,0.009528905153274536,
,0.03670373885952129,809,,
5,,809,0.01119301002472639,
5,,815,,0.035894859582185745
,0.03740653050080599,819,,
6,,819,0.013004905544221401,
,0.03811278644020224,829,,
6,,829,0.007798338774591684,
,0.03882233902182009,839,,
6,,839,0.007955132983624935,
,0.03953501980718992,849,,
6,,849,0.012510208413004875,
,0.04025065961524762,859,,
6,,859,0.021123196929693222,
,0.040969088562495926,869,,
6,,869,0.01706165075302124,
,0.041690136103332553,879,,
6,,879,0.015764225274324417,
,0.04241363107053547,889,,
6,,889,0.011743365786969662,
,0.04313940171589573,899,,
6,,899,0.019965358078479767,
,0.04386727575098828,909,,
6,,909,0.015567444264888763,
,0.044597080388070955,919,,
6,,919,0.012855607084929943,
,0.04532864238110199,929,,
6,,929,0.0049150786362588406,
,0.04606178806686642,939,,
6,,939,0.01021136436611414,
,0.0467963434062014,949,,
6,,949,0.007900371216237545,
6,,951,,0.03995101898908615
,0.04753213402531082,959,,
7,,959,0.023880913853645325,
,0.048268985257159364,969,,
7,,969,0.01044531725347042,
,0.049006722182936176,979,,
7,,979,0.006607841234654188,
,0.0497451696735783,989,,
7,,989,0.007037462200969458,
,0.05048415243134399,999,,
7,,999,0.01660768873989582,
,0.05122349503142614,1009,,
7,,1009,0.009040341712534428,
,0.05196302196359574,1019,,
7,,1019,0.012844463810324669,
,0.052702557673865835,1029,,
7,,1029,0.005239317659288645,
,0.053441926606165625,1039,,
7,,1039,0.010789434425532818,
,0.054180953244015215,1049,,
7,,1049,0.008300402201712132,
,0.054919462152190915,1059,,
7,,1059,0.014073503203690052,
,0.05565727801837128,1069,,
7,,1069,0.006592523772269487,
,0.056394225694753906,1079,,
7,,1079,0.016551204025745392,
7,,1087,,0.05261962115764618
,0.0571301302396333,1089,,
8,,1089,0.005191963165998459,
,0.057864816958929664,1099,,
8,,1099,0.00493435375392437,
,0.058598111447659,1109,,
8,,1109,0.011203956790268421,
,0.05932983963133461,1119,,
8,,1119,0.021797722205519676,
,0.06005982780729003,1129,,
8,,1129,0.007840171456336975,
,0.06078790268591379,1139,,
8,,1139,0.00910089910030365,
,0.061513891431786094,1149,,
8,,1149,0.006934455595910549,
,0.062237621704707695,1159,,
8,,1159,0.005013567395508289,
,0.06295892170061115,1169,,
8,,1169,0.004860110580921173,
,0.06367762019234492,1179,,
8,,1179,0.012658477760851383,
,0.0643935465703204,1189,,
8,,1189,0.014896472916007042,
,0.06510653088301235,1199,,
8,,1199,0.007322550751268864,
,0.06581640387730332,1209,,
8,,1209,0.005501368548721075,
,0.06652299703866191,1219,,
8,,1219,0.010116112418472767,
8,,1223,,0.03527316078543663
,0.06722614263114607,1229,,
9,,1229,0.007525521796196699,
,0.0679256737372213,1239,,
9,,1239,0.008406051434576511,
,0.0686214242973848,1249,,
9,,1249,0.011293131858110428,
,0.06931322914958565,1259,,
9,,1259,0.004777469206601381,
,0.07000092406843231,1269,,
9,,1269,0.013532886281609535,
,0.07068434580417741,1279,,
9,,1279,0.01143766287714243,
,0.0713633321214712,1289,,
9,,1289,0.014320377260446548,
,0.07203772183787399,1299,,
9,,1299,0.009560630656778812,
,0.0727073548621189,1309,,
9,,1309,0.010653492994606495,
,0.07337207223211528,1319,,
9,,1319,0.009199450723826885,
,0.07403171615268428,1329,,
9,,1329,0.00623308727517724,
,0.07468613003301733,1339,,
9,,1339,0.012413684278726578,
,0.0753351585238488,1349,,
9,,1349,0.006336112506687641,
,0.07597864755433385,1359,,
9,,1359,0.014745691791176796,
9,,1359,,0.03994392603635788
,0.07661644436862279,1369,,
10,,1369,0.006308467593044043,
,0.07724839756212336,1379,,
10,,1379,0.024006161838769913,
,0.07787435711744213,1389,,
10,,1389,0.00644071726128459,
,0.07849417443999679,1399,,
10,,1399,0.00680499104782939,
,0.07910770239329037,1409,,
10,,1409,0.01355709508061409,
,0.0797147953338397,1419,,
10,,1419,0.012044363655149937,
,0.08031530914574911,1429,,
10,,1429,0.011233823373913765,
,0.08090910127492174,1439,,
10,,1439,0.010505862534046173,
,0.08149603076289999,1449,,
10,,1449,0.011478815227746964,
,0.08207595828032718,1459,,
10,,1459,0.004773860797286034,
,0.08264874616002256,1469,,
10,,1469,0.00416718190535903,
,0.08321425842966165,1479,,
10,,1479,0.002730551641434431,
,0.08377236084405429,1489,,
10,,1489,0.019978778436779976,
10,,1495,,0.036317504942417145
,0.08432292091701274,1499,,
11,,1499,0.012364715337753296,
,0.08486580795280207,1509,,
11,,1509,0.007021763827651739,
,0.08540089307716571,1519,,
11,,1519,0.007144349627196789,
,0.08592804926791839,1529,,
11,,1529,0.017528507858514786,
,0.08644715138509969,1539,,
11,,1539,0.015865974128246307,
,0.08695807620068047,1549,,
11,,1549,0.013292325660586357,
,0.0874607024278157,1559,,
11,,1559,0.01427963376045227,
,0.08795491074963631,1569,,
11,,1569,0.006798431742936373,
,0.08844058384757345,1579,,
11,,1579,0.006903918460011482,
,0.08891760642920843,1589,,
11,,1589,0.013218705542385578,
,0.08938586525564153,1599,,
