epoch,lr-Adam,step,train_loss,val_loss
,0.00400461481818476,9,,
0,,9,0.5912086963653564,
,0.004020566136879497,19,,
0,,19,0.5182217359542847,
,0.004047907143416157,29,,
0,,29,0.44955044984817505,
,0.0040866313473986865,39,,
0,,39,0.385412335395813,
,0.00413672955620932,49,,
0,,49,0.3262307047843933,
,0.004198189877190853,59,,
0,,59,0.27260422706604004,
,0.0042709977204697935,69,,
0,,69,0.22550956904888153,
,0.004355135802419807,79,,
0,,79,0.1852855682373047,
,0.004450584149764569,89,,
0,,89,0.1523793786764145,
,0.004557320104319237,99,,
0,,99,0.12564300000667572,
,0.004675318328369191,109,,
0,,109,0.10305502265691757,
,0.004804550810684816,119,,
0,,119,0.08226509392261505,
,0.004944986873171062,129,,
0,,129,0.06696117669343948,
0,,135,,0.06716491281986237
,0.005096593178150005,139,,
1,,139,0.055246129631996155,
,0.005259333736274754,149,,
1,,149,0.04735646769404411,
,0.00543316991507288,159,,
1,,159,0.038354530930519104,
,0.005618060448117218,169,,
1,,169,0.03238806873559952,
,0.005813961444822047,179,,
1,,179,0.02762819454073906,
,0.006020826400862017,189,,
1,,189,0.02377699688076973,
,0.006238606209211822,199,,
1,,199,0.0205558929592371,
,0.006467249171803427,209,,
1,,209,0.019967228174209595,
,0.0067067010117985715,219,,
1,,219,0.015873586758971214,
,0.0069569048864733946,229,,
1,,229,0.017939647659659386,
,0.007217801400712126,239,,
1,,239,0.01234214473515749,
,0.007489328621106656,249,,
1,,249,0.011039875447750092,
,0.007771422090658869,259,,
1,,259,0.009981436654925346,
,0.008064014844081688,269,,
1,,269,0.00888593215495348,
1,,271,,0.011496673338115215
,0.008367037423695906,279,,
2,,279,0.008060887455940247,
,0.008680417895918474,289,,
2,,289,0.007298487238585949,
,0.009004081868338579,299,,
2,,299,0.00888832937926054,
,0.009337952507377428,309,,
2,,309,0.008350895717740059,
,0.009681950556527583,319,,
2,,319,0.005450754892081022,
,0.010035994355167305,329,,
2,,329,0.004986003041267395,
,0.010399999857945846,339,,
2,,339,0.004535813815891743,
,0.010773880654734627,349,,
2,,349,0.006506969686597586,
,0.011157547991139868,359,,
2,,359,0.0038498297799378633,
,0.011550910789571767,369,,
2,,369,0.0035410041455179453,
,0.011953875670865102,379,,
2,,379,0.006291171535849571,
,0.01236634697644616,389,,
2,,389,0.0036818936932832003,
,0.012788226791040955,399,,
2,,399,0.00843791477382183,
2,,407,,0.010565705597400665
,0.013219414965918885,409,,
3,,409,0.003189841751009226,
,0.013659809142666818,419,,
3,,419,0.005589847918599844,
,0.014109304777487647,429,,
3,,429,0.0027646352536976337,
,0.014567795166017528,439,,
3,,439,0.005347045604139566,
,0.015035171468656156,449,,
3,,449,0.002091628033667803,
,0.015511322736403904,459,,
3,,459,0.001964251510798931,
,0.015996135937199507,469,,
3,,469,0.0018203604267910123,
,0.016489495982752594,479,,
