epoch,loss,num_batches,batch_size
1,15.234904289245605,32,32
2,-6.41683292388916,32,32
3,-7.501088619232178,32,32
4,-7.651618480682373,32,32
5,-7.8815226554870605,32,32
6,-8.042685508728027,32,32
7,-8.08333969116211,32,32
8,-8.169621467590332,32,32
9,-8.290091514587402,32,32
10,-8.413348197937012,32,32
11,-8.469450950622559,32,32
12,-8.624553680419922,32,32
13,-8.522271156311035,32,32
14,-8.658988952636719,32,32
15,-8.650163650512695,32,32
16,-8.748377799987793,32,32
17,-8.757193565368652,32,32
18,-8.829045295715332,32,32
19,-8.802343368530273,32,32
20,-8.922444343566895,32,32
21,-8.87894344329834,32,32
22,-8.926484107971191,32,32
23,-9.032951354980469,32,32
24,-9.090540885925293,32,32
25,-9.14148235321045,32,32
26,-9.033617973327637,32,32
27,-9.129182815551758,32,32
28,-9.08940315246582,32,32
29,-9.2225923538208,32,32
30,-9.084637641906738,32,32
31,-9.310602188110352,32,32
32,-9.294507026672363,32,32
33,-9.386844635009766,32,32
34,-9.342228889465332,32,32
35,-9.34817886352539,32,32
36,-9.362866401672363,32,32
37,-9.411742210388184,32,32
38,-9.399846076965332,32,32
39,-9.516806602478027,32,32
40,-9.354717254638672,32,32
41,-9.520692825317383,32,32
42,-9.394716262817383,32,32
43,-9.535831451416016,32,32
44,-9.482476234436035,32,32
45,-9.573676109313965,32,32
46,-9.60059928894043,32,32
47,-9.556633949279785,32,32
48,-9.574726104736328,32,32
49,-9.625176429748535,32,32
50,-9.44048023223877,32,32
51,-9.646997451782227,32,32
52,-9.502777099609375,32,32
53,-9.589384078979492,32,32
54,-9.579113006591797,32,32
55,-9.653623580932617,32,32
56,-9.58394718170166,32,32
57,-9.615499496459961,32,32
58,-9.651769638061523,32,32
59,-9.673704147338867,32,32
60,-9.609258651733398,32,32
61,-9.605252265930176,32,32
62,-9.651657104492188,32,32
63,-9.717602729797363,32,32
64,-9.636957168579102,32,32
65,-9.68095588684082,32,32
66,-9.596604347229004,32,32
67,-9.495572090148926,32,32
68,-9.697212219238281,32,32
69,-9.668932914733887,32,32
70,-9.679156303405762,32,32
71,-9.604580879211426,32,32
72,-9.614811897277832,32,32
73,-9.628683090209961,32,32
74,-9.5519380569458,32,32
75,-9.595179557800293,32,32
76,-9.574580192565918,32,32
77,-9.68978214263916,32,32
78,-9.726753234863281,32,32
79,-9.676803588867188,32,32
80,-9.644976615905762,32,32
81,-9.771527290344238,32,32
82,-9.70934772491455,32,32
83,-9.650749206542969,32,32
84,-9.64008617401123,32,32
85,-9.706584930419922,32,32
86,-9.687145233154297,32,32
87,-9.65027141571045,32,32
88,-9.6832857131958,32,32
89,-9.67436695098877,32,32
90,-9.751075744628906,32,32
91,-9.479217529296875,32,32
92,-9.669695854187012,32,32
93,-9.716593742370605,32,32
94,-9.76876449584961,32,32
95,-9.739667892456055,32,32
96,-9.707649230957031,32,32
97,-9.67938232421875,32,32
98,-9.628554344177246,32,32
99,-9.595490455627441,32,32
100,-9.723709106445312,32,32
