step,mean,std,stderr,count,ess
1,0.3932978,0.6344299,0.02006243411282864,1000,0.0025189684
2,0.84344316,0.946795,0.029940286352794217,1000,0.0025189684
3,1.3064882,1.1826924,0.037400017824454186,1000,0.0025189684
4,1.6617863,1.3510125,0.042722765472342376,1000,0.0025189684
5,2.0322344,1.510456,0.04776481157936532,1000,0.0025189684
6,2.3859024,1.6720136,0.05287371382545577,1000,0.0025189684
7,2.7794898,1.7865481,0.056495612645528034,1000,0.0025189684
8,3.3186975,1.9706496,0.062317412061914323,1000,0.0025189684
9,3.6921008,2.1159194,0.0669112449621231,1000,0.0025189684
10,4.0419154,2.270148,0.07178838428575114,1000,0.0025189684
11,4.5573378,2.4325342,0.07692348614653115,1000,0.0025189684
12,5.114521,2.5952196,0.08206805002642925,1000,0.0025189684
13,5.595981,2.737899,0.08657997049101367,1000,0.0025189684
14,5.9420586,2.8064394,0.08874740618348505,1000,0.0025189684
15,6.2583385,2.8771029,0.09098198074467885,1000,0.0025189684
16,6.780737,2.9885545,0.09450639061000485,1000,0.0025189684
17,7.2840443,3.1293433,0.09895852317689482,1000,0.0025189684
18,7.7144375,3.1616523,0.0999802252157553,1000,0.0025189684
19,8.165185,3.224636,0.10197194631255624,1000,0.0025189684
20,8.5815525,3.3301024,0.10530708563769044,1000,0.0025189684
21,9.026466,3.4206324,0.10816989303158113,1000,0.0025189684
22,9.468005,3.493185,0.11046421025372459,1000,0.0025189684
23,9.846037,3.5836792,0.1133258867289956,1000,0.0025189684
24,10.267765,3.6523485,0.11549740126795534,1000,0.0025189684
25,10.727219,3.7357655,0.11813527648784658,1000,0.0025189684
26,10.9688015,3.791632,0.1199019297004137,1000,0.0025189684
27,11.303726,3.8330157,0.12121059856929252,1000,0.0025189684
28,11.628346,3.8595648,0.12205015485526523,1000,0.0025189684
29,11.94911,3.9237325,0.12407931689783548,1000,0.0025189684
30,12.281784,3.9922307,0.1262454181063356,1000,0.0025189684
31,12.576951,4.0081234,0.1267479908014697,1000,0.0025189684
32,12.879097,4.0590158,0.12835734831295245,1000,0.0025189684
33,13.166805,4.090411,0.1293501591508085,1000,0.0025189684
34,13.443594,4.0997686,0.1296460677773799,1000,0.0025189684
35,13.687467,4.123929,0.13041008623901457,1000,0.0025189684
36,13.949755,4.1807165,0.13220586437576753,1000,0.0025189684
37,14.231163,4.2392244,0.13405604723758519,1000,0.0025189684
38,14.486817,4.287867,0.13559426242843178,1000,0.0025189684
39,14.772371,4.372427,0.1382682818074084,1000,0.0025189684
40,15.081877,4.4204683,0.13978748248652928,1000,0.0025189684
41,15.362892,4.4973717,0.1422193797284871,1000,0.0025189684
42,15.616338,4.562041,0.14426439725010545,1000,0.0025189684
43,15.906412,4.622529,0.14617720284562424,1000,0.0025189684
44,16.207361,4.672646,0.14776204204143206,1000,0.0025189684
45,16.498934,4.7328253,0.14966507650007668,1000,0.0025189684
46,16.770887,4.786823,0.15137262790557865,1000,0.0025189684
47,17.063799,4.8725243,0.15408274620689588,1000,0.0025189684
48,17.351917,4.940813,0.1562422277717421,1000,0.0025189684
49,17.69187,4.9734197,0.1572733390535184,1000,0.0025189684
50,17.983913,5.0290136,0.15903137466620346,1000,0.0025189684
