step,mean,std,stderr,count,ess
1,0.36007136,0.68169904,0.02155721637408595,1000,0.0006304271
2,0.7465948,0.9821438,0.031058114589464208,1000,0.0006304271
3,1.1643454,1.2007935,0.0379724247443543,1000,0.0006304271
4,1.5655752,1.3738952,0.04344637998142417,1000,0.0006304271
5,1.9589723,1.5565995,0.04922399817706779,1000,0.0006304271
6,2.3429112,1.7201037,0.05439445632362813,1000,0.0006304271
7,2.721475,1.8308334,0.05789603671175127,1000,0.0006304271
8,3.1656673,1.9749618,0.06245377445934817,1000,0.0006304271
9,3.5582902,2.129936,0.06735448966646808,1000,0.0006304271
10,3.9747858,2.2780945,0.07203967440304691,1000,0.0006304271
11,4.385516,2.4050992,0.07605591323661991,1000,0.0006304271
12,4.828327,2.5273795,0.07992275772053146,1000,0.0006304271
13,5.177999,2.6134636,0.08264497685107941,1000,0.0006304271
14,5.565511,2.6787348,0.08470903150279592,1000,0.0006304271
15,5.965834,2.7517772,0.0870188347705717,1000,0.0006304271
16,6.4105754,2.8649833,0.09059872750337984,1000,0.0006304271
17,6.8235865,2.9688993,0.09388483773662161,1000,0.0006304271
18,7.2392035,2.9872975,0.09446664259025138,1000,0.0006304271
19,7.6203628,3.0114698,0.0952310380247593,1000,0.0006304271
20,8.044526,3.12409,0.09879239877111941,1000,0.0006304271
21,8.434707,3.1983857,0.10114183696678669,1000,0.0006304271
22,8.880964,3.2590628,0.10306061381261745,1000,0.0006304271
23,9.284376,3.364483,0.10639429802246098,1000,0.0006304271
24,9.703803,3.436787,0.10868074405101137,1000,0.0006304271
25,10.127555,3.5146074,0.11114164558583559,1000,0.0006304271
26,10.505947,3.580669,0.11323069353904731,1000,0.0006304271
27,10.923518,3.6409862,0.11513809334356397,1000,0.0006304271
28,11.333945,3.695991,0.11687749895685395,1000,0.0006304271
29,11.768149,3.7885876,0.11980565836804798,1000,0.0006304271
30,12.204295,3.8643217,0.12220058211059932,1000,0.0006304271
31,12.593191,3.888446,0.12296346211415685,1000,0.0006304271
32,12.998167,3.9422863,0.12466603747773218,1000,0.0006304271
33,13.399834,3.996542,0.12638175411566832,1000,0.0006304271
34,13.802491,4.011657,0.1268597406400103,1000,0.0006304271
35,14.151948,4.059,0.1283568507087598,1000,0.0006304271
36,14.537366,4.1309924,0.1306334502058614,1000,0.0006304271
37,14.907649,4.2104516,0.13314617043183996,1000,0.0006304271
38,15.279508,4.267806,0.13495987739844378,1000,0.0006304271
39,15.659162,4.3772273,0.13842008124400107,1000,0.0006304271
40,16.045208,4.437171,0.14031566671867066,1000,0.0006304271
41,16.433407,4.533666,0.14336711133832614,1000,0.0006304271
42,16.77346,4.5817556,0.14488783498785485,1000,0.0006304271
43,17.158491,4.643612,0.14684390199030561,1000,0.0006304271
44,17.528858,4.687282,0.14822487425627012,1000,0.0006304271
45,17.91175,4.7514853,0.1502551596780026,1000,0.0006304271
46,18.273739,4.8079042,0.15203928181351525,1000,0.0006304271
47,18.64259,4.9073973,0.15518552757133086,1000,0.0006304271
48,19.023659,4.9828835,0.157572610278119,1000,0.0006304271
49,19.40711,5.0083394,0.15837759815161642,1000,0.0006304271
50,19.808355,5.0619183,0.16007191026981055,1000,0.0006304271
