corr,epoch,lr-Adam,step,train_loss,val_loss
,,0.004738291353430291,9,,
,0,,9,0.481282502412796,
,,0.0072612652676067035,19,,
,0,,19,0.19981887936592102,
,,0.011482300025506945,29,,
,0,,29,0.0779859870672226,
,,0.01724118604844578,39,,
,0,,39,0.0570748895406723,
,,0.024319344538486373,49,,
,0,,49,0.03641077131032944,
0.2329862415790558,0,,53,,0.033740025013685226
,,0.03244812364730308,59,,
,1,,59,0.04301010072231293,
,,0.04131899517009691,69,,
,1,,69,0.05598080903291702,
,,0.050595264748552596,79,,
,1,,79,0.03508790209889412,
,,0.05992485112151644,89,,
,1,,89,0.042843323200941086,
,,0.0689536493863167,99,,
,1,,99,0.03751830384135246,
0.4225766360759735,1,,107,,0.030100135132670403
,,0.07733897106749596,109,,
,2,,109,0.03893321752548218,
,,0.08476255087449538,119,,
,2,,119,0.03051465004682541,
,,0.0909426264761734,129,,
,2,,129,0.04152950644493103,
,,0.09564463280373148,139,,
,2,,139,0.034779638051986694,
,,0.09869010497926176,149,,
,2,,149,0.03760473430156708,
,,0.09996345195883216,159,,
,2,,159,0.04077191650867462,
0.30502018332481384,2,,161,,0.030454380437731743
,,0.09988952235883158,169,,
,3,,169,0.04656994342803955,
,,0.09944154354509119,179,,
,3,,179,0.02896682173013687,
,,0.09865224892001707,189,,
,3,,189,0.0571078285574913,
,,0.09752708733908166,199,,
,3,,199,0.03739604726433754,
,,0.09607382629827801,209,,
,3,,209,0.0394727997481823,
0.4807736575603485,3,,215,,0.030245637521147728
,,0.09430249831160464,219,,
,4,,219,0.029855653643608093,
,,0.09222533165211319,229,,
,4,,229,0.049871500581502914,
,,0.08985666593464468,239,,
,4,,239,0.036050837486982346,
,,0.08721285312302468,249,,
,4,,249,0.041717495769262314,
,,0.08431214464510911,259,,
,4,,259,0.03233685716986656,
,,0.0811745653949763,269,,
,4,,269,0.03348139673471451,
0.5581355690956116,4,,269,,0.029139727354049683
,,0.07782177549208494,279,,
,5,,279,0.04533622786402702,
,,0.07427692075173617,289,,
,5,,289,0.036050133407115936,
,,0.07056447289910997,299,,
,5,,299,0.04893403872847557,
,,0.06671006062994951,309,,
,5,,309,0.026474131271243095,
,,0.06274029268415816,319,,
,5,,319,0.036274176090955734,
0.5311731100082397,5,,323,,0.029089055955410004
,,0.058682574153711,329,,
,6,,329,0.029418811202049255,
,,0.05456491729299021,339,,
,6,,339,0.034122876822948456,
,,0.05041574813760566,349,,
,6,,349,0.029926065355539322,
,,0.046263710266697504,359,,
,6,,359,0.05216018483042717,
,,0.042137467063438294,369,,
,6,,369,0.0387628898024559,
0.6601042151451111,6,,377,,0.027365483343601227
,,0.038065503838818716,379,,
,7,,379,0.03923535346984863,
,,0.034075931184745833,389,,
,7,,389,0.040349654853343964,
,,0.03019629091399537,399,,
,7,,399,0.04859047383069992,
,,0.026453365926702055,409,,
,7,,409,0.029153894633054733,
,,0.02287299531596481,419,,
,7,,419,0.04835227504372597,
,,0.01947989598897622,429,,
,7,,429,0.03861531242728233,
0.6860401630401611,7,,431,,0.025657564401626587
,,0.016297492035105336,439,,
,8,,439,0.030572261661291122,
,,0.01334775301888306,449,,
,8,,449,0.03117263875901699,
,,0.010651042314225891,459,,
,8,,459,0.027286360040307045,
,,0.008225976526915469,469,,
,8,,469,0.024796485900878906,
,,0.006089296975803242,479,,
,8,,479,0.047697365283966064,
0.7035987377166748,8,,485,,0.024479418992996216
,,0.004255754119963707,489,,
,9,,489,0.033194150775671005,
,,0.0027380057296470376,499,,
,9,,499,0.03971362113952637,
,,0.0015465295040033534,509,,
,9,,509,0.036820802837610245,
,,0.0006895507388171068,519,,
,9,,519,0.030458776280283928,
,,0.00017298554359429017,529,,
,9,,529,0.029749063774943352,
,,4e-07,539,,
,9,,539,0.05698293447494507,
0.698826789855957,9,,539,,0.024176007136702538
