step,mean,std,stderr,count,ess
1,0.3512748,0.6779873,0.021439840215412384,1000,0.0006938093
2,0.7630823,0.9887315,0.031266435453804746,1000,0.0006938093
3,1.1736183,1.2047814,0.03809853347963626,1000,0.0006938093
4,1.5767173,1.3786659,0.04359724452529121,1000,0.0006938093
5,1.9403985,1.5527864,0.049103415864107394,1000,0.0006938093
6,2.2942011,1.7083839,0.054023842982768557,1000,0.0006938093
7,2.695813,1.8259467,0.05774150422182769,1000,0.0006938093
8,3.1751444,1.9769183,0.06251564701703156,1000,0.0006938093
9,3.6171064,2.140581,0.06769111136334842,1000,0.0006938093
10,4.0511823,2.2923176,0.07248944827755627,1000,0.0006938093
11,4.4344945,2.413942,0.07633555171398265,1000,0.0006938093
12,4.8665314,2.5306175,0.08002515109235847,1000,0.0006938093
13,5.2567506,2.6206744,0.08287300020263937,1000,0.0006938093
14,5.6526484,2.686295,0.084948107698999,1000,0.0006938093
15,6.058429,2.7592201,0.0872542015537022,1000,0.0006938093
16,6.4814982,2.8677974,0.09068771571983475,1000,0.0006938093
17,6.8715568,2.9668589,0.0938203150596394,1000,0.0006938093
18,7.274124,2.9842174,0.09436924033926596,1000,0.0006938093
19,7.652952,3.0083866,0.09513353776082684,1000,0.0006938093
20,8.079774,3.1208444,0.09868976413665353,1000,0.0006938093
21,8.506575,3.2020144,0.1012565875093982,1000,0.0006938093
22,8.939046,3.260065,0.10309230969179871,1000,0.0006938093
23,9.343897,3.3690555,0.10653888973771744,1000,0.0006938093
24,9.753527,3.437844,0.10871417400540949,1000,0.0006938093
25,10.131138,3.5108058,0.11102142893656224,1000,0.0006938093
26,10.462149,3.5715718,0.11294301800002729,1000,0.0006938093
27,10.833893,3.6228728,0.11456529814160442,1000,0.0006938093
28,11.203853,3.6742823,0.11619100873632794,1000,0.0006938093
29,11.560977,3.7573225,0.1188169716134251,1000,0.0006938093
30,11.925042,3.8206148,0.12081844876818526,1000,0.0006938093
31,12.256906,3.8369613,0.12133536905087451,1000,0.0006938093
32,12.612123,3.8792562,0.12267285372618308,1000,0.0006938093
33,12.9606085,3.9359467,0.12446556330374794,1000,0.0006938093
34,13.300159,3.9436364,0.12470873342535432,1000,0.0006938093
35,13.61198,3.9808109,0.12588429317269526,1000,0.0006938093
36,13.9366455,4.042985,0.12785041027194638,1000,0.0006938093
37,14.230094,4.1051545,0.12981638412150565,1000,0.0006938093
38,14.546943,4.1530304,0.13133035241714605,1000,0.0006938093
39,14.89151,4.2633443,0.1348187839914509,1000,0.0006938093
40,15.238593,4.323254,0.1367132988631605,1000,0.0006938093
41,15.5878935,4.419844,0.1397677441868869,1000,0.0006938093
42,15.887409,4.473761,0.14147274725576583,1000,0.0006938093
43,16.242655,4.537543,0.14348970291670085,1000,0.0006938093
44,16.595148,4.580069,0.14483450086575012,1000,0.0006938093
45,16.958199,4.6457796,0.14691245073757392,1000,0.0006938093
46,17.321297,4.708221,0.14888701956864286,1000,0.0006938093
47,17.673597,4.8053284,0.1519578255150675,1000,0.0006938093
48,18.011286,4.8734097,0.1541107477519195,1000,0.0006938093
49,18.357523,4.891953,0.15469713659568773,1000,0.0006938093
50,18.707226,4.9492774,0.156509893590651,1000,0.0006938093
