corr,epoch,lr-Adam,step,train_loss,val_loss
,,0.004738291353430291,9,,
,0,,9,0.49567505717277527,
,,0.0072612652676067035,19,,
,0,,19,0.20135945081710815,
,,0.011482300025506945,29,,
,0,,29,0.08764519542455673,
,,0.01724118604844578,39,,
,0,,39,0.07991055399179459,
,,0.024319344538486373,49,,
,0,,49,0.08737418055534363,
0.03671950474381447,0,,53,,0.08598016202449799
,,0.03244812364730308,59,,
,1,,59,0.0979938879609108,
,,0.04131899517009691,69,,
,1,,69,0.06517070531845093,
,,0.050595264748552596,79,,
,1,,79,0.08028198033571243,
,,0.05992485112151644,89,,
,1,,89,0.06356463581323624,
,,0.0689536493863167,99,,
,1,,99,0.057462647557258606,
0.4931507706642151,1,,107,,0.060776494443416595
,,0.07733897106749596,109,,
,2,,109,0.05785892903804779,
,,0.08476255087449538,119,,
,2,,119,0.05763394385576248,
,,0.0909426264761734,129,,
,2,,129,0.05397528037428856,
,,0.09564463280373148,139,,
,2,,139,0.057852596044540405,
,,0.09869010497926176,149,,
,2,,149,0.05042286962270737,
,,0.09996345195883216,159,,
,2,,159,0.057216256856918335,
0.6284975409507751,2,,161,,0.05702934041619301
,,0.09988952235883158,169,,
,3,,169,0.05647968128323555,
,,0.09944154354509119,179,,
,3,,179,0.059497933834791183,
,,0.09865224892001707,189,,
,3,,189,0.058683108538389206,
,,0.09752708733908166,199,,
,3,,199,0.047154683619737625,
,,0.09607382629827801,209,,
,3,,209,0.05143328011035919,
0.5359203219413757,3,,215,,0.05946101248264313
,,0.09430249831160464,219,,
,4,,219,0.056051455438137054,
,,0.09222533165211319,229,,
,4,,229,0.05834846571087837,
,,0.08985666593464468,239,,
,4,,239,0.051970239728689194,
,,0.08721285312302468,249,,
,4,,249,0.04837675392627716,
,,0.08431214464510911,259,,
,4,,259,0.056966062635183334,
,,0.0811745653949763,269,,
,4,,269,0.0645124539732933,
0.7258105278015137,4,,269,,0.053046297281980515
,,0.07782177549208494,279,,
,5,,279,0.0602220743894577,
,,0.07427692075173617,289,,
,5,,289,0.05142788961529732,
,,0.07056447289910997,299,,
,5,,299,0.05866122618317604,
,,0.06671006062994951,309,,
,5,,309,0.052841853350400925,
,,0.06274029268415816,319,,
,5,,319,0.048186544328927994,
0.7066227793693542,5,,323,,0.054833270609378815
,,0.058682574153711,329,,
,6,,329,0.05636071041226387,
,,0.05456491729299021,339,,
,6,,339,0.05629648640751839,
,,0.05041574813760566,349,,
,6,,349,0.06101789325475693,
,,0.046263710266697504,359,,
,6,,359,0.04829860106110573,
,,0.042137467063438294,369,,
,6,,369,0.04666278511285782,
0.732088565826416,6,,377,,0.05447088181972504
,,0.038065503838818716,379,,
,7,,379,0.05275104567408562,
,,0.034075931184745833,389,,
,7,,389,0.050560444593429565,
,,0.03019629091399537,399,,
,7,,399,0.05158939212560654,
,,0.026453365926702055,409,,
,7,,409,0.049088671803474426,
,,0.02287299531596481,419,,
,7,,419,0.05099250748753548,
,,0.01947989598897622,429,,
,7,,429,0.04813877120614052,
0.8222217559814453,7,,431,,0.05034385994076729
,,0.016297492035105336,439,,
,8,,439,0.04959014058113098,
,,0.01334775301888306,449,,
,8,,449,0.047962382435798645,
,,0.010651042314225891,459,,
,8,,459,0.05385184660553932,
,,0.008225976526915469,469,,
,8,,469,0.05163586512207985,
,,0.006089296975803242,479,,
,8,,479,0.04779376834630966,
0.8024392127990723,8,,485,,0.05024297162890434
,,0.004255754119963707,489,,
,9,,489,0.04899188131093979,
,,0.0027380057296470376,499,,
,9,,499,0.049979403614997864,
,,0.0015465295040033534,509,,
,9,,509,0.05023668706417084,
,,0.0006895507388171068,519,,
,9,,519,0.045167140662670135,
,,0.00017298554359429017,529,,
,9,,529,0.046282004565000534,
,,4e-07,539,,
,9,,539,0.052746113389730453,
0.8240891695022583,9,,539,,0.049080342054367065
