corr,epoch,lr-Adam,step,train_loss,val_loss
,,0.004738291353430291,9,,
,0,,9,0.3958588242530823,
,,0.0072612652676067035,19,,
,0,,19,0.13672760128974915,
,,0.011482300025506945,29,,
,0,,29,0.051060937345027924,
,,0.01724118604844578,39,,
,0,,39,0.024088935926556587,
,,0.024319344538486373,49,,
,0,,49,0.020149726420640945,
0.027958212420344353,0,,53,,0.0376601479947567
,,0.03244812364730308,59,,
,1,,59,0.03009219653904438,
,,0.04131899517009691,69,,
,1,,69,0.022130245342850685,
,,0.050595264748552596,79,,
,1,,79,0.02847963757812977,
,,0.05992485112151644,89,,
,1,,89,0.029827561229467392,
,,0.0689536493863167,99,,
,1,,99,0.02482830546796322,
0.12834584712982178,1,,107,,0.030877334997057915
,,0.07733897106749596,109,,
,2,,109,0.03461657091975212,
,,0.08476255087449538,119,,
,2,,119,0.02418951690196991,
,,0.0909426264761734,129,,
,2,,129,0.01976459100842476,
,,0.09564463280373148,139,,
,2,,139,0.03501512110233307,
,,0.09869010497926176,149,,
,2,,149,0.023034414276480675,
,,0.09996345195883216,159,,
,2,,159,0.02016419917345047,
0.10790881514549255,2,,161,,0.03196261078119278
,,0.09988952235883158,169,,
,3,,169,0.026635894551873207,
,,0.09944154354509119,179,,
,3,,179,0.02838062308728695,
,,0.09865224892001707,189,,
,3,,189,0.023498283699154854,
,,0.09752708733908166,199,,
,3,,199,0.022777041420340538,
,,0.09607382629827801,209,,
,3,,209,0.028117766603827477,
0.2205810546875,3,,215,,0.030172958970069885
,,0.09430249831160464,219,,
,4,,219,0.020386364310979843,
,,0.09222533165211319,229,,
,4,,229,0.031413156539201736,
,,0.08985666593464468,239,,
,4,,239,0.02628117986023426,
,,0.08721285312302468,249,,
,4,,249,0.03452680632472038,
,,0.08431214464510911,259,,
,4,,259,0.02666609175503254,
,,0.0811745653949763,269,,
,4,,269,0.03639279678463936,
0.23675473034381866,4,,269,,0.03199923411011696
,,0.07782177549208494,279,,
,5,,279,0.027988629415631294,
,,0.07427692075173617,289,,
,5,,289,0.02072020061314106,
,,0.07056447289910997,299,,
,5,,299,0.026606205850839615,
,,0.06671006062994951,309,,
,5,,309,0.02615313045680523,
,,0.06274029268415816,319,,
,5,,319,0.022013872861862183,
0.2222670316696167,5,,323,,0.030796552076935768
,,0.058682574153711,329,,
,6,,329,0.020017439499497414,
,,0.05456491729299021,339,,
,6,,339,0.024206671863794327,
,,0.05041574813760566,349,,
,6,,349,0.02666209638118744,
,,0.046263710266697504,359,,
,6,,359,0.026144571602344513,
,,0.042137467063438294,369,,
,6,,369,0.022957907989621162,
0.29068589210510254,6,,377,,0.02907380647957325
,,0.038065503838818716,379,,
,7,,379,0.020508240908384323,
,,0.034075931184745833,389,,
,7,,389,0.037645332515239716,
,,0.03019629091399537,399,,
,7,,399,0.02017061598598957,
,,0.026453365926702055,409,,
,7,,409,0.026016654446721077,
,,0.02287299531596481,419,,
,7,,419,0.02342575415968895,
,,0.01947989598897622,429,,
,7,,429,0.02037476934492588,
0.411637544631958,7,,431,,0.027831438928842545
,,0.016297492035105336,439,,
,8,,439,0.03343227133154869,
,,0.01334775301888306,449,,
,8,,449,0.024220118299126625,
,,0.010651042314225891,459,,
,8,,459,0.026864461600780487,
,,0.008225976526915469,469,,
,8,,469,0.019809814170002937,
,,0.006089296975803242,479,,
,8,,479,0.022333456203341484,
0.44707512855529785,8,,485,,0.02800055593252182
,,0.004255754119963707,489,,
,9,,489,0.024849610403180122,
,,0.0027380057296470376,499,,
,9,,499,0.032315872609615326,
,,0.0015465295040033534,509,,
,9,,509,0.01867007277905941,
,,0.0006895507388171068,519,,
,9,,519,0.030460990965366364,
,,0.00017298554359429017,529,,
,9,,529,0.022524060681462288,
,,4e-07,539,,
,9,,539,0.013215011917054653,
0.5135447978973389,9,,539,,0.027396230027079582
