step,mean,std,stderr,count,ess
1,0.21370131,0.47326207,0.014965860764557205,1000,1.0
2,0.4444759,0.83653986,0.02645371325475441,1000,1.0
3,0.51838243,1.3169193,0.04164464567327417,1000,1.0
4,0.78658223,1.5252423,0.04823239742213482,1000,1.0
5,0.97997916,1.6028053,0.05068515257316853,1000,1.0
6,1.1190685,1.7013226,0.05380054310131019,1000,1.0
7,1.3409764,1.8376756,0.05811240406207092,1000,1.0
8,1.463577,2.032999,0.06428907443213065,1000,1.0
9,1.6647948,2.189002,0.0692223223982104,1000,1.0
10,1.8878075,2.2837112,0.07221728894199843,1000,1.0
11,2.127334,2.3535528,0.07442587499331169,1000,1.0
12,2.2655063,2.4930716,0.07883784487028764,1000,1.0
13,2.4656444,2.5127637,0.07946056635957789,1000,1.0
14,2.632005,2.5546322,0.08078456294548228,1000,1.0
15,2.8005257,2.7346616,0.0864775921981016,1000,1.0
16,3.0032415,2.8634946,0.09055165113097076,1000,1.0
17,3.2210588,2.8961668,0.09158483576354984,1000,1.0
18,3.4613032,2.9624429,0.09368066922847972,1000,1.0
19,3.6473649,3.0070024,0.09508976367078725,1000,1.0
20,3.8268487,3.0761018,0.09727487939101316,1000,1.0
21,4.0461397,3.095477,0.09788758094133294,1000,1.0
22,4.236416,3.1896732,0.1008663225726571,1000,1.0
23,4.4286156,3.292082,0.10410477589526501,1000,1.0
24,4.6413813,3.3189094,0.10495313072809893,1000,1.0
25,4.8066754,3.4041018,0.1076471522877292,1000,1.0
26,4.9561343,3.4075487,0.1077561502242952,1000,1.0
27,5.1722913,3.4574358,0.10933372138310714,1000,1.0
28,5.307853,3.484933,0.11020325455195917,1000,1.0
29,5.565035,3.532528,0.11170834136670627,1000,1.0
30,5.764509,3.5717034,0.11294717978054776,1000,1.0
31,5.961882,3.648986,0.1153910722993318,1000,1.0
32,6.215295,3.6649206,0.1158949643995222,1000,1.0
33,6.369539,3.7113402,0.1173628816889687,1000,1.0
34,6.5366445,3.70696,0.11722436677642871,1000,1.0
35,6.469901,3.8499985,0.12174764166395484,1000,1.0
36,6.690188,3.879597,0.12268362761090003,1000,1.0
37,6.9196725,3.889129,0.12298505512033553,1000,1.0
38,7.1158614,3.9114811,0.12369189433655854,1000,1.0
39,7.348027,3.9602764,0.12523493478018252,1000,1.0
40,7.495394,3.9904168,0.1261880579139448,1000,1.0
41,7.7425046,4.025114,0.12728528269822834,1000,1.0
42,7.9253674,4.083176,0.12912136677458716,1000,1.0
43,8.110867,4.0998907,0.1296499279796018,1000,1.0
44,8.250236,4.117391,0.13020333923641977,1000,1.0
45,8.53797,4.1834574,0.1322925379787808,1000,1.0
46,8.738873,4.2071314,0.13304117594718767,1000,1.0
47,8.698763,4.3432484,0.1373455728450584,1000,1.0
48,8.922623,4.3851686,0.1386712054932326,1000,1.0
49,8.860342,4.377352,0.13842403191971253,1000,1.0
50,9.053673,4.4186125,0.13972879534962468,1000,1.0
