corr,epoch,lr-Adam,step,train_loss,val_loss
,,0.004738291353430291,9,,
,0,,9,0.36419546604156494,
,,0.0072612652676067035,19,,
,0,,19,0.12513819336891174,
,,0.011482300025506945,29,,
,0,,29,0.033300284296274185,
,,0.01724118604844578,39,,
,0,,39,0.007805347442626953,
,,0.024319344538486373,49,,
,0,,49,0.006983201950788498,
0.010826824232935905,0,,53,,0.007471953984349966
,,0.03244812364730308,59,,
,1,,59,0.002781623275950551,
,,0.04131899517009691,69,,
,1,,69,0.0015569634269922972,
,,0.050595264748552596,79,,
,1,,79,0.009874546900391579,
,,0.05992485112151644,89,,
,1,,89,0.008589603006839752,
,,0.0689536493863167,99,,
,1,,99,0.004674074240028858,
0.03767326846718788,1,,107,,0.007585776969790459
,,0.07733897106749596,109,,
,2,,109,0.005714693106710911,
,,0.08476255087449538,119,,
,2,,119,0.011262962594628334,
,,0.0909426264761734,129,,
,2,,129,0.005508795380592346,
,,0.09564463280373148,139,,
,2,,139,0.00649103382602334,
,,0.09869010497926176,149,,
,2,,149,0.009913171641528606,
,,0.09996345195883216,159,,
,2,,159,0.00582433445379138,
0.030677711591124535,2,,161,,0.007169216405600309
,,0.09988952235883158,169,,
,3,,169,0.00619507534429431,
,,0.09944154354509119,179,,
,3,,179,0.007902847602963448,
,,0.09865224892001707,189,,
,3,,189,0.006980329751968384,
,,0.09752708733908166,199,,
,3,,199,0.006533659528940916,
,,0.09607382629827801,209,,
,3,,209,0.006485249847173691,
0.032836560159921646,3,,215,,0.009377921000123024
,,0.09430249831160464,219,,
,4,,219,0.004012413322925568,
,,0.09222533165211319,229,,
,4,,229,0.00896157044917345,
,,0.08985666593464468,239,,
,4,,239,0.004736665170639753,
,,0.08721285312302468,249,,
,4,,249,0.009207626804709435,
,,0.08431214464510911,259,,
,4,,259,0.007508218288421631,
,,0.0811745653949763,269,,
,4,,269,0.007576167583465576,
-0.007678021211177111,4,,269,,0.007072196342051029
,,0.07782177549208494,279,,
,5,,279,0.011795613914728165,
,,0.07427692075173617,289,,
,5,,289,0.004656512755900621,
,,0.07056447289910997,299,,
,5,,299,0.00970275979489088,
,,0.06671006062994951,309,,
,5,,309,0.005089583341032267,
,,0.06274029268415816,319,,
,5,,319,0.00415940722450614,
-0.0014369413256645203,5,,323,,0.008018190041184425
,,0.058682574153711,329,,
,6,,329,0.007287346757948399,
,,0.05456491729299021,339,,
,6,,339,0.005769440904259682,
,,0.05041574813760566,349,,
,6,,349,0.006583082489669323,
,,0.046263710266697504,359,,
,6,,359,0.006539828609675169,
,,0.042137467063438294,369,,
,6,,369,0.009378490038216114,
-0.01502990908920765,6,,377,,0.0070898826234042645
,,0.038065503838818716,379,,
,7,,379,0.0058129942044615746,
,,0.034075931184745833,389,,
,7,,389,0.005697699263691902,
,,0.03019629091399537,399,,
,7,,399,0.008432859554886818,
,,0.026453365926702055,409,,
,7,,409,0.004088323097676039,
,,0.02287299531596481,419,,
,7,,419,0.0042000520043075085,
,,0.01947989598897622,429,,
,7,,429,0.008478235453367233,
-0.0007595301140099764,7,,431,,0.007112328894436359
,,0.016297492035105336,439,,
,8,,439,0.0014553451910614967,
,,0.01334775301888306,449,,
,8,,449,0.006821268238127232,
,,0.010651042314225891,459,,
,8,,459,0.008645210415124893,
,,0.008225976526915469,469,,
,8,,469,0.00748957134783268,
,,0.006089296975803242,479,,
,8,,479,0.004056059289723635,
0.024698087945580482,8,,485,,0.007084817625582218
,,0.004255754119963707,489,,
,9,,489,0.008819454349577427,
,,0.0027380057296470376,499,,
,9,,499,0.006889709271490574,
,,0.0015465295040033534,509,,
,9,,509,0.009389843791723251,
,,0.0006895507388171068,519,,
,9,,519,0.00477235671132803,
,,0.00017298554359429017,529,,
,9,,529,0.007072577252984047,
,,4e-07,539,,
,9,,539,0.0011245269561186433,
0.0032653245143592358,9,,539,,0.007118671666830778
