step,mean,std,stderr,count,ess
1,0.38270158,0.66950107,0.021171482651281083,1000,0.0006480943
2,0.7984495,0.95123625,0.03008073136644515,1000,0.0006480943
3,1.1888111,1.1373048,0.03596473507664329,1000,0.0006480943
4,1.5668454,1.298552,0.0410638209491148,1000,0.0006480943
5,1.9309386,1.4574991,0.04609016990569641,1000,0.0006480943
6,2.2908778,1.6092101,0.05088769255849807,1000,0.0006480943
7,2.6853669,1.7155974,0.05425195303808936,1000,0.0006480943
8,3.145985,1.861403,0.05886273086894986,1000,0.0006480943
9,3.544042,1.9995173,0.06323028957173046,1000,0.0006480943
10,3.9484258,2.1325815,0.0674381474864955,1000,0.0006480943
11,4.3383694,2.2509916,0.07118260395738389,1000,0.0006480943
12,4.7488337,2.3592205,0.07460510297616063,1000,0.0006480943
13,5.139054,2.4464605,0.07736387339649704,1000,0.0006480943
14,5.5218115,2.5040314,0.07918442619047873,1000,0.0006480943
15,5.9216824,2.5744154,0.08141016450752402,1000,0.0006480943
16,6.3623266,2.6675615,0.084355702368174,1000,0.0006480943
17,6.7464457,2.7556765,0.08714214259740556,1000,0.0006480943
18,7.177177,2.7804244,0.08792473828223307,1000,0.0006480943
19,7.569995,2.8179681,0.08911197664918673,1000,0.0006480943
20,7.979073,2.9123957,0.09209803909370902,1000,0.0006480943
21,8.408848,2.9980147,0.0948055487427435,1000,0.0006480943
22,8.853217,3.0511186,0.09648484226166808,1000,0.0006480943
23,9.266758,3.1468933,0.09951350264086548,1000,0.0006480943
24,9.650553,3.210722,0.10153194357492104,1000,0.0006480943
25,10.062319,3.2827194,0.1038087014006294,1000,0.0006480943
26,10.446289,3.3536901,0.10605299432249511,1000,0.0006480943
27,10.834747,3.4011526,0.10755388919889186,1000,0.0006480943
28,11.237362,3.4403129,0.10879224508745562,1000,0.0006480943
29,11.682627,3.521879,0.11137159149904903,1000,0.0006480943
30,12.105983,3.5835793,0.11332272769631793,1000,0.0006480943
31,12.503446,3.6006284,0.11386186676015542,1000,0.0006480943
32,12.90135,3.6515043,0.11547070404907311,1000,0.0006480943
33,13.30111,3.6914492,0.11673387229215294,1000,0.0006480943
34,13.722593,3.7104797,0.11733567178697889,1000,0.0006480943
35,14.076672,3.7564619,0.11878975417197782,1000,0.0006480943
36,14.4608965,3.8160627,0.12067449790681327,1000,0.0006480943
37,14.821386,3.8823109,0.12276944925521979,1000,0.0006480943
38,15.20968,3.9360652,0.12446931041410786,1000,0.0006480943
39,15.595566,4.023648,0.12723891503482093,1000,0.0006480943
40,15.982358,4.080565,0.12903879463643464,1000,0.0006480943
41,16.352888,4.168677,0.13182513685271918,1000,0.0006480943
42,16.721441,4.221235,0.13348716501404978,1000,0.0006480943
43,17.12108,4.2745595,0.1351734400705866,1000,0.0006480943
44,17.515966,4.3196106,0.13659808087418618,1000,0.0006480943
45,17.909681,4.382796,0.13859617281254474,1000,0.0006480943
46,18.29259,4.442729,0.14049142655108587,1000,0.0006480943
47,18.701195,4.545246,0.14373330278738272,1000,0.0006480943
48,19.096756,4.616258,0.1459789000353898,1000,0.0006480943
49,19.510126,4.645748,0.1469114555291886,1000,0.0006480943
50,19.949944,4.6968765,0.14852827710356134,1000,0.0006480943
