corr,epoch,lr-Adam,step,train_loss,val_loss
,,0.004738291353430291,9,,
,0,,9,0.8472557663917542,
,,0.0072612652676067035,19,,
,0,,19,0.4873765707015991,
,,0.011482300025506945,29,,
,0,,29,0.2896478772163391,
,,0.01724118604844578,39,,
,0,,39,0.223709374666214,
,,0.024319344538486373,49,,
,0,,49,0.24516956508159637,
0.18162381649017334,0,,53,,0.23622792959213257
,,0.03244812364730308,59,,
,1,,59,0.23096834123134613,
,,0.04131899517009691,69,,
,1,,69,0.23711112141609192,
,,0.050595264748552596,79,,
,1,,79,0.2291383296251297,
,,0.05992485112151644,89,,
,1,,89,0.24611957371234894,
,,0.0689536493863167,99,,
,1,,99,0.24294567108154297,
0.19851867854595184,1,,107,,0.21505890786647797
,,0.07733897106749596,109,,
,2,,109,0.20330040156841278,
,,0.08476255087449538,119,,
,2,,119,0.2078801691532135,
,,0.0909426264761734,129,,
,2,,129,0.2116950899362564,
,,0.09564463280373148,139,,
,2,,139,0.2123533934354782,
,,0.09869010497926176,149,,
,2,,149,0.21547988057136536,
,,0.09996345195883216,159,,
,2,,159,0.22131633758544922,
0.21284028887748718,2,,161,,0.2125752568244934
,,0.09988952235883158,169,,
,3,,169,0.19045348465442657,
,,0.09944154354509119,179,,
,3,,179,0.2082384079694748,
,,0.09865224892001707,189,,
,3,,189,0.21293410658836365,
,,0.09752708733908166,199,,
,3,,199,0.2187802493572235,
,,0.09607382629827801,209,,
,3,,209,0.21440249681472778,
0.21213780343532562,3,,215,,0.21243597567081451
,,0.09430249831160464,219,,
,4,,219,0.22901587188243866,
,,0.09222533165211319,229,,
,4,,229,0.20806166529655457,
,,0.08985666593464468,239,,
,4,,239,0.20934279263019562,
,,0.08721285312302468,249,,
,4,,249,0.23321910202503204,
,,0.08431214464510911,259,,
,4,,259,0.19876372814178467,
,,0.0811745653949763,269,,
,4,,269,0.2145867496728897,
0.24193629622459412,4,,269,,0.20515766739845276
,,0.07782177549208494,279,,
,5,,279,0.22863857448101044,
,,0.07427692075173617,289,,
,5,,289,0.2084573358297348,
,,0.07056447289910997,299,,
,5,,299,0.20690394937992096,
,,0.06671006062994951,309,,
,5,,309,0.19851994514465332,
,,0.06274029268415816,319,,
,5,,319,0.2122287154197693,
0.23481586575508118,5,,323,,0.20633576810359955
,,0.058682574153711,329,,
,6,,329,0.1952507048845291,
,,0.05456491729299021,339,,
,6,,339,0.2184630036354065,
,,0.05041574813760566,349,,
,6,,349,0.20642243325710297,
,,0.046263710266697504,359,,
,6,,359,0.21719855070114136,
,,0.042137467063438294,369,,
,6,,369,0.207279235124588,
0.21490256488323212,6,,377,,0.20629997551441193
,,0.038065503838818716,379,,
,7,,379,0.2122189998626709,
,,0.034075931184745833,389,,
,7,,389,0.21995586156845093,
,,0.03019629091399537,399,,
,7,,399,0.19734111428260803,
,,0.026453365926702055,409,,
,7,,409,0.20020321011543274,
,,0.02287299531596481,419,,
,7,,419,0.22191497683525085,
,,0.01947989598897622,429,,
,7,,429,0.20207037031650543,
0.23431748151779175,7,,431,,0.20380403101444244
,,0.016297492035105336,439,,
,8,,439,0.18594291806221008,
,,0.01334775301888306,449,,
,8,,449,0.2096112072467804,
,,0.010651042314225891,459,,
,8,,459,0.21951434016227722,
,,0.008225976526915469,469,,
,8,,469,0.2149597853422165,
,,0.006089296975803242,479,,
,8,,479,0.2108384221792221,
0.23784443736076355,8,,485,,0.20371517539024353
,,0.004255754119963707,489,,
,9,,489,0.21093815565109253,
,,0.0027380057296470376,499,,
,9,,499,0.22249190509319305,
,,0.0015465295040033534,509,,
,9,,509,0.22000457346439362,
,,0.0006895507388171068,519,,
,9,,519,0.2253168374300003,
,,0.00017298554359429017,529,,
,9,,529,0.20840808749198914,
,,4e-07,539,,
,9,,539,0.24059180915355682,
0.23214510083198547,9,,539,,0.20338302850723267
