step,mean,std,stderr,count,ess
1,0.18618226,0.4743457,0.015000128541166084,1000,1.0
2,0.4042917,0.83963406,0.02655156033373024,1000,1.0
3,0.48916522,1.318464,0.04169349381818744,1000,1.0
4,0.7631577,1.5300828,0.048385467257310265,1000,1.0
5,0.94859344,1.6070641,0.05081982990185903,1000,1.0
6,1.094123,1.7061429,0.05395297585232987,1000,1.0
7,1.316409,1.8456746,0.05836535662973764,1000,1.0
8,1.5080719,2.0447688,0.06466126728932907,1000,1.0
9,1.7169474,2.2047348,0.06971983611738572,1000,1.0
10,1.9192868,2.2950866,0.07257701153655036,1000,1.0
11,2.1401026,2.3628101,0.07471861704774795,1000,1.0
12,2.307046,2.5033965,0.07916434861525046,1000,1.0
13,2.4902687,2.520311,0.0796992354250779,1000,1.0
14,2.6736338,2.5600274,0.08095517332844915,1000,1.0
15,2.8868117,2.745502,0.08682039625010292,1000,1.0
16,3.1138544,2.876334,0.09095766599435545,1000,1.0
17,3.3401353,2.9086401,0.09197927755972633,1000,1.0
18,3.583147,2.974388,0.09405840358691463,1000,1.0
19,3.7581604,3.014864,0.09533836974122563,1000,1.0
20,3.977275,3.0883634,0.09766262614896108,1000,1.0
21,4.169287,3.1077642,0.09827613442122958,1000,1.0
22,4.3412647,3.1980252,0.1011304373071002,1000,1.0
23,4.508471,3.2987018,0.10431410893177018,1000,1.0
24,4.7239394,3.3270237,0.1052097286234498,1000,1.0
25,4.936216,3.4118626,0.10789256916766003,1000,1.0
26,5.1239457,3.4180708,0.10808888910058126,1000,1.0
27,5.341227,3.4604926,0.10943038476726102,1000,1.0
28,5.53443,3.4869363,0.11026660861303438,1000,1.0
29,5.750166,3.5419407,0.11200599914740944,1000,1.0
30,5.9623785,3.5824833,0.11328806881035307,1000,1.0
31,6.0947127,3.652866,0.11551376189065356,1000,1.0
32,6.3157797,3.6756308,0.11623365190774783,1000,1.0
33,6.5206947,3.7293923,0.11793373925035984,1000,1.0
34,6.6603312,3.7350178,0.11811163274923753,1000,1.0
35,6.5667067,3.9126089,0.1237275559703662,1000,1.0
36,6.742311,3.9759529,0.12573066918739617,1000,1.0
37,6.87867,4.006718,0.12670355323917323,1000,1.0
38,7.0381455,4.0522475,0.12814331819444685,1000,1.0
39,7.274361,4.1052227,0.12981854040634053,1000,1.0
40,7.4964843,4.153121,0.1313332174109826,1000,1.0
41,7.621108,4.182108,0.13224986464953106,1000,1.0
42,7.798548,4.223785,0.13356780705109134,1000,1.0
43,8.011198,4.2413206,0.13412233414761413,1000,1.0
44,8.2233515,4.2632957,0.1348172459421281,1000,1.0
45,8.386856,4.323377,0.13671718922321224,1000,1.0
46,8.625969,4.356145,0.13775339717823462,1000,1.0
47,8.634423,4.4855995,0.14184711147671406,1000,1.0
48,8.91287,4.5226502,0.14301875824563087,1000,1.0
49,8.864287,4.531017,0.14328333288697928,1000,1.0
50,9.123652,4.577897,0.14476581640824746,1000,1.0
