epoch,lr-Adam,step,train_loss,val_loss
,0.00400461481818476,9,,
0,,9,1.4771112203598022,
,0.004020566136879497,19,,
0,,19,1.2914681434631348,
,0.004047907143416157,29,,
0,,29,1.139635443687439,
,0.0040866313473986865,39,,
0,,39,1.0081079006195068,
,0.00413672955620932,49,,
0,,49,0.8866852521896362,
,0.004198189877190853,59,,
0,,59,0.7784866094589233,
,0.0042709977204697935,69,,
0,,69,0.6812094449996948,
,0.004355135802419807,79,,
0,,79,0.5935043692588806,
,0.004450584149764569,89,,
0,,89,0.5126417875289917,
,0.004557320104319237,99,,
0,,99,0.4396456182003021,
,0.004675318328369191,109,,
0,,109,0.37633368372917175,
,0.004804550810684816,119,,
0,,119,0.31954070925712585,
,0.004944986873171062,129,,
0,,129,0.2711816728115082,
0,,135,,0.2388831377029419
,0.005096593178150005,139,,
1,,139,0.22966983914375305,
,0.005259333736274754,149,,
1,,149,0.19324888288974762,
,0.00543316991507288,159,,
1,,159,0.1637134999036789,
,0.005618060448117218,169,,
1,,169,0.1377798169851303,
,0.005813961444822047,179,,
1,,179,0.11940319836139679,
,0.006020826400862017,189,,
1,,189,0.10253752022981644,
,0.006238606209211822,199,,
1,,199,0.08633154630661011,
,0.006467249171803427,209,,
1,,209,0.07602287828922272,
,0.0067067010117985715,219,,
1,,219,0.06514401733875275,
,0.0069569048864733946,229,,
1,,229,0.059783827513456345,
,0.007217801400712126,239,,
1,,239,0.050282418727874756,
,0.007489328621106656,249,,
1,,249,0.04458155855536461,
,0.007771422090658869,259,,
1,,259,0.04118352010846138,
,0.008064014844081688,269,,
1,,269,0.03547545149922371,
1,,271,,0.03990666940808296
,0.008367037423695906,279,,
2,,279,0.03357795625925064,
,0.008680417895918474,289,,
2,,289,0.030366769060492516,
,0.009004081868338579,299,,
2,,299,0.026084965094923973,
,0.009337952507377428,309,,
2,,309,0.02553807944059372,
,0.009681950556527583,319,,
2,,319,0.021695297211408615,
,0.010035994355167305,329,,
2,,329,0.019844282418489456,
,0.010399999857945846,339,,
2,,339,0.020290112122893333,
,0.010773880654734627,349,,
2,,349,0.01680607721209526,
,0.011157547991139868,359,,
2,,359,0.01396643090993166,
,0.011550910789571767,369,,
2,,369,0.014404595829546452,
,0.011953875670865102,379,,
2,,379,0.01737109385430813,
,0.01236634697644616,389,,
2,,389,0.012749988585710526,
,0.012788226791040955,399,,
2,,399,0.01370262447744608,
2,,407,,0.017581332474946976
,0.013219414965918885,409,,
3,,409,0.011073478497564793,
,0.013659809142666818,419,,
3,,419,0.010790183208882809,
,0.014109304777487647,429,,
3,,429,0.011902319267392159,
,0.014567795166017528,439,,
3,,439,0.007493007928133011,
,0.015035171468656156,449,,
3,,449,0.006745445542037487,
,0.015511322736403904,459,,
3,,459,0.010653925128281116,
,0.015996135937199507,469,,
3,,469,0.010399449616670609,
,0.016489495982752594,479,,
3,,479,0.007442315574735403,
,0.01699128575586395,489,,
3,,489,0.012094172649085522,
,0.01750138613822773,499,,
3,,499,0.0071021816693246365,
,0.018019676038708507,509,,
3,,509,0.006697474047541618,
,0.01854603242208676,519,,
3,,519,0.004991510417312384,
,0.01908033033826577,529,,
3,,529,0.0064361668191850185,
,0.01962244295193326,539,,
3,,539,0.006055857986211777,
3,,543,,0.011949598789215088
,0.02017224157267021,549,,
4,,549,0.0037021583411842585,
,0.020729595685500535,559,,
4,,559,0.005854846443980932,
,0.021294372981873394,569,,
4,,569,0.007419546600431204,
,0.02186643939107165,579,,
4,,579,0.01079865824431181,
,0.022445659112038496,589,,
4,,589,0.009778420440852642,
,0.023031894645614726,599,,
4,,599,0.0026909243315458298,
,0.023625006827179343,609,,
4,,609,0.006216219160705805,
,0.024224854859685382,619,,
4,,619,0.0044823940843343735,
,0.024831296347083254,629,,
4,,629,0.00696305837482214,
,0.02544418732812377,639,,
4,,639,0.004723915830254555,
,0.026063382310532554,649,,
4,,649,0.008939885534346104,
,0.02668873430554805,659,,
4,,659,0.007455976214259863,
,0.027320094862814767,669,,
4,,669,0.004166296683251858,
,0.027957314105623354,679,,
4,,679,0.007313616573810577,
4,,679,,0.02118653804063797
,0.02860024076648944,689,,
5,,689,0.004240557551383972,
,0.029248722223062518,699,,
5,,699,0.004239741712808609,
,0.02990260453435646,709,,
5,,709,0.005543284583836794,
,0.03056173247729317,719,,
5,,719,0.008395494893193245,
,0.03122594958355039,729,,
5,,729,0.005613412708044052,
,0.03189509817670534,739,,
5,,739,0.013092122972011566,
,0.032569019409664945,749,,
5,,749,0.0033592479303479195,
,0.03324755330237411,759,,
5,,759,0.005443068686872721,
,0.03393053877979285,769,,
5,,769,0.0036625643260776997,
,0.034617813710133366,779,,
5,,779,0.007235962897539139,
,0.0353092149433481,789,,
5,,789,0.003493920434266329,
,0.03600457834985929,799,,
5,,799,0.0024453895166516304,
,0.03670373885952129,809,,
5,,809,0.0033222290221601725,
5,,815,,0.009726984426379204
,0.03740653050080599,819,,
6,,819,0.003999376203864813,
,0.03811278644020224,829,,
6,,829,0.0037624717224389315,
,0.03882233902182009,839,,
6,,839,0.0037792592775076628,
,0.03953501980718992,849,,
6,,849,0.004333311691880226,
,0.04025065961524762,859,,
6,,859,0.006603695917874575,
,0.040969088562495926,869,,
6,,869,0.0076671140268445015,
,0.041690136103332553,879,,
6,,879,0.005815469194203615,
,0.04241363107053547,889,,
6,,889,0.0033410219475626945,
,0.04313940171589573,899,,
6,,899,0.003150203498080373,
,0.04386727575098828,909,,
6,,909,0.0031572375446558,
,0.044597080388070955,919,,
6,,919,0.0013047837419435382,
,0.04532864238110199,929,,
6,,929,0.003146915463730693,
,0.04606178806686642,939,,
6,,939,0.0034803347662091255,
,0.0467963434062014,949,,
6,,949,0.00858379527926445,
6,,951,,0.011232925578951836
,0.04753213402531082,959,,
7,,959,0.006440417375415564,
,0.048268985257159364,969,,
7,,969,0.007673810236155987,
,0.049006722182936176,979,,
7,,979,0.01418810710310936,
,0.0497451696735783,989,,
7,,989,0.006174905691295862,
,0.05048415243134399,999,,
7,,999,0.005536503624171019,
,0.05122349503142614,1009,,
7,,1009,0.005674855783581734,
,0.05196302196359574,1019,,
7,,1019,0.0010952027514576912,
,0.052702557673865835,1029,,
7,,1029,0.0030998254660516977,
,0.053441926606165625,1039,,
7,,1039,0.005112101789563894,
,0.054180953244015215,1049,,
7,,1049,0.005545708350837231,
,0.054919462152190915,1059,,
7,,1059,0.003800472244620323,
,0.05565727801837128,1069,,
7,,1069,0.0033516688272356987,
,0.056394225694753906,1079,,
7,,1079,0.002822964685037732,
7,,1087,,0.011457787826657295
,0.0571301302396333,1089,,
8,,1089,0.008455425500869751,
,0.057864816958929664,1099,,
8,,1099,0.004687946289777756,
,0.058598111447659,1109,,
8,,1109,0.0077064684592187405,
,0.05932983963133461,1119,,
8,,1119,0.003755558282136917,
,0.06005982780729003,1129,,
8,,1129,0.003570500761270523,
,0.06078790268591379,1139,,
8,,1139,0.003218413796275854,
,0.061513891431786094,1149,,
8,,1149,0.008965810760855675,
,0.062237621704707695,1159,,
8,,1159,0.0031322420109063387,
,0.06295892170061115,1169,,
8,,1169,0.0032562408596277237,
,0.06367762019234492,1179,,
8,,1179,0.0032687876373529434,
,0.0643935465703204,1189,,
8,,1189,0.003109254641458392,
,0.06510653088301235,1199,,
8,,1199,0.008867631666362286,
,0.06581640387730332,1209,,
8,,1209,0.0026738399174064398,
,0.06652299703866191,1219,,
8,,1219,0.006994082126766443,
8,,1223,,0.009574065916240215
,0.06722614263114607,1229,,
9,,1229,0.0032971480395644903,
,0.0679256737372213,1239,,
9,,1239,0.0055208951234817505,
,0.0686214242973848,1249,,
9,,1249,0.006024635396897793,
,0.06931322914958565,1259,,
9,,1259,0.005508940666913986,
,0.07000092406843231,1269,,
9,,1269,0.0056105791591107845,
,0.07068434580417741,1279,,
9,,1279,0.0034634277690201998,
,0.0713633321214712,1289,,
9,,1289,0.0036177264992147684,
,0.07203772183787399,1299,,
9,,1299,0.0058600506745278835,
,0.0727073548621189,1309,,
9,,1309,0.006765356753021479,
,0.07337207223211528,1319,,
9,,1319,0.003537413664162159,
,0.07403171615268428,1329,,
9,,1329,0.0031116956379264593,
,0.07468613003301733,1339,,
9,,1339,0.001107783755287528,
,0.0753351585238488,1349,,
9,,1349,0.005465021822601557,
,0.07597864755433385,1359,,
9,,1359,0.002615077421069145,
9,,1359,,0.010855572298169136
,0.07661644436862279,1369,,
10,,1369,0.0034527310635894537,
,0.07724839756212336,1379,,
10,,1379,0.012841178104281425,
,0.07787435711744213,1389,,
10,,1389,0.003377363085746765,
,0.07849417443999679,1399,,
10,,1399,0.006911253556609154,
,0.07910770239329037,1409,,
10,,1409,0.0026406897231936455,
,0.0797147953338397,1419,,
10,,1419,0.0062129260040819645,
,0.08031530914574911,1429,,
10,,1429,0.0072431182488799095,
,0.08090910127492174,1439,,
10,,1439,0.00584776047617197,
,0.08149603076289999,1449,,
10,,1449,0.0013746541226282716,
,0.08207595828032718,1459,,
10,,1459,0.005186242051422596,
,0.08264874616002256,1469,,
10,,1469,0.007206873036921024,
,0.08321425842966165,1479,,
10,,1479,0.0033791286405175924,
,0.08377236084405429,1489,,
10,,1489,0.009262665174901485,
10,,1495,,0.009774903766810894
,0.08432292091701274,1499,,
11,,1499,0.005177781917154789,
,0.08486580795280207,1509,,
11,,1509,0.0162104070186615,
,0.08540089307716571,1519,,
11,,1519,0.006294558756053448,
,0.08592804926791839,1529,,
11,,1529,0.002696219366043806,
,0.08644715138509969,1539,,
11,,1539,0.009325084276497364,
,0.08695807620068047,1549,,
11,,1549,0.0034050652757287025,
,0.0874607024278157,1559,,
11,,1559,0.0029008130077272654,
,0.08795491074963631,1569,,
11,,1569,0.002076096599921584,
,0.08844058384757345,1579,,
11,,1579,0.005214348901063204,
,0.08891760642920843,1589,,
11,,1589,0.004442605189979076,
,0.08938586525564153,1599,,
11,,1599,0.003087241668254137,
,0.08984524916837354,1609,,
11,,1609,0.0004927259869873524,
,0.09029564911569324,1619,,
11,,1619,0.005715278442949057,
,0.09073695817856489,1629,,
11,,1629,0.00319663411937654,
11,,1631,,0.00803176686167717
,0.09116907159600941,1639,,
12,,1639,0.006424338091164827,
,0.09159188678997321,1649,,
12,,1649,0.0030722185038030148,
,0.09200530338967895,1659,,
12,,1659,0.002639280166476965,
,0.09240922325545217,1669,,
12,,1669,0.0005366851692087948,
,0.09280355050201841,1679,,
12,,1679,0.006404105108231306,
,0.09318819152126513,1689,,
12,,1689,0.005408013705164194,
,0.09356305500446295,1699,,
12,,1699,0.0026427465490996838,
,0.09392805196394129,1709,,
12,,1709,0.004155466798692942,
,0.09428309575421273,1719,,
12,,1719,0.007242653053253889,
,0.09462810209254165,1729,,
12,,1729,0.01092615444213152,
,0.09496298907895169,1739,,
12,,1739,0.0045062704011797905,
,0.09528767721566789,1749,,
12,,1749,0.0038849355187267065,
,0.09560208942598829,1759,,
12,,1759,0.006783568765968084,
12,,1767,,0.00877714715898037
,0.095906151072581,1769,,
13,,1769,0.0026801624335348606,
,0.09619978997520211,1779,,
13,,1779,0.0023925593122839928,
,0.0964829364278303,1789,,
13,,1789,0.00578744150698185,
,0.09675552321521419,1799,,
13,,1799,0.0028699927497655153,
,0.0970174856288283,1809,,
13,,1809,0.0026956130750477314,
,0.09726876148223404,1819,,
13,,1819,0.002900627674534917,
,0.09750929112584196,1829,,
13,,1829,0.005243778228759766,
,0.09773901746107175,1839,,
13,,1839,0.000756872002966702,
,0.0979578859539067,1849,,
13,,1849,0.007745332550257444,
,0.09816584464783941,1859,,
13,,1859,0.008419012650847435,
,0.09836284417620549,1869,,
13,,1869,0.0027633754070848227,
,0.09854883777390265,1879,,
13,,1879,0.003485175082460046,
,0.09872378128849206,1889,,
13,,1889,0.0009372684871777892,
,0.0988876331906796,1899,,
13,,1899,0.008644675835967064,
13,,1903,,0.008269251324236393
,0.09904035458417433,1909,,
14,,1909,0.0012051754165440798,
,0.099181909214922,1919,,
14,,1919,0.005621743388473988,
,0.09931226347971124,1929,,
14,,1929,0.0027420988772064447,
,0.09943138643415056,1939,,
14,,1939,0.004552009049803019,
,0.09953924980001416,1949,,
14,,1949,0.0024638683535158634,
,0.09963582797195472,1959,,
14,,1959,0.002969634486362338,
,0.09972109802358188,1969,,
14,,1969,0.0034851720556616783,
,0.0997950397129046,1979,,
14,,1979,0.002737051574513316,
,0.09985763548713636,1989,,
14,,1989,0.0007799371960572898,
