epoch,loss,kl_div,log_cond
1,6.098995208740234,0.20903386175632477,-5.889962196350098
2,5.647598743438721,0.18618930876255035,-5.461408615112305
3,5.267182350158691,0.18162120878696442,-5.085559844970703
4,4.91063117980957,0.184030681848526,-4.726600646972656
5,4.57593297958374,0.20595702528953552,-4.369976043701172
6,4.296919345855713,0.24615693092346191,-4.0507612228393555
7,3.9296891689300537,0.3015293776988983,-3.628159523010254
8,3.6451327800750732,0.33965662121772766,-3.305476188659668
9,3.2636873722076416,0.3450412452220917,-2.9186456203460693
10,3.099479913711548,0.31157854199409485,-2.787900447845459
11,2.5338003635406494,0.4428618550300598,-2.0909383296966553
12,2.175935983657837,0.5385016202926636,-1.637434482574463
13,1.7340360879898071,0.6105924248695374,-1.1234430074691772
14,1.3829091787338257,0.6856280565261841,-0.6972813606262207
15,1.216017484664917,0.7644018530845642,-0.45161542296409607
16,1.1819881200790405,0.8839925527572632,-0.2979954481124878
17,1.1163650751113892,1.0142455101013184,-0.10211943089962006
18,1.1060409545898438,1.149160623550415,0.043119773268699646
19,1.1596201658248901,1.2567012310028076,0.09708113968372345
20,1.2094460725784302,1.3211579322814941,0.11171179264783859
21,1.2158396244049072,1.3409302234649658,0.12509037554264069
22,1.1984564065933228,1.325873613357544,0.12741737067699432
23,1.1611924171447754,1.2787331342697144,0.11754065006971359
24,1.0981380939483643,1.2136927843093872,0.11555487662553787
25,1.0325204133987427,1.1312423944473267,0.09872163832187653
26,0.9825805425643921,1.035960078239441,0.05337967723608017
27,0.9670504331588745,0.9481908082962036,-0.01885964348912239
28,0.9667816162109375,0.8799648880958557,-0.08681657165288925
29,0.9601940512657166,0.835378110408783,-0.12481598556041718
30,0.9653070569038391,0.8080000281333923,-0.15730707347393036
31,0.956569254398346,0.800578236579895,-0.15599098801612854
32,0.9419333934783936,0.8068569302558899,-0.1350763589143753
33,0.9421781897544861,0.8123939037322998,-0.12978418171405792
34,0.9299466013908386,0.836590051651001,-0.09335654228925705
35,0.9310610890388489,0.8474597334861755,-0.08360125124454498
36,0.9273609519004822,0.862788736820221,-0.06457220762968063
37,0.9155389070510864,0.8735917806625366,-0.041947029531002045
38,0.9028089642524719,0.8787686228752136,-0.02404029294848442
39,0.8962352275848389,0.8778981566429138,-0.018337056040763855
40,0.8923568725585938,0.8811513185501099,-0.011205542832612991
41,0.8928267955780029,0.8789443373680115,-0.013882296159863472
42,0.8879270553588867,0.8867328763008118,-0.0011939478572458029
43,0.8987102508544922,0.8867561221122742,-0.011954131536185741
44,0.8990034461021423,0.8877876400947571,-0.011215856298804283
45,0.8853796124458313,0.8898906111717224,0.004511072766035795
46,0.8856950402259827,0.9150668382644653,0.029371904209256172
47,0.8685300946235657,0.9131279587745667,0.04459775239229202
48,0.8740717768669128,0.9126155972480774,0.03854398801922798
49,0.8626853823661804,0.8983818292617798,0.03569652885198593
50,0.8653072714805603,0.8933497667312622,0.02804243564605713
51,0.8610453605651855,0.8877915143966675,0.026746178045868874
52,0.8566548824310303,0.8726003170013428,0.015945319086313248
53,0.8619837760925293,0.8590194582939148,-0.0029641506262123585
54,0.8540682792663574,0.8491225838661194,-0.004945642780512571
55,0.8499572277069092,0.8398653864860535,-0.010091652162373066
56,0.8642240762710571,0.8318934440612793,-0.03233075886964798
57,0.8426701426506042,0.8281674981117249,-0.014502501115202904
58,0.8568089008331299,0.8315488696098328,-0.025259805843234062
59,0.8442974090576172,0.8437512516975403,-0.0005461794789880514
60,0.8512502908706665,0.8494364619255066,-0.001813782611861825
61,0.8423963785171509,0.8479781746864319,0.005581859033554792
62,0.8487452268600464,0.853996753692627,0.005251591559499502
63,0.8367874026298523,0.8580092787742615,0.021222064271569252
64,0.849414050579071,0.8612712025642395,0.011856955476105213
65,0.8402267098426819,0.8642990589141846,0.024072611704468727
66,0.8361433148384094,0.8675029277801514,0.03135966509580612
67,0.8428295850753784,0.8747149109840393,0.0318853035569191
68,0.829802393913269,0.8637006282806396,0.03389819711446762
69,0.8378776907920837,0.8626495003700256,0.02477186918258667
70,0.8349723815917969,0.8601124882698059,0.025140374898910522
71,0.8331120610237122,0.8564828634262085,0.023370807990431786
72,0.8344120383262634,0.8513956069946289,0.01698358729481697
73,0.8424745798110962,0.8448681235313416,0.0023936438374221325
74,0.8298283219337463,0.8512694239616394,0.021441034972667694
75,0.8291543126106262,0.8461679220199585,0.017013465985655785
76,0.826874852180481,0.8438577651977539,0.01698274351656437
77,0.82411789894104,0.8455420732498169,0.02142420783638954
78,0.8359871506690979,0.84364253282547,0.0076554617844522
79,0.8233801126480103,0.8429152369499207,0.01953534223139286
80,0.8284037709236145,0.844062089920044,0.015658551827073097
81,0.8214761018753052,0.8429123163223267,0.02143622189760208
82,0.8175333142280579,0.8383769392967224,0.020843876525759697
83,0.8267229199409485,0.8421204686164856,0.015397615730762482
84,0.8266496062278748,0.8312010169029236,0.004551221150904894
85,0.8337056636810303,0.8378626108169556,0.004156974609941244
86,0.824474573135376,0.8417527675628662,0.01727820560336113
87,0.831354022026062,0.8436647653579712,0.012310822494328022
88,0.8255811929702759,0.837234377861023,0.011653241701424122
89,0.8187136650085449,0.8364331722259521,0.017719820141792297
90,0.8295832872390747,0.8444748520851135,0.014891553670167923
91,0.8242522478103638,0.8418270945549011,0.01757514663040638
92,0.8228318691253662,0.8435438275337219,0.02071218751370907
93,0.8202690482139587,0.8447586297988892,0.02448960207402706
94,0.8229849338531494,0.8450328707695007,0.02204798348248005
95,0.8201431035995483,0.843430757522583,0.02328765019774437
96,0.8225523233413696,0.8504303097724915,0.027878141030669212
97,0.8226526975631714,0.8553061485290527,0.03265325725078583
98,0.8157517910003662,0.849064826965332,0.033313050866127014
99,0.8184239268302917,0.8492363691329956,0.03081245720386505
100,0.8170161247253418,0.8490555286407471,0.03203945606946945
