epoch,loss,num_batches,batch_size
1,22.66556739807129,32,32
2,-5.782277584075928,32,32
3,-7.392734050750732,32,32
4,-7.594583034515381,32,32
5,-7.891971588134766,32,32
6,-8.0617036819458,32,32
7,-8.079046249389648,32,32
8,-8.202753067016602,32,32
9,-8.322611808776855,32,32
10,-8.458352088928223,32,32
11,-8.544760704040527,32,32
12,-8.673541069030762,32,32
13,-8.567803382873535,32,32
14,-8.660221099853516,32,32
15,-8.715991020202637,32,32
16,-8.767131805419922,32,32
17,-8.801053047180176,32,32
18,-8.856874465942383,32,32
19,-8.847982406616211,32,32
20,-8.951199531555176,32,32
21,-8.896324157714844,32,32
22,-8.957731246948242,32,32
23,-9.056519508361816,32,32
24,-9.117679595947266,32,32
25,-9.149282455444336,32,32
26,-9.011046409606934,32,32
27,-9.123536109924316,32,32
28,-9.108769416809082,32,32
29,-9.231101036071777,32,32
30,-9.074390411376953,32,32
31,-9.30515193939209,32,32
32,-9.280869483947754,32,32
33,-9.373964309692383,32,32
34,-9.322370529174805,32,32
35,-9.319642066955566,32,32
36,-9.373758316040039,32,32
37,-9.419639587402344,32,32
38,-9.372382164001465,32,32
39,-9.509060859680176,32,32
40,-9.332595825195312,32,32
41,-9.50965404510498,32,32
42,-9.412200927734375,32,32
43,-9.49986457824707,32,32
44,-9.472515106201172,32,32
45,-9.561488151550293,32,32
46,-9.61436653137207,32,32
47,-9.601754188537598,32,32
48,-9.587993621826172,32,32
49,-9.630509376525879,32,32
50,-9.445390701293945,32,32
51,-9.625078201293945,32,32
52,-9.508611679077148,32,32
53,-9.598730087280273,32,32
54,-9.598349571228027,32,32
55,-9.659055709838867,32,32
56,-9.603134155273438,32,32
57,-9.640007019042969,32,32
58,-9.677261352539062,32,32
59,-9.688376426696777,32,32
60,-9.675284385681152,32,32
61,-9.655377388000488,32,32
62,-9.67751407623291,32,32
63,-9.742738723754883,32,32
64,-9.670920372009277,32,32
65,-9.701892852783203,32,32
66,-9.586098670959473,32,32
67,-9.56717586517334,32,32
68,-9.721868515014648,32,32
69,-9.670178413391113,32,32
70,-9.703274726867676,32,32
71,-9.638296127319336,32,32
72,-9.685774803161621,32,32
73,-9.649864196777344,32,32
74,-9.594764709472656,32,32
75,-9.615285873413086,32,32
76,-9.612933158874512,32,32
77,-9.725959777832031,32,32
78,-9.757370948791504,32,32
79,-9.707091331481934,32,32
80,-9.653733253479004,32,32
81,-9.820096015930176,32,32
82,-9.763322830200195,32,32
83,-9.695145606994629,32,32
84,-9.690587043762207,32,32
85,-9.760619163513184,32,32
86,-9.726274490356445,32,32
87,-9.719123840332031,32,32
88,-9.72921085357666,32,32
89,-9.737346649169922,32,32
90,-9.787408828735352,32,32
91,-9.538585662841797,32,32
92,-9.751421928405762,32,32
93,-9.78763484954834,32,32
94,-9.823526382446289,32,32
95,-9.765700340270996,32,32
96,-9.749290466308594,32,32
97,-9.727328300476074,32,32
98,-9.683130264282227,32,32
99,-9.679316520690918,32,32
100,-9.764890670776367,32,32
