step,mean,std,stderr,count,ess
1,0.49683234,0.759232,0.02400902343834348,1000,0.0005986887
2,1.0267482,1.0930042,0.03456382848514232,1000,0.0005986887
3,1.4813815,1.3208427,0.04176871498531195,1000,0.0005986887
4,1.897354,1.4807414,0.046825153916634846,1000,0.0005986887
5,2.279384,1.6490563,0.05214773946618755,1000,0.0005986887
6,2.6525369,1.8008201,0.05694693210881763,1000,0.0005986887
7,3.0767062,1.9161273,0.060593266310532724,1000,0.0005986887
8,3.5532308,2.0629008,0.06523465056897085,1000,0.0005986887
9,3.9701772,2.221055,0.07023592705975386,1000,0.0005986887
10,4.39963,2.3703618,0.0749574218234823,1000,0.0005986887
11,4.816878,2.4976554,0.07898279847950242,1000,0.0005986887
12,5.227201,2.6078224,0.08246658574800905,1000,0.0005986887
13,5.63022,2.6941886,0.08519772405673763,1000,0.0005986887
14,6.034748,2.7553942,0.08713321587976745,1000,0.0005986887
15,6.4337063,2.8282313,0.0894365276746662,1000,0.0005986887
16,6.837052,2.9305265,0.09267138467606349,1000,0.0005986887
17,7.1863117,3.0177186,0.09542863966544951,1000,0.0005986887
18,7.61554,3.033298,0.09592130551347508,1000,0.0005986887
19,8.029518,3.0614092,0.09681026032475598,1000,0.0005986887
20,8.439105,3.1731741,0.10034457703719049,1000,0.0005986887
21,8.861137,3.2499676,0.10277299858925715,1000,0.0005986887
22,9.280503,3.3068125,0.10457059373525907,1000,0.0005986887
23,9.706972,3.4163415,0.10803420541559038,1000,0.0005986887
24,10.114145,3.4839745,0.1101729459329514,1000,0.0005986887
25,10.510663,3.5593548,0.11255668112062525,1000,0.0005986887
26,10.89304,3.6286604,0.11474831847155806,1000,0.0005986887
27,11.334964,3.6836898,0.1164885006489669,1000,0.0005986887
28,11.783907,3.7392402,0.11824515654093594,1000,0.0005986887
29,12.213005,3.8363395,0.12131570614580678,1000,0.0005986887
30,12.649913,3.911595,0.12369549819722662,1000,0.0005986887
31,12.9975195,3.9299366,0.12427550865997981,1000,0.0005986887
32,13.449096,3.9877546,0.12610387233189485,1000,0.0005986887
33,13.759728,4.0378494,0.12768801035815847,1000,0.0005986887
34,14.173255,4.06228,0.12846057856455803,1000,0.0005986887
35,14.552145,4.114901,0.13012459714265928,1000,0.0005986887
36,14.93828,4.1842937,0.1323189863955667,1000,0.0005986887
37,15.341292,4.2636065,0.13482707739466196,1000,0.0005986887
38,15.721042,4.319604,0.13659786976937716,1000,0.0005986887
39,16.101337,4.4377713,0.14033465107256657,1000,0.0005986887
40,16.473425,4.4978356,0.14223405151271326,1000,0.0005986887
41,16.870407,4.599465,0.14544785080941186,1000,0.0005986887
42,17.218811,4.6457887,0.14691273723695758,1000,0.0005986887
43,17.627043,4.71367,0.14905932632953928,1000,0.0005986887
44,18.02174,4.7651763,0.1506881054834509,1000,0.0005986887
45,18.439085,4.8304877,0.15275343430347896,1000,0.0005986887
46,18.842882,4.894649,0.15478239278069766,1000,0.0005986887
47,19.273348,5.0068793,0.1583314265141031,1000,0.0005986887
48,19.692373,5.089138,0.1609326750496312,1000,0.0005986887
49,20.092625,5.125629,0.16208661917242112,1000,0.0005986887
50,20.538824,5.1908135,0.16414793700107796,1000,0.0005986887
