epoch,loss,num_batches,batch_size
1,12.488750457763672,32,32
2,-6.3931884765625,32,32
3,-7.488945960998535,32,32
4,-7.68646764755249,32,32
5,-7.873530387878418,32,32
6,-8.023941993713379,32,32
7,-8.01179313659668,32,32
8,-8.164447784423828,32,32
9,-8.264252662658691,32,32
10,-8.426424980163574,32,32
11,-8.502580642700195,32,32
12,-8.62813663482666,32,32
13,-8.507084846496582,32,32
14,-8.671043395996094,32,32
15,-8.666070938110352,32,32
16,-8.7540922164917,32,32
17,-8.766679763793945,32,32
18,-8.827028274536133,32,32
19,-8.810405731201172,32,32
20,-8.932825088500977,32,32
21,-8.894277572631836,32,32
22,-8.932246208190918,32,32
23,-9.027636528015137,32,32
24,-9.086613655090332,32,32
25,-9.144695281982422,32,32
26,-9.040623664855957,32,32
27,-9.1234130859375,32,32
28,-9.091753959655762,32,32
29,-9.214385986328125,32,32
30,-9.090984344482422,32,32
31,-9.303627014160156,32,32
32,-9.283973693847656,32,32
33,-9.371772766113281,32,32
34,-9.326931953430176,32,32
35,-9.336776733398438,32,32
36,-9.348978996276855,32,32
37,-9.379608154296875,32,32
38,-9.38776969909668,32,32
39,-9.496545791625977,32,32
40,-9.335392951965332,32,32
41,-9.501801490783691,32,32
42,-9.38785457611084,32,32
43,-9.517465591430664,32,32
44,-9.456851959228516,32,32
45,-9.560845375061035,32,32
46,-9.575362205505371,32,32
47,-9.529951095581055,32,32
48,-9.549214363098145,32,32
49,-9.618953704833984,32,32
50,-9.425020217895508,32,32
51,-9.636903762817383,32,32
52,-9.490250587463379,32,32
53,-9.583403587341309,32,32
54,-9.577836036682129,32,32
55,-9.645366668701172,32,32
56,-9.562187194824219,32,32
57,-9.614432334899902,32,32
58,-9.64158821105957,32,32
59,-9.665136337280273,32,32
60,-9.570610046386719,32,32
61,-9.580183029174805,32,32
62,-9.647604942321777,32,32
63,-9.70910358428955,32,32
64,-9.642523765563965,32,32
65,-9.669618606567383,32,32
66,-9.601716041564941,32,32
67,-9.4668607711792,32,32
68,-9.672974586486816,32,32
69,-9.668042182922363,32,32
70,-9.667927742004395,32,32
71,-9.597870826721191,32,32
72,-9.595254898071289,32,32
73,-9.618284225463867,32,32
74,-9.547004699707031,32,32
75,-9.584247589111328,32,32
76,-9.556130409240723,32,32
77,-9.674744606018066,32,32
78,-9.718852996826172,32,32
79,-9.670500755310059,32,32
80,-9.659299850463867,32,32
81,-9.760562896728516,32,32
82,-9.69465160369873,32,32
83,-9.645672798156738,32,32
84,-9.627511978149414,32,32
85,-9.696900367736816,32,32
86,-9.67943000793457,32,32
87,-9.646334648132324,32,32
88,-9.668253898620605,32,32
89,-9.6671724319458,32,32
90,-9.736831665039062,32,32
91,-9.4579439163208,32,32
92,-9.660736083984375,32,32
93,-9.70889949798584,32,32
94,-9.765482902526855,32,32
95,-9.728316307067871,32,32
96,-9.709770202636719,32,32
97,-9.669090270996094,32,32
98,-9.622254371643066,32,32
99,-9.600886344909668,32,32
100,-9.699151039123535,32,32
