step,mean,std,stderr,count,ess
1,-0.048582062,0.25917873,0.008195951011190422,1000,1.0
2,0.21246618,0.75438106,0.023855623751903962,1000,1.0
3,-0.046761207,0.74865663,0.023674601378178447,1000,1.0
4,0.0007423621,0.8495261,0.026864374308801675,1000,1.0
5,0.08632833,0.8646303,0.02734201024837152,1000,1.0
6,0.2556484,0.8897439,0.028136173345814128,1000,1.0
7,0.5326619,0.87786365,0.027760485950080866,1000,1.0
8,0.51740307,0.8888047,0.028106471653132258,1000,1.0
9,0.5965446,0.8928734,0.028235136264494726,1000,1.0
10,0.46336946,0.9007937,0.02848559704146939,1000,1.0
11,0.47216165,0.90483123,0.028613275868768353,1000,1.0
12,0.59150255,0.9047812,0.02861169446756515,1000,1.0
13,0.24756426,0.90525854,0.028626788461409317,1000,1.0
14,0.24933256,0.90734285,0.02869270028342939,1000,1.0
15,0.038656328,0.9116905,0.028830184175161092,1000,1.0
16,0.08988589,0.91317046,0.02887698535737272,1000,1.0
17,0.8003822,0.90697676,0.028681123446492464,1000,1.0
18,1.0098087,0.9076498,0.028702407334915084,1000,1.0
19,0.6165777,0.9106959,0.028798733328347433,1000,1.0
20,0.5340532,0.91602343,0.028967204390258725,1000,1.0
21,0.4949148,0.9222027,0.029162610163962367,1000,1.0
22,0.56391287,0.9380429,0.029663520408725497,1000,1.0
23,0.75589347,0.9727675,0.030761608460888747,1000,1.0
24,0.88435316,1.0486081,0.03315989857119804,1000,1.0
25,0.8607189,1.1452799,0.03621692992883481,1000,1.0
26,0.87917614,1.2382619,0.03915728064274913,1000,1.0
27,0.6726604,1.3104295,0.04143941787135849,1000,1.0
28,1.1123396,1.396619,0.044164969442105795,1000,1.0
29,1.2478733,1.5615029,0.04937905842901389,1000,1.0
30,1.4389235,1.8932288,0.059869150427529536,1000,1.0
31,2.0352867,2.1675787,0.06854485690826954,1000,1.0
32,2.0485008,2.3463264,0.07419735403755907,1000,1.0
33,2.1362722,2.5135431,0.07948521284602973,1000,1.0
34,2.1303675,2.752309,0.08703565530017528,1000,1.0
35,2.157857,2.9844813,0.0943775865186793,1000,1.0
36,2.0972495,3.1000903,0.09803346190381587,1000,1.0
37,2.1297698,3.2032483,0.1012956042017776,1000,1.0
38,2.055585,3.290473,0.1040538920968363,1000,1.0
39,1.8065337,3.3381076,0.1055602304615225,1000,1.0
40,1.8724074,3.3841777,0.10701709490632587,1000,1.0
41,2.0589092,3.4736156,0.10984537158502862,1000,1.0
42,2.2071912,3.6137528,0.1142768988146678,1000,1.0
43,2.2873843,3.7062712,0.11720258528381342,1000,1.0
44,2.233195,3.8146799,0.12063076905351848,1000,1.0
45,2.2008634,4.02146,0.1271697329731256,1000,1.0
46,2.3444488,4.172484,0.13194552690951422,1000,1.0
47,2.4373264,4.3347535,0.13707694197559403,1000,1.0
48,2.3079343,4.4290648,0.1400593251648736,1000,1.0
49,2.416179,4.5097528,0.1426109037546248,1000,1.0
50,2.4391034,4.5562534,0.14408138445960927,1000,1.0
