step,mean,std,stderr,count,ess
1,0.17162713,0.5585222,0.017662023530107422,1000,1.0
2,0.3440718,0.7532421,0.02381960587873111,1000,1.0
3,0.52270585,0.91212285,0.028843856981273182,1000,1.0
4,0.7198953,1.1250495,0.035577188114318176,1000,1.0
5,0.8993869,1.2488343,0.039491606574831487,1000,1.0
6,1.1140558,1.4538532,0.04597487652214744,1000,1.0
7,1.3176711,1.5305481,0.04840018050855247,1000,1.0
8,1.5981224,1.6313435,0.051587610552768566,1000,1.0
9,1.8650736,1.9785334,0.0625667193018969,1000,1.0
10,2.1528382,2.120391,0.06705264748687204,1000,1.0
11,2.4262617,2.2412772,0.07087540876298797,1000,1.0
12,2.713208,2.3495264,0.07429854863564919,1000,1.0
13,2.9449744,2.3926036,0.0756607702708992,1000,1.0
14,3.123307,2.5406644,0.08034286382991754,1000,1.0
15,3.4503584,2.65548,0.08397364790061186,1000,1.0
16,3.736614,2.732373,0.08640522094589871,1000,1.0
17,4.0936584,2.905358,0.09187548938826838,1000,1.0
18,4.244116,2.9740462,0.09404759954436782,1000,1.0
19,4.5921254,3.1611655,0.09996482964361254,1000,1.0
20,4.8966913,3.2120178,0.10157292052624124,1000,1.0
21,5.160315,3.273846,0.1035280978727112,1000,1.0
22,5.424925,3.3324907,0.10538260838311353,1000,1.0
23,5.673986,3.4818523,0.11010583722205883,1000,1.0
24,5.945452,3.599007,0.11381059090993853,1000,1.0
25,6.172398,3.669389,0.1160362689113241,1000,1.0
26,6.238632,3.6954534,0.11686049748027123,1000,1.0
27,6.4460917,3.746414,0.11847201127658888,1000,1.0
28,6.5755506,3.7618775,0.11896101294828665,1000,1.0
29,6.732451,3.811267,0.12052284171991245,1000,1.0
30,6.7553515,3.8620076,0.12212740413644772,1000,1.0
31,6.9606314,3.8735168,0.1224913563666373,1000,1.0
32,7.0745425,3.8917463,0.12306782328438212,1000,1.0
33,7.1892867,3.930611,0.12429683024568976,1000,1.0
34,7.330188,3.9649467,0.12538262521245694,1000,1.0
35,7.427257,3.9753542,0.12571173760970253,1000,1.0
36,7.53859,4.000995,0.1265225761021925,1000,1.0
37,7.62692,4.036932,0.12765899852583462,1000,1.0
38,7.7746224,4.0694046,0.1286858726325158,1000,1.0
39,7.9018545,4.1090403,0.12993926219926402,1000,1.0
40,8.028344,4.1677957,0.13179727101792993,1000,1.0
41,8.120113,4.1722736,0.13193887710803043,1000,1.0
42,8.160737,4.202817,0.13290474192490792,1000,1.0
43,8.268649,4.23512,0.13392624793787428,1000,1.0
44,8.381419,4.2571297,0.1346222604931781,1000,1.0
45,8.5295515,4.313436,0.13640282400476747,1000,1.0
46,8.66823,4.3383665,0.13719119491401288,1000,1.0
47,8.789117,4.3887906,0.13878574493103513,1000,1.0
48,8.887125,4.426752,0.1399861924274668,1000,1.0
49,8.976432,4.4721093,0.14142051389445096,1000,1.0
50,9.052452,4.489774,0.14197912737691953,1000,1.0
