corr,epoch,lr-Adam,step,train_loss,val_loss
,,0.004738291353430291,9,,
,0,,9,0.3857508897781372,
,,0.0072612652676067035,19,,
,0,,19,0.14947673678398132,
,,0.011482300025506945,29,,
,0,,29,0.05911101773381233,
,,0.01724118604844578,39,,
,0,,39,0.045585136860609055,
,,0.024319344538486373,49,,
,0,,49,0.062054090201854706,
0.057388562709093094,0,,53,,0.0584881529211998
,,0.03244812364730308,59,,
,1,,59,0.054842185229063034,
,,0.04131899517009691,69,,
,1,,69,0.05043550208210945,
,,0.050595264748552596,79,,
,1,,79,0.0626392811536789,
,,0.05992485112151644,89,,
,1,,89,0.042980898171663284,
,,0.0689536493863167,99,,
,1,,99,0.035190239548683167,
0.21950772404670715,1,,107,,0.050315678119659424
,,0.07733897106749596,109,,
,2,,109,0.04011917859315872,
,,0.08476255087449538,119,,
,2,,119,0.06474736332893372,
,,0.0909426264761734,129,,
,2,,129,0.04794587939977646,
,,0.09564463280373148,139,,
,2,,139,0.04047586768865585,
,,0.09869010497926176,149,,
,2,,149,0.05364514887332916,
,,0.09996345195883216,159,,
,2,,159,0.04574311152100563,
0.11748158931732178,2,,161,,0.05437202379107475
,,0.09988952235883158,169,,
,3,,169,0.04024624824523926,
,,0.09944154354509119,179,,
,3,,179,0.037712160497903824,
,,0.09865224892001707,189,,
,3,,189,0.04582085832953453,
,,0.09752708733908166,199,,
,3,,199,0.04319280385971069,
,,0.09607382629827801,209,,
,3,,209,0.03693065047264099,
0.2225155532360077,3,,215,,0.04984498396515846
,,0.09430249831160464,219,,
,4,,219,0.04906535893678665,
,,0.09222533165211319,229,,
,4,,229,0.048673246055841446,
,,0.08985666593464468,239,,
,4,,239,0.048529718071222305,
,,0.08721285312302468,249,,
,4,,249,0.041431549936532974,
,,0.08431214464510911,259,,
,4,,259,0.040863435715436935,
,,0.0811745653949763,269,,
,4,,269,0.04530518874526024,
0.23270183801651,4,,269,,0.05010645464062691
,,0.07782177549208494,279,,
,5,,279,0.045723941177129745,
,,0.07427692075173617,289,,
,5,,289,0.053802490234375,
,,0.07056447289910997,299,,
,5,,299,0.04771063104271889,
,,0.06671006062994951,309,,
,5,,309,0.04537235572934151,
,,0.06274029268415816,319,,
,5,,319,0.0475175566971302,
0.17269331216812134,5,,323,,0.050572339445352554
,,0.058682574153711,329,,
,6,,329,0.04830896109342575,
,,0.05456491729299021,339,,
,6,,339,0.045383527874946594,
,,0.05041574813760566,349,,
,6,,349,0.03385915979743004,
,,0.046263710266697504,359,,
,6,,359,0.04478488862514496,
,,0.042137467063438294,369,,
,6,,369,0.05463897064328194,
0.23022165894508362,6,,377,,0.04852495715022087
,,0.038065503838818716,379,,
,7,,379,0.047278277575969696,
,,0.034075931184745833,389,,
,7,,389,0.042137324810028076,
,,0.03019629091399537,399,,
,7,,399,0.04989762231707573,
,,0.026453365926702055,409,,
,7,,409,0.06125177815556526,
,,0.02287299531596481,419,,
,7,,419,0.04856397211551666,
,,0.01947989598897622,429,,
,7,,429,0.04242245480418205,
0.23160989582538605,7,,431,,0.047781143337488174
,,0.016297492035105336,439,,
,8,,439,0.051550235599279404,
,,0.01334775301888306,449,,
,8,,449,0.042084138840436935,
,,0.010651042314225891,459,,
,8,,459,0.053471460938453674,
,,0.008225976526915469,469,,
,8,,469,0.06145577132701874,
,,0.006089296975803242,479,,
,8,,479,0.04603463038802147,
0.26931890845298767,8,,485,,0.04792703688144684
,,0.004255754119963707,489,,
,9,,489,0.046890754252672195,
,,0.0027380057296470376,499,,
,9,,499,0.042104966938495636,
,,0.0015465295040033534,509,,
,9,,509,0.056054625660181046,
,,0.0006895507388171068,519,,
,9,,519,0.03981173783540726,
,,0.00017298554359429017,529,,
,9,,529,0.04048246145248413,
,,4e-07,539,,
,9,,539,0.0638502985239029,
0.34524932503700256,9,,539,,0.04722113534808159
