epoch,loss,num_batches,batch_size
1,25.276111602783203,32,32
2,-4.148365497589111,32,32
3,-7.122572898864746,32,32
4,-7.49537992477417,32,32
5,-7.8638386726379395,32,32
6,-8.051101684570312,32,32
7,-8.091440200805664,32,32
8,-8.2127046585083,32,32
9,-8.350543022155762,32,32
10,-8.455158233642578,32,32
11,-8.554187774658203,32,32
12,-8.69273567199707,32,32
13,-8.579559326171875,32,32
14,-8.66903305053711,32,32
15,-8.734696388244629,32,32
16,-8.773847579956055,32,32
17,-8.806952476501465,32,32
18,-8.887977600097656,32,32
19,-8.851174354553223,32,32
20,-8.966453552246094,32,32
21,-8.888839721679688,32,32
22,-8.954036712646484,32,32
23,-9.060904502868652,32,32
24,-9.126279830932617,32,32
25,-9.146834373474121,32,32
26,-8.999173164367676,32,32
27,-9.12545108795166,32,32
28,-9.138399124145508,32,32
29,-9.24187183380127,32,32
30,-9.092622756958008,32,32
31,-9.315454483032227,32,32
32,-9.291930198669434,32,32
33,-9.371560096740723,32,32
34,-9.316671371459961,32,32
35,-9.323068618774414,32,32
36,-9.39387035369873,32,32
37,-9.40645980834961,32,32
38,-9.38038158416748,32,32
39,-9.51280403137207,32,32
40,-9.32638931274414,32,32
41,-9.491240501403809,32,32
42,-9.403761863708496,32,32
43,-9.478959083557129,32,32
44,-9.466143608093262,32,32
45,-9.549346923828125,32,32
46,-9.605457305908203,32,32
47,-9.595312118530273,32,32
48,-9.585445404052734,32,32
49,-9.617188453674316,32,32
50,-9.436919212341309,32,32
51,-9.597302436828613,32,32
52,-9.496832847595215,32,32
53,-9.600521087646484,32,32
54,-9.592752456665039,32,32
55,-9.649734497070312,32,32
56,-9.597163200378418,32,32
57,-9.633502960205078,32,32
58,-9.668103218078613,32,32
59,-9.683695793151855,32,32
60,-9.677714347839355,32,32
61,-9.665687561035156,32,32
62,-9.691704750061035,32,32
63,-9.738980293273926,32,32
64,-9.663211822509766,32,32
65,-9.699593544006348,32,32
66,-9.594943046569824,32,32
67,-9.589659690856934,32,32
68,-9.722379684448242,32,32
69,-9.681136131286621,32,32
70,-9.699067115783691,32,32
71,-9.65837287902832,32,32
72,-9.71054744720459,32,32
73,-9.650296211242676,32,32
74,-9.591758728027344,32,32
75,-9.6268310546875,32,32
76,-9.625394821166992,32,32
77,-9.728032112121582,32,32
78,-9.784551620483398,32,32
79,-9.73292350769043,32,32
80,-9.667681694030762,32,32
81,-9.848794937133789,32,32
82,-9.789484977722168,32,32
83,-9.725132942199707,32,32
84,-9.709546089172363,32,32
85,-9.794862747192383,32,32
86,-9.765734672546387,32,32
87,-9.742351531982422,32,32
88,-9.754875183105469,32,32
89,-9.765596389770508,32,32
90,-9.807886123657227,32,32
91,-9.563580513000488,32,32
92,-9.774749755859375,32,32
93,-9.801743507385254,32,32
94,-9.841490745544434,32,32
95,-9.788581848144531,32,32
96,-9.793929100036621,32,32
97,-9.748361587524414,32,32
98,-9.717700004577637,32,32
99,-9.70177936553955,32,32
100,-9.774859428405762,32,32
