epoch,loss,kl_div,log_cond
1,0.06270493566989899,0.21713925898075104,0.15443429350852966
2,0.013861743733286858,0.17364831268787384,0.15978655219078064
3,0.003928195685148239,0.16658245027065277,0.16265419125556946
4,-0.014182123355567455,0.1475815773010254,0.1617637276649475
5,-0.014227828942239285,0.14474321901798248,0.15897102653980255
6,-0.021454190835356712,0.13622134923934937,0.15767551958560944
7,-0.034420035779476166,0.12542495131492615,0.15984497964382172
8,-0.044977620244026184,0.1160547062754631,0.1610323190689087
9,-0.04766782745718956,0.11299458891153336,0.16066241264343262
10,-0.05701921880245209,0.10421067476272583,0.16122987866401672
11,-0.06324470788240433,0.09857850521802902,0.16182319819927216
12,-0.07408256083726883,0.08730834722518921,0.16139091551303864
13,-0.08001504838466644,0.0801081731915474,0.16012322902679443
14,-0.08142220973968506,0.07966312021017075,0.1610853224992752
15,-0.09012019634246826,0.07080152630805969,0.16092172265052795
16,-0.09362489730119705,0.06975444406270981,0.16337932646274567
17,-0.0941036269068718,0.06705121695995331,0.1611548811197281
18,-0.1020975112915039,0.05977010726928711,0.16186760365962982
19,-0.11010406911373138,0.053819261491298676,0.16392333805561066
20,-0.11285626888275146,0.05063655599951744,0.1634928584098816
21,-0.11695613712072372,0.047217048704624176,0.1641732007265091
22,-0.12173780053853989,0.04234204813838005,0.16407981514930725
23,-0.12663576006889343,0.038978222757577896,0.16561396420001984
24,-0.1309434473514557,0.036485783755779266,0.16742923855781555
25,-0.13768985867500305,0.033346518874168396,0.17103636264801025
26,-0.14150236546993256,0.030815692618489265,0.17231808602809906
27,-0.14613157510757446,0.026287173852324486,0.1724187433719635
28,-0.14946258068084717,0.023399030789732933,0.17286159098148346
29,-0.15311819314956665,0.020617321133613586,0.17373554408550262
30,-0.15439067780971527,0.022956928238272667,0.1773476004600525
31,-0.155355304479599,0.022464662790298462,0.17781993746757507
32,-0.15644460916519165,0.023322273045778275,0.17976686358451843
33,-0.15599700808525085,0.025654835626482964,0.18165183067321777
34,-0.15370139479637146,0.029910799115896225,0.1836121827363968
35,-0.15450409054756165,0.027515212073922157,0.18201924860477448
36,-0.1548493206501007,0.028786947950720787,0.18363623321056366
37,-0.15558211505413055,0.027918173000216484,0.183500275015831
38,-0.15662717819213867,0.026371203362941742,0.18299835920333862
