corr,epoch,lr-Adam,step,train_loss,val_loss
,,0.004738291353430291,9,,
,0,,9,0.4283672273159027,
,,0.0072612652676067035,19,,
,0,,19,0.2711913585662842,
,,0.011482300025506945,29,,
,0,,29,0.2393885850906372,
,,0.01724118604844578,39,,
,0,,39,0.2915726900100708,
,,0.024319344538486373,49,,
,0,,49,0.29977306723594666,
0.2830989360809326,0,,53,,0.2746240496635437
,,0.03244812364730308,59,,
,1,,59,0.24658523499965668,
,,0.04131899517009691,69,,
,1,,69,0.24692796170711517,
,,0.050595264748552596,79,,
,1,,79,0.26236313581466675,
,,0.05992485112151644,89,,
,1,,89,0.2602270543575287,
,,0.0689536493863167,99,,
,1,,99,0.23491035401821136,
0.22214818000793457,1,,107,,0.24935166537761688
,,0.07733897106749596,109,,
,2,,109,0.23884569108486176,
,,0.08476255087449538,119,,
,2,,119,0.24337579309940338,
,,0.0909426264761734,129,,
,2,,129,0.25305578112602234,
,,0.09564463280373148,139,,
,2,,139,0.24526412785053253,
,,0.09869010497926176,149,,
,2,,149,0.246025949716568,
,,0.09996345195883216,159,,
,2,,159,0.24120445549488068,
0.18458718061447144,2,,161,,0.24777112901210785
,,0.09988952235883158,169,,
,3,,169,0.24004288017749786,
,,0.09944154354509119,179,,
,3,,179,0.252908319234848,
,,0.09865224892001707,189,,
,3,,189,0.24488510191440582,
,,0.09752708733908166,199,,
,3,,199,0.2574346363544464,
,,0.09607382629827801,209,,
,3,,209,0.2304154932498932,
0.32703474164009094,3,,215,,0.24176502227783203
,,0.09430249831160464,219,,
,4,,219,0.24435468018054962,
,,0.09222533165211319,229,,
,4,,229,0.24896156787872314,
,,0.08985666593464468,239,,
,4,,239,0.23096494376659393,
,,0.08721285312302468,249,,
,4,,249,0.2510676085948944,
,,0.08431214464510911,259,,
,4,,259,0.23510617017745972,
,,0.0811745653949763,269,,
,4,,269,0.24755090475082397,
0.38635554909706116,4,,269,,0.24767011404037476
,,0.07782177549208494,279,,
,5,,279,0.22660309076309204,
,,0.07427692075173617,289,,
,5,,289,0.24063770473003387,
,,0.07056447289910997,299,,
,5,,299,0.2615584135055542,
,,0.06671006062994951,309,,
,5,,309,0.21987442672252655,
,,0.06274029268415816,319,,
,5,,319,0.23913037776947021,
0.23535318672657013,5,,323,,0.24634717404842377
,,0.058682574153711,329,,
,6,,329,0.2520630657672882,
,,0.05456491729299021,339,,
,6,,339,0.2376229166984558,
,,0.05041574813760566,349,,
,6,,349,0.24913881719112396,
,,0.046263710266697504,359,,
,6,,359,0.21392765641212463,
,,0.042137467063438294,369,,
,6,,369,0.24144458770751953,
0.4380837678909302,6,,377,,0.24091212451457977
,,0.038065503838818716,379,,
,7,,379,0.25571516156196594,
,,0.034075931184745833,389,,
,7,,389,0.2604849338531494,
,,0.03019629091399537,399,,
,7,,399,0.23128890991210938,
,,0.026453365926702055,409,,
,7,,409,0.23658181726932526,
,,0.02287299531596481,419,,
,7,,419,0.2311166226863861,
,,0.01947989598897622,429,,
,7,,429,0.24342305958271027,
0.3867357671260834,7,,431,,0.24083033204078674
,,0.016297492035105336,439,,
,8,,439,0.23641186952590942,
,,0.01334775301888306,449,,
,8,,449,0.2375609278678894,
,,0.010651042314225891,459,,
,8,,459,0.2394990175962448,
,,0.008225976526915469,469,,
,8,,469,0.2300136238336563,
,,0.006089296975803242,479,,
,8,,479,0.24105603992938995,
0.5087183713912964,8,,485,,0.23833471536636353
,,0.004255754119963707,489,,
,9,,489,0.2156575620174408,
,,0.0027380057296470376,499,,
,9,,499,0.2432120144367218,
,,0.0015465295040033534,509,,
,9,,509,0.253602534532547,
,,0.0006895507388171068,519,,
,9,,519,0.23554502427577972,
,,0.00017298554359429017,529,,
,9,,529,0.2510950565338135,
,,4e-07,539,,
,9,,539,0.24992245435714722,
0.5071804523468018,9,,539,,0.23800869286060333
