step,mean,std,stderr,count,ess
1,0.35324392,0.61051685,0.019306237838313492,1000,0.002878139
2,0.71276146,0.9013621,0.028503572992929407,1000,0.002878139
3,1.1133941,1.1147178,0.035250473264546354,1000,0.002878139
4,1.5130965,1.3002757,0.04111832745685527,1000,0.002878139
5,1.8341453,1.4702383,0.046493018196945964,1000,0.002878139
6,2.2181337,1.6419238,0.05192218905667599,1000,0.002878139
7,2.6210723,1.7563205,0.05553973007033371,1000,0.002878139
8,3.0849266,1.9109088,0.06042824266554713,1000,0.002878139
9,3.5006185,2.0594387,0.06512517010712711,1000,0.002878139
10,3.8617506,2.2026784,0.06965480829675337,1000,0.002878139
11,4.23914,2.3199198,0.0733623063471502,1000,0.002878139
12,4.6702194,2.445495,0.07733333859376533,1000,0.002878139
13,5.05723,2.5417397,0.08037686678308298,1000,0.002878139
14,5.46341,2.5979912,0.08215569621945545,1000,0.002878139
15,5.8942046,2.6774466,0.08466829581411459,1000,0.002878139
16,6.333083,2.7750323,0.08775422591221324,1000,0.002878139
17,6.7742634,2.8772583,0.09098689647094578,1000,0.002878139
18,7.191995,2.9074438,0.09194144456216888,1000,0.002878139
19,7.586182,2.9446714,0.09311868560852443,1000,0.002878139
20,7.9837117,3.0458062,0.09631684807044143,1000,0.002878139
21,8.367819,3.1258469,0.09884795703317618,1000,0.002878139
22,8.769111,3.1754193,0.10041557610813481,1000,0.002878139
23,9.146431,3.2646668,0.10323782876032334,1000,0.002878139
24,9.553318,3.3389065,0.10558549518348644,1000,0.002878139
25,9.935825,3.4187725,0.10811107772389963,1000,0.002878139
26,10.182994,3.4825318,0.110127324675833,1000,0.002878139
27,10.514616,3.5222218,0.11138243323888315,1000,0.002878139
28,10.853385,3.5589788,0.11254479139620355,1000,0.002878139
29,11.163001,3.6269774,0.11469509744131531,1000,0.002878139
30,11.46331,3.6815646,0.11642129392512729,1000,0.002878139
31,11.762497,3.6939285,0.11681227511032753,1000,0.002878139
32,12.054146,3.7295527,0.11793881330523352,1000,0.002878139
33,12.333213,3.7633348,0.1190070941123104,1000,0.002878139
34,12.602103,3.7735023,0.11932862181534656,1000,0.002878139
35,12.843857,3.8079152,0.12041685202687483,1000,0.002878139
36,13.126695,3.8596544,0.12205298969127193,1000,0.002878139
37,13.379275,3.9094677,0.12362822361826982,1000,0.002878139
38,13.638507,3.9591594,0.12519961242196076,1000,0.002878139
39,13.908336,4.0418367,0.12781410024479675,1000,0.002878139
40,14.200461,4.0941887,0.12946961431487794,1000,0.002878139
41,14.438594,4.1731224,0.13196571757660447,1000,0.002878139
42,14.66716,4.229658,0.13375353404627477,1000,0.002878139
43,14.934835,4.286988,0.13556645690930227,1000,0.002878139
44,15.208415,4.326887,0.13682818511600636,1000,0.002878139
45,15.489117,4.3903213,0.13883414824795798,1000,0.002878139
46,15.781022,4.442791,0.14049338681002668,1000,0.002878139
47,16.058853,4.53882,0.14353008425088137,1000,0.002878139
48,16.363508,4.609671,0.1457705999045573,1000,0.002878139
49,16.66659,4.627358,0.14632990701711263,1000,0.002878139
50,16.99742,4.695004,0.1484690622046342,1000,0.002878139
