epoch,loss,num_batches,batch_size
1,17.980907440185547,32,32
2,-6.249795913696289,32,32
3,-7.471770763397217,32,32
4,-7.663201332092285,32,32
5,-7.8743815422058105,32,32
6,-8.018013000488281,32,32
7,-8.0260009765625,32,32
8,-8.1443510055542,32,32
9,-8.230494499206543,32,32
10,-8.409189224243164,32,32
11,-8.483369827270508,32,32
12,-8.618277549743652,32,32
13,-8.507182121276855,32,32
14,-8.62228775024414,32,32
15,-8.636881828308105,32,32
16,-8.723899841308594,32,32
17,-8.732677459716797,32,32
18,-8.801139831542969,32,32
19,-8.78469181060791,32,32
20,-8.895901679992676,32,32
21,-8.853328704833984,32,32
22,-8.905202865600586,32,32
23,-9.004068374633789,32,32
24,-9.072054862976074,32,32
25,-9.116559028625488,32,32
26,-8.998153686523438,32,32
27,-9.109389305114746,32,32
28,-9.076635360717773,32,32
29,-9.21055793762207,32,32
30,-9.047727584838867,32,32
31,-9.284454345703125,32,32
32,-9.2766752243042,32,32
33,-9.363568305969238,32,32
34,-9.31713581085205,32,32
35,-9.319342613220215,32,32
36,-9.343796730041504,32,32
37,-9.41128158569336,32,32
38,-9.372316360473633,32,32
39,-9.501294136047363,32,32
40,-9.332428932189941,32,32
41,-9.495051383972168,32,32
42,-9.384002685546875,32,32
43,-9.509047508239746,32,32
44,-9.470396041870117,32,32
45,-9.550070762634277,32,32
46,-9.59332275390625,32,32
47,-9.564667701721191,32,32
48,-9.567408561706543,32,32
49,-9.619791984558105,32,32
50,-9.434452056884766,32,32
51,-9.624055862426758,32,32
52,-9.496732711791992,32,32
53,-9.579146385192871,32,32
54,-9.565473556518555,32,32
55,-9.647453308105469,32,32
56,-9.581744194030762,32,32
57,-9.610319137573242,32,32
58,-9.649130821228027,32,32
59,-9.669378280639648,32,32
60,-9.623252868652344,32,32
61,-9.612319946289062,32,32
62,-9.648211479187012,32,32
63,-9.710065841674805,32,32
64,-9.630098342895508,32,32
65,-9.678852081298828,32,32
66,-9.587801933288574,32,32
67,-9.514951705932617,32,32
68,-9.698022842407227,32,32
69,-9.655386924743652,32,32
70,-9.67253303527832,32,32
71,-9.595708847045898,32,32
72,-9.624856948852539,32,32
73,-9.620828628540039,32,32
74,-9.552382469177246,32,32
75,-9.590739250183105,32,32
76,-9.578185081481934,32,32
77,-9.686424255371094,32,32
78,-9.721599578857422,32,32
79,-9.663703918457031,32,32
80,-9.631814956665039,32,32
81,-9.770129203796387,32,32
82,-9.715600967407227,32,32
83,-9.645142555236816,32,32
84,-9.636744499206543,32,32
85,-9.703807830810547,32,32
86,-9.68493938446045,32,32
87,-9.64848804473877,32,32
88,-9.678573608398438,32,32
89,-9.672324180603027,32,32
90,-9.743392944335938,32,32
91,-9.4956693649292,32,32
92,-9.677568435668945,32,32
93,-9.711600303649902,32,32
94,-9.760994911193848,32,32
95,-9.729333877563477,32,32
96,-9.69705581665039,32,32
97,-9.670945167541504,32,32
98,-9.62062931060791,32,32
99,-9.597773551940918,32,32
100,-9.719928741455078,32,32
