epoch,loss,kl_div,log_cond
1,2.3889284133911133,0.21733500063419342,-2.171593189239502
2,2.0454254150390625,0.17708317935466766,-1.8683416843414307
3,1.853953242301941,0.20796550810337067,-1.6459875106811523
4,1.7478420734405518,0.2674420475959778,-1.4803998470306396
5,1.6646230220794678,0.3253075182437897,-1.3393158912658691
6,1.6308906078338623,0.3806997835636139,-1.2501908540725708
7,1.515033483505249,0.3949051797389984,-1.1201286315917969
8,1.4230986833572388,0.3920319676399231,-1.0310667753219604
9,1.3200854063034058,0.3720633089542389,-0.9480222463607788
10,1.2326571941375732,0.3804076611995697,-0.8522495031356812
11,1.1042269468307495,0.44167909026145935,-0.6625478863716125
12,0.9927155375480652,0.5211235284805298,-0.47159188985824585
13,0.899224042892456,0.5681999325752258,-0.33102405071258545
14,0.8075153827667236,0.5902117490768433,-0.21730351448059082
15,0.7293622493743896,0.5660927295684814,-0.16326947510242462
16,0.6655209064483643,0.5615774989128113,-0.10394339263439178
17,0.6064974069595337,0.60798180103302,0.0014845114201307297
18,0.5701946020126343,0.6722356081008911,0.10204103589057922
19,0.548687219619751,0.702336311340332,0.15364912152290344
20,0.5418947339057922,0.7028402090072632,0.16094554960727692
21,0.5491223335266113,0.6924858689308167,0.1433635950088501
22,0.5594415068626404,0.7001633644104004,0.14072197675704956
23,0.5564095973968506,0.7354270815849304,0.1790173351764679
24,0.5594800710678101,0.7618923187255859,0.20241226255893707
25,0.5544025301933289,0.7504577040672302,0.19605512917041779
26,0.5492420196533203,0.7165780067443848,0.16733616590499878
27,0.5308527946472168,0.6729757785797119,0.1421230137348175
28,0.5237996578216553,0.6479527354240417,0.12415306270122528
29,0.510934591293335,0.6326589584350586,0.12172441929578781
30,0.49181148409843445,0.6327446699142456,0.14093323051929474
31,0.48730552196502686,0.6386833786964417,0.15137770771980286
32,0.4846154749393463,0.6392071843147278,0.15459167957305908
33,0.48153719305992126,0.6276775598526001,0.14614032208919525
34,0.48053526878356934,0.6170721650123596,0.13653703033924103
35,0.4766530990600586,0.6046203374862671,0.12796729803085327
36,0.4729580879211426,0.5975626707077026,0.1246047168970108
37,0.466254323720932,0.5948888659477234,0.12863460183143616
38,0.4592772424221039,0.5822019577026367,0.12292460352182388
39,0.45879286527633667,0.578198254108429,0.11940550804138184
40,0.45366722345352173,0.5782843828201294,0.12461715191602707
41,0.4483644664287567,0.583378791809082,0.1350143402814865
42,0.4465392231941223,0.5850655436515808,0.13852635025978088
43,0.4466382563114166,0.5970012545585632,0.150363028049469
44,0.4439328610897064,0.603611171245575,0.15967832505702972
45,0.4415091872215271,0.6071978807449341,0.16568878293037415
46,0.4426879286766052,0.607620894908905,0.1649330109357834
47,0.4379255473613739,0.6009764671325684,0.16305086016654968
48,0.43664535880088806,0.5932360291481018,0.1565907895565033
49,0.4395033121109009,0.5974830985069275,0.157979816198349
50,0.43913733959198,0.5953021049499512,0.15616483986377716
51,0.4328277111053467,0.5907687544822693,0.1579410880804062
52,0.4368734359741211,0.592339277267456,0.15546579658985138
53,0.43553465604782104,0.5903635025024414,0.15482883155345917
54,0.43214571475982666,0.5843504667282104,0.15220467746257782
55,0.43444427847862244,0.5878245830535889,0.1533804088830948
56,0.4322264492511749,0.5964372158050537,0.16421087086200714
57,0.4331723749637604,0.5957518219947815,0.16257953643798828
58,0.4307688772678375,0.5932214260101318,0.1624525934457779
59,0.4311474859714508,0.5957229137420654,0.16457554697990417
60,0.42703819274902344,0.5879054665565491,0.16086715459823608
61,0.4249593913555145,0.5855260491371155,0.16056685149669647
62,0.42859432101249695,0.5911688804626465,0.16257457435131073
63,0.42959389090538025,0.5865830779075623,0.1569892317056656
64,0.4278649091720581,0.5824779868125916,0.15461300313472748
65,0.4263012707233429,0.5898346900939941,0.16353332996368408
66,0.4294204115867615,0.5955160856246948,0.16609561443328857
67,0.42871078848838806,0.6017245054244995,0.17301376163959503
68,0.424253910779953,0.5979576110839844,0.17370370030403137
69,0.4272734820842743,0.5998297929763794,0.17255628108978271
70,0.42593854665756226,0.6005281209945679,0.17458952963352203
71,0.4278313219547272,0.5882836580276489,0.16045239567756653
72,0.4242806136608124,0.5893372297286987,0.1650567203760147
73,0.4244017004966736,0.5823293328285217,0.15792767703533173
74,0.42698198556900024,0.5875784754753113,0.1605965942144394
75,0.4276126027107239,0.5910699367523193,0.16345730423927307
76,0.4217967987060547,0.5938916802406311,0.17209488153457642
77,0.42562705278396606,0.5982947945594788,0.17266784608364105
78,0.4230000972747803,0.6006609201431274,0.17766089737415314
79,0.42362678050994873,0.5885158181190491,0.1648889034986496
80,0.42387571930885315,0.5871579647064209,0.1632823348045349
81,0.42521724104881287,0.5870625376701355,0.1618453562259674
82,0.4232279062271118,0.5831725597381592,0.15994469821453094
83,0.4216326177120209,0.5852684378623962,0.16363583505153656
84,0.4242868721485138,0.5923024415969849,0.16801556944847107
85,0.42532220482826233,0.5970266461372375,0.17170454561710358
86,0.42156049609184265,0.5984007120132446,0.17684035003185272
87,0.4275485575199127,0.5952296853065491,0.16768120229244232
88,0.4227920472621918,0.5954332947731018,0.17264118790626526
89,0.4230600595474243,0.5950090885162354,0.17194899916648865
90,0.4240749776363373,0.587804913520813,0.16372984647750854
91,0.4236811697483063,0.5868253111839294,0.16314411163330078
92,0.42391708493232727,0.5866476893424988,0.1627306491136551
93,0.4231550395488739,0.5889990925788879,0.16584403812885284
94,0.4248075783252716,0.5946338772773743,0.16982632875442505
95,0.4253627061843872,0.5995756983757019,0.17421303689479828
96,0.4232427179813385,0.5909361839294434,0.16769355535507202
97,0.4205785393714905,0.5981783866882324,0.1775999367237091
98,0.42154791951179504,0.5979254245758057,0.17637746036052704
99,0.42302724719047546,0.5874509811401367,0.16442367434501648
100,0.42396873235702515,0.5797542333602905,0.15578533709049225
