epoch,loss,kl_div,log_cond
1,0.08190571516752243,0.22136074304580688,0.13945505023002625
2,0.027770446613430977,0.1716758757829666,0.14390544593334198
3,0.010907108895480633,0.16079995036125183,0.14989282190799713
4,0.001703205518424511,0.15613384544849396,0.15443062782287598
5,-0.0032382069621235132,0.1512318253517151,0.15447001159191132
6,-0.01035818550735712,0.14494314789772034,0.1553013026714325
7,-0.027982186526060104,0.12596744298934937,0.15394961833953857
8,-0.03556038811802864,0.11687173694372177,0.1524321287870407
9,-0.040876250714063644,0.11108054220676422,0.15195682644844055
10,-0.04741073399782181,0.10422511398792267,0.15163584053516388
11,-0.0540442056953907,0.09637100249528885,0.15041522681713104
12,-0.062084779143333435,0.08746901899576187,0.14955376088619232
13,-0.07048794627189636,0.08010906726121902,0.15059703588485718
14,-0.07411111891269684,0.07657080143690109,0.15068191289901733
15,-0.07456404715776443,0.07679086178541183,0.15135487914085388
16,-0.08309164643287659,0.07155542075634003,0.15464705228805542
17,-0.0897388607263565,0.06634708493947983,0.15608593821525574
18,-0.08784615993499756,0.06733329594135284,0.1551794707775116
19,-0.09833541512489319,0.05699857696890831,0.1553339660167694
20,-0.10132471472024918,0.052184611558914185,0.15350930392742157
21,-0.10546310245990753,0.04708340764045715,0.15254651010036469
22,-0.11026652157306671,0.042007483541965485,0.15227404236793518
23,-0.11572185903787613,0.03837663680315018,0.1540985107421875
24,-0.11936655640602112,0.03792038559913635,0.15728695690631866
25,-0.1250135898590088,0.03596792742609978,0.16098147630691528
26,-0.13035477697849274,0.034130603075027466,0.16448535025119781
27,-0.13262130320072174,0.032559361308813095,0.16518065333366394
28,-0.1399092823266983,0.02811126410961151,0.16802054643630981
29,-0.13942992687225342,0.025783322751522064,0.16521327197551727
30,-0.14336369931697845,0.02189003676176071,0.16525372862815857
31,-0.14567135274410248,0.02139548771083355,0.1670668125152588
32,-0.14400114119052887,0.02248392440378666,0.16648505628108978
33,-0.14347867667675018,0.02382749877870083,0.16730615496635437
34,-0.14417065680027008,0.025006767362356186,0.16917744278907776
35,-0.1424361765384674,0.026065737009048462,0.16850191354751587
36,-0.14285272359848022,0.02877183072268963,0.17162451148033142
37,-0.1437222808599472,0.02839229628443718,0.1721145510673523
38,-0.14389891922473907,0.025179319083690643,0.16907821595668793
39,-0.1462937742471695,0.021631920710206032,0.1679256558418274
40,-0.1455305963754654,0.02108297124505043,0.16661354899406433
41,-0.14660488069057465,0.019062340259552002,0.16566720604896545
42,-0.1465950757265091,0.017948981374502182,0.16454406082630157
43,-0.1488635092973709,0.017839260399341583,0.1667027473449707
44,-0.14853058755397797,0.018405314534902573,0.16693589091300964
45,-0.1487615406513214,0.01728443242609501,0.16604597866535187
46,-0.14971375465393066,0.015932688489556313,0.16564646363258362
47,-0.15009233355522156,0.017783448100090027,0.16787578165531158
48,-0.14985506236553192,0.016589859500527382,0.16644489765167236
49,-0.15007635951042175,0.01632247120141983,0.166398823261261
50,-0.14979854226112366,0.016373509541153908,0.1661720722913742
51,-0.1498378962278366,0.015082473866641521,0.16492044925689697
52,-0.14932863414287567,0.01751137524843216,0.16684000194072723
53,-0.15048550069332123,0.016738714650273323,0.1672241985797882
54,-0.150880828499794,0.01719893515110016,0.16807976365089417
55,-0.15033553540706635,0.017577646300196648,0.16791318356990814
56,-0.15027906000614166,0.017964312806725502,0.1682433933019638
57,-0.14978350698947906,0.019513601437211037,0.16929706931114197
58,-0.15270370244979858,0.017223883420228958,0.16992759704589844
59,-0.15265671908855438,0.017053833231329918,0.16971051692962646
60,-0.15227369964122772,0.017950931563973427,0.1702246069908142
61,-0.15256142616271973,0.016751127317547798,0.16931256651878357
62,-0.15265624225139618,0.018900007009506226,0.1715562492609024
63,-0.15227670967578888,0.019094636663794518,0.17137132585048676
64,-0.15307895839214325,0.017705149948596954,0.1707841157913208
65,-0.15357835590839386,0.01666429080069065,0.17024260759353638
66,-0.15283387899398804,0.017706314101815224,0.17054018378257751
67,-0.15390491485595703,0.01864459365606308,0.17254948616027832
68,-0.1536962240934372,0.01627671904861927,0.1699729710817337
69,-0.153726726770401,0.01645343005657196,0.17018015682697296
70,-0.15398290753364563,0.018173426389694214,0.17215637862682343
71,-0.15503711998462677,0.016240552067756653,0.17127767205238342
72,-0.154289111495018,0.015212653204798698,0.16950173676013947
73,-0.15386563539505005,0.014191900379955769,0.16805753111839294
74,-0.15362967550754547,0.015903377905488014,0.16953305900096893
75,-0.15398116409778595,0.016507484018802643,0.1704886257648468
76,-0.15520553290843964,0.014285939745604992,0.16949144005775452
77,-0.1542600393295288,0.013731669634580612,0.16799169778823853
78,-0.1550413817167282,0.013776456005871296,0.16881783306598663
79,-0.15566955506801605,0.013315600343048573,0.16898515820503235
80,-0.15466205775737762,0.014482232742011547,0.16914427280426025
81,-0.15451806783676147,0.014694282785058022,0.16921235620975494
82,-0.15402574837207794,0.01498213317245245,0.16900788247585297
83,-0.15501907467842102,0.014345604926347733,0.16936467587947845
84,-0.15504112839698792,0.016095763072371483,0.17113688588142395
85,-0.155979186296463,0.017232254147529602,0.17321142554283142
86,-0.15538951754570007,0.018753692507743835,0.17414319515228271
87,-0.15538546442985535,0.015411310829222202,0.17079681158065796
88,-0.15507058799266815,0.015254597179591656,0.1703251749277115
89,-0.15524210035800934,0.015562956221401691,0.17080505192279816
90,-0.15573862195014954,0.015814822167158127,0.17155347764492035
91,-0.15533402562141418,0.016200432553887367,0.171534463763237
92,-0.1556166261434555,0.014608585275709629,0.17022518813610077
93,-0.15612952411174774,0.013126310892403126,0.1692558377981186
94,-0.15490256249904633,0.014096996746957302,0.1689995527267456
95,-0.15571995079517365,0.015221908688545227,0.17094184458255768
96,-0.15556550025939941,0.012640375643968582,0.1682058870792389
97,-0.1564733237028122,0.014121663756668568,0.1705949604511261
98,-0.15533952414989471,0.014631051570177078,0.1699705570936203
99,-0.15535074472427368,0.014117758721113205,0.16946850717067719
100,-0.15507663786411285,0.01501621212810278,0.1700928509235382
