corr,epoch,lr-Adam,step,train_loss,val_loss
,,0.004738291353430291,9,,
,0,,9,0.4405764043331146,
,,0.0072612652676067035,19,,
,0,,19,0.20311546325683594,
,,0.011482300025506945,29,,
,0,,29,0.10768289119005203,
,,0.01724118604844578,39,,
,0,,39,0.08507627248764038,
,,0.024319344538486373,49,,
,0,,49,0.10508129000663757,
0.48471736907958984,0,,53,,0.12677313387393951
,,0.03244812364730308,59,,
,1,,59,0.08244454115629196,
,,0.04131899517009691,69,,
,1,,69,0.10857193917036057,
,,0.050595264748552596,79,,
,1,,79,0.1096828281879425,
,,0.05992485112151644,89,,
,1,,89,0.10287745296955109,
,,0.0689536493863167,99,,
,1,,99,0.07233428210020065,
0.5838674902915955,1,,107,,0.1150890588760376
,,0.07733897106749596,109,,
,2,,109,0.10251191258430481,
,,0.08476255087449538,119,,
,2,,119,0.10007423907518387,
,,0.0909426264761734,129,,
,2,,129,0.07642330229282379,
,,0.09564463280373148,139,,
,2,,139,0.07566225528717041,
,,0.09869010497926176,149,,
,2,,149,0.06434670090675354,
,,0.09996345195883216,159,,
,2,,159,0.1008908823132515,
0.7572903037071228,2,,161,,0.10353656858205795
,,0.09988952235883158,169,,
,3,,169,0.08732486516237259,
,,0.09944154354509119,179,,
,3,,179,0.1082581877708435,
,,0.09865224892001707,189,,
,3,,189,0.0881812646985054,
,,0.09752708733908166,199,,
,3,,199,0.09710380434989929,
,,0.09607382629827801,209,,
,3,,209,0.07904703915119171,
0.5848557949066162,3,,215,,0.12404869496822357
,,0.09430249831160464,219,,
,4,,219,0.09319031238555908,
,,0.09222533165211319,229,,
,4,,229,0.08237189799547195,
,,0.08985666593464468,239,,
,4,,239,0.08987756818532944,
,,0.08721285312302468,249,,
,4,,249,0.1326937973499298,
,,0.08431214464510911,259,,
,4,,259,0.08992286771535873,
,,0.0811745653949763,269,,
,4,,269,0.1115826666355133,
0.7113825082778931,4,,269,,0.10035629570484161
,,0.07782177549208494,279,,
,5,,279,0.07585256546735764,
,,0.07427692075173617,289,,
,5,,289,0.0933774933218956,
,,0.07056447289910997,299,,
,5,,299,0.09787427634000778,
,,0.06671006062994951,309,,
,5,,309,0.08998087048530579,
,,0.06274029268415816,319,,
,5,,319,0.07391480356454849,
0.5778841972351074,5,,323,,0.10218129307031631
,,0.058682574153711,329,,
,6,,329,0.0872977077960968,
,,0.05456491729299021,339,,
,6,,339,0.0701242983341217,
,,0.05041574813760566,349,,
,6,,349,0.07652324438095093,
,,0.046263710266697504,359,,
,6,,359,0.06838169693946838,
,,0.042137467063438294,369,,
,6,,369,0.06937309354543686,
0.793574333190918,6,,377,,0.0930398479104042
,,0.038065503838818716,379,,
,7,,379,0.08273361623287201,
,,0.034075931184745833,389,,
,7,,389,0.08584436029195786,
,,0.03019629091399537,399,,
,7,,399,0.08674589544534683,
,,0.026453365926702055,409,,
,7,,409,0.09760797023773193,
,,0.02287299531596481,419,,
,7,,419,0.0791572853922844,
,,0.01947989598897622,429,,
,7,,429,0.07072201371192932,
0.7783277630805969,7,,431,,0.08984244614839554
,,0.016297492035105336,439,,
,8,,439,0.0815085768699646,
,,0.01334775301888306,449,,
,8,,449,0.076078861951828,
,,0.010651042314225891,459,,
,8,,459,0.07480783015489578,
,,0.008225976526915469,469,,
,8,,469,0.08194120973348618,
,,0.006089296975803242,479,,
,8,,479,0.07383023202419281,
0.8046777844429016,8,,485,,0.08922667056322098
,,0.004255754119963707,489,,
,9,,489,0.06674590706825256,
,,0.0027380057296470376,499,,
,9,,499,0.08102887868881226,
,,0.0015465295040033534,509,,
,9,,509,0.09111844748258591,
,,0.0006895507388171068,519,,
,9,,519,0.0837755873799324,
,,0.00017298554359429017,529,,
,9,,529,0.07168160378932953,
,,4e-07,539,,
,9,,539,0.077700175344944,
0.8277789354324341,9,,539,,0.0882764384150505
