epoch,loss,num_batches,batch_size
1,13.639115333557129,32,32
2,-6.319911956787109,32,32
3,-7.452118396759033,32,32
4,-7.664146423339844,32,32
5,-7.880554676055908,32,32
6,-8.021297454833984,32,32
7,-8.050088882446289,32,32
8,-8.163616180419922,32,32
9,-8.259506225585938,32,32
10,-8.415117263793945,32,32
11,-8.490676879882812,32,32
12,-8.624360084533691,32,32
13,-8.509952545166016,32,32
14,-8.66506290435791,32,32
15,-8.65908432006836,32,32
16,-8.74979019165039,32,32
17,-8.766593933105469,32,32
18,-8.834150314331055,32,32
19,-8.815423011779785,32,32
20,-8.941327095031738,32,32
21,-8.901924133300781,32,32
22,-8.94108772277832,32,32
23,-9.045507431030273,32,32
24,-9.10364055633545,32,32
25,-9.165599822998047,32,32
26,-9.064361572265625,32,32
27,-9.1524076461792,32,32
28,-9.120701789855957,32,32
29,-9.246112823486328,32,32
30,-9.124614715576172,32,32
31,-9.348418235778809,32,32
32,-9.335830688476562,32,32
33,-9.430818557739258,32,32
34,-9.391599655151367,32,32
35,-9.402435302734375,32,32
36,-9.417555809020996,32,32
37,-9.450716018676758,32,32
38,-9.449381828308105,32,32
39,-9.552228927612305,32,32
40,-9.391338348388672,32,32
41,-9.559100151062012,32,32
42,-9.429878234863281,32,32
43,-9.570791244506836,32,32
44,-9.508760452270508,32,32
45,-9.606513977050781,32,32
46,-9.624852180480957,32,32
47,-9.57066822052002,32,32
48,-9.591209411621094,32,32
49,-9.651528358459473,32,32
50,-9.462965965270996,32,32
51,-9.673454284667969,32,32
52,-9.516548156738281,32,32
53,-9.608771324157715,32,32
54,-9.59956169128418,32,32
55,-9.667513847351074,32,32
56,-9.580933570861816,32,32
57,-9.626920700073242,32,32
58,-9.655484199523926,32,32
59,-9.677783966064453,32,32
60,-9.581902503967285,32,32
61,-9.59838581085205,32,32
62,-9.652759552001953,32,32
63,-9.723289489746094,32,32
64,-9.651914596557617,32,32
65,-9.683091163635254,32,32
66,-9.599221229553223,32,32
67,-9.469576835632324,32,32
68,-9.680710792541504,32,32
69,-9.673324584960938,32,32
70,-9.684243202209473,32,32
71,-9.608570098876953,32,32
72,-9.599080085754395,32,32
73,-9.633220672607422,32,32
74,-9.555717468261719,32,32
75,-9.591605186462402,32,32
76,-9.563044548034668,32,32
77,-9.688901901245117,32,32
78,-9.72853946685791,32,32
79,-9.679652214050293,32,32
80,-9.668827056884766,32,32
81,-9.77778434753418,32,32
82,-9.706352233886719,32,32
83,-9.655715942382812,32,32
84,-9.63683032989502,32,32
85,-9.712130546569824,32,32
86,-9.693436622619629,32,32
87,-9.651293754577637,32,32
88,-9.679137229919434,32,32
89,-9.6816987991333,32,32
90,-9.754777908325195,32,32
91,-9.469696044921875,32,32
92,-9.676243782043457,32,32
93,-9.717421531677246,32,32
94,-9.785533905029297,32,32
95,-9.748427391052246,32,32
96,-9.721062660217285,32,32
97,-9.682846069335938,32,32
98,-9.64045238494873,32,32
99,-9.610270500183105,32,32
100,-9.733647346496582,32,32
