epoch,lr-Adam,step,train_loss,val_loss
,0.00400461481818476,9,,
0,,9,1.181233286857605,
,0.004020566136879497,19,,
0,,19,1.0121123790740967,
,0.004047907143416157,29,,
0,,29,0.8809467554092407,
,0.0040866313473986865,39,,
0,,39,0.7765078544616699,
,0.00413672955620932,49,,
0,,49,0.6902419924736023,
,0.004198189877190853,59,,
0,,59,0.6198238730430603,
,0.0042709977204697935,69,,
0,,69,0.5654258131980896,
,0.004355135802419807,79,,
0,,79,0.5174423456192017,
,0.004450584149764569,89,,
0,,89,0.47705602645874023,
,0.004557320104319237,99,,
0,,99,0.4323098063468933,
,0.004675318328369191,109,,
0,,109,0.4079209566116333,
,0.004804550810684816,119,,
0,,119,0.3687788248062134,
,0.004944986873171062,129,,
0,,129,0.3467036783695221,
0,,135,,0.34281253814697266
,0.005096593178150005,139,,
1,,139,0.30882588028907776,
,0.005259333736274754,149,,
1,,149,0.29025799036026,
,0.00543316991507288,159,,
1,,159,0.2692103385925293,
,0.005618060448117218,169,,
1,,169,0.2489519715309143,
,0.005813961444822047,179,,
1,,179,0.22680018842220306,
,0.006020826400862017,189,,
1,,189,0.19266168773174286,
,0.006238606209211822,199,,
1,,199,0.1778748631477356,
,0.006467249171803427,209,,
1,,209,0.15799713134765625,
,0.0067067010117985715,219,,
1,,219,0.1546095758676529,
,0.0069569048864733946,229,,
1,,229,0.1324184536933899,
,0.007217801400712126,239,,
1,,239,0.12421713769435883,
,0.007489328621106656,249,,
1,,249,0.11173762381076813,
,0.007771422090658869,259,,
1,,259,0.11152191460132599,
,0.008064014844081688,269,,
1,,269,0.10829301923513412,
1,,271,,0.0957668349146843
,0.008367037423695906,279,,
2,,279,0.09383100271224976,
,0.008680417895918474,289,,
2,,289,0.07080870866775513,
,0.009004081868338579,299,,
2,,299,0.07133975625038147,
,0.009337952507377428,309,,
2,,309,0.072141632437706,
,0.009681950556527583,319,,
2,,319,0.07898914068937302,
,0.010035994355167305,329,,
2,,329,0.08998517692089081,
,0.010399999857945846,339,,
2,,339,0.05200759693980217,
,0.010773880654734627,349,,
2,,349,0.0841890200972557,
,0.011157547991139868,359,,
2,,359,0.06047080084681511,
,0.011550910789571767,369,,
2,,369,0.0573042593896389,
,0.011953875670865102,379,,
2,,379,0.09048715233802795,
,0.01236634697644616,389,,
2,,389,0.08276530355215073,
,0.012788226791040955,399,,
2,,399,0.06953778862953186,
2,,407,,0.06875704973936081
,0.013219414965918885,409,,
3,,409,0.07457739859819412,
,0.013659809142666818,419,,
3,,419,0.05511319637298584,
,0.014109304777487647,429,,
3,,429,0.04142313450574875,
,0.014567795166017528,439,,
3,,439,0.07485254108905792,
,0.015035171468656156,449,,
3,,449,0.06531006842851639,
,0.015511322736403904,459,,
3,,459,0.06753815710544586,
,0.015996135937199507,469,,
3,,469,0.05427893251180649,
,0.016489495982752594,479,,
3,,479,0.04822511598467827,
,0.01699128575586395,489,,
3,,489,0.05809032544493675,
,0.01750138613822773,499,,
3,,499,0.07459425181150436,
,0.018019676038708507,509,,
3,,509,0.054983850568532944,
,0.01854603242208676,519,,
