epoch,loss,num_batches,batch_size
1,21.128942489624023,32,32
2,-6.158821105957031,32,32
3,-7.451673984527588,32,32
4,-7.61497688293457,32,32
5,-7.894791126251221,32,32
6,-8.057812690734863,32,32
7,-8.056930541992188,32,32
8,-8.189160346984863,32,32
9,-8.296377182006836,32,32
10,-8.452099800109863,32,32
11,-8.528058052062988,32,32
12,-8.657419204711914,32,32
13,-8.551401138305664,32,32
14,-8.653888702392578,32,32
15,-8.697578430175781,32,32
16,-8.764850616455078,32,32
17,-8.79119873046875,32,32
18,-8.848773002624512,32,32
19,-8.839386940002441,32,32
20,-8.944947242736816,32,32
21,-8.899188041687012,32,32
22,-8.95542049407959,32,32
23,-9.054200172424316,32,32
24,-9.11133861541748,32,32
25,-9.15307331085205,32,32
26,-9.02099609375,32,32
27,-9.12790298461914,32,32
28,-9.103199005126953,32,32
29,-9.231945037841797,32,32
30,-9.067350387573242,32,32
31,-9.295149803161621,32,32
32,-9.280200958251953,32,32
33,-9.37287712097168,32,32
34,-9.32259464263916,32,32
35,-9.318418502807617,32,32
36,-9.362186431884766,32,32
37,-9.42273235321045,32,32
38,-9.364601135253906,32,32
39,-9.505925178527832,32,32
40,-9.34440803527832,32,32
41,-9.50703239440918,32,32
42,-9.407238006591797,32,32
43,-9.50711727142334,32,32
44,-9.472739219665527,32,32
45,-9.556835174560547,32,32
46,-9.607307434082031,32,32
47,-9.595841407775879,32,32
48,-9.584283828735352,32,32
49,-9.6364164352417,32,32
50,-9.44688892364502,32,32
51,-9.635916709899902,32,32
52,-9.508184432983398,32,32
53,-9.594841957092285,32,32
54,-9.594535827636719,32,32
55,-9.659955024719238,32,32
56,-9.594878196716309,32,32
57,-9.633862495422363,32,32
58,-9.67479133605957,32,32
59,-9.69040584564209,32,32
60,-9.665903091430664,32,32
61,-9.648259162902832,32,32
62,-9.674755096435547,32,32
63,-9.736222267150879,32,32
64,-9.666678428649902,32,32
65,-9.704446792602539,32,32
66,-9.580042839050293,32,32
67,-9.548505783081055,32,32
68,-9.723106384277344,32,32
69,-9.671127319335938,32,32
70,-9.698567390441895,32,32
71,-9.626174926757812,32,32
72,-9.665438652038574,32,32
73,-9.644157409667969,32,32
74,-9.582794189453125,32,32
75,-9.610055923461914,32,32
76,-9.599553108215332,32,32
77,-9.716388702392578,32,32
78,-9.744645118713379,32,32
79,-9.699987411499023,32,32
80,-9.652129173278809,32,32
81,-9.802603721618652,32,32
82,-9.750049591064453,32,32
83,-9.684309005737305,32,32
84,-9.679617881774902,32,32
85,-9.745956420898438,32,32
86,-9.710269927978516,32,32
87,-9.697061538696289,32,32
88,-9.710905075073242,32,32
89,-9.722259521484375,32,32
90,-9.772405624389648,32,32
91,-9.52818775177002,32,32
92,-9.72622299194336,32,32
93,-9.771013259887695,32,32
94,-9.810624122619629,32,32
95,-9.751873970031738,32,32
96,-9.731558799743652,32,32
97,-9.71098804473877,32,32
98,-9.67038631439209,32,32
99,-9.660120010375977,32,32
100,-9.748651504516602,32,32
