corr,epoch,lr-Adam,step,train_loss,val_loss
,,0.004738291353430291,9,,
,0,,9,0.6552609205245972,
,,0.0072612652676067035,19,,
,0,,19,0.2692328691482544,
,,0.011482300025506945,29,,
,0,,29,0.0892169326543808,
,,0.01724118604844578,39,,
,0,,39,0.02991556189954281,
,,0.024319344538486373,49,,
,0,,49,0.015911322087049484,
0.020301807671785355,0,,53,,0.025081928819417953
,,0.03244812364730308,59,,
,1,,59,0.027016690000891685,
,,0.04131899517009691,69,,
,1,,69,0.04137372225522995,
,,0.050595264748552596,79,,
,1,,79,0.024226345121860504,
,,0.05992485112151644,89,,
,1,,89,0.023320114240050316,
,,0.0689536493863167,99,,
,1,,99,0.020634502172470093,
0.07435880601406097,1,,107,,0.025099128484725952
,,0.07733897106749596,109,,
,2,,109,0.021356651559472084,
,,0.08476255087449538,119,,
,2,,119,0.024446984753012657,
,,0.0909426264761734,129,,
,2,,129,0.025243785232305527,
,,0.09564463280373148,139,,
,2,,139,0.026547672227025032,
,,0.09869010497926176,149,,
,2,,149,0.02565593272447586,
,,0.09996345195883216,159,,
,2,,159,0.0268507469445467,
0.060441065579652786,2,,161,,0.02351839281618595
,,0.09988952235883158,169,,
,3,,169,0.024584369733929634,
,,0.09944154354509119,179,,
,3,,179,0.024443110451102257,
,,0.09865224892001707,189,,
,3,,189,0.021400723606348038,
,,0.09752708733908166,199,,
,3,,199,0.027999291196465492,
,,0.09607382629827801,209,,
,3,,209,0.02277742326259613,
0.08959726244211197,3,,215,,0.023152228444814682
,,0.09430249831160464,219,,
,4,,219,0.01897919550538063,
,,0.09222533165211319,229,,
,4,,229,0.018956823274493217,
,,0.08985666593464468,239,,
,4,,239,0.02597527951002121,
,,0.08721285312302468,249,,
,4,,249,0.024429868906736374,
,,0.08431214464510911,259,,
,4,,259,0.03178374841809273,
,,0.0811745653949763,269,,
,4,,269,0.025605320930480957,
0.039008915424346924,4,,269,,0.023244883865118027
,,0.07782177549208494,279,,
,5,,279,0.01668544113636017,
,,0.07427692075173617,289,,
,5,,289,0.01656452566385269,
,,0.07056447289910997,299,,
,5,,299,0.02645895443856716,
,,0.06671006062994951,309,,
,5,,309,0.019237633794546127,
,,0.06274029268415816,319,,
,5,,319,0.01994788646697998,
0.1654139757156372,5,,323,,0.02348513901233673
,,0.058682574153711,329,,
,6,,329,0.01677205041050911,
,,0.05456491729299021,339,,
,6,,339,0.020852932706475258,
,,0.05041574813760566,349,,
,6,,349,0.018271028995513916,
,,0.046263710266697504,359,,
,6,,359,0.02278699167072773,
,,0.042137467063438294,369,,
,6,,369,0.022506803274154663,
0.09232009202241898,6,,377,,0.020968904718756676
,,0.038065503838818716,379,,
,7,,379,0.017826801165938377,
,,0.034075931184745833,389,,
,7,,389,0.015718301758170128,
,,0.03019629091399537,399,,
,7,,399,0.014102677814662457,
,,0.026453365926702055,409,,
,7,,409,0.014324112795293331,
,,0.02287299531596481,419,,
,7,,419,0.018487598747015,
,,0.01947989598897622,429,,
,7,,429,0.02567768283188343,
0.11402091383934021,7,,431,,0.01986200362443924
,,0.016297492035105336,439,,
,8,,439,0.014866548590362072,
,,0.01334775301888306,449,,
,8,,449,0.014957918785512447,
,,0.010651042314225891,459,,
,8,,459,0.01637711562216282,
,,0.008225976526915469,469,,
,8,,469,0.017886105924844742,
,,0.006089296975803242,479,,
,8,,479,0.019678382202982903,
0.12693946063518524,8,,485,,0.01972009800374508
,,0.004255754119963707,489,,
,9,,489,0.014481506310403347,
,,0.0027380057296470376,499,,
,9,,499,0.02076009288430214,
,,0.0015465295040033534,509,,
,9,,509,0.022046685218811035,
,,0.0006895507388171068,519,,
,9,,519,0.013671152293682098,
,,0.00017298554359429017,529,,
,9,,529,0.02463909052312374,
,,4e-07,539,,
,9,,539,0.011552246287465096,
0.11889192461967468,9,,539,,0.019345993176102638
